4'科斯塔中场护球被科奎林放贷到                   4'第4分钟，卡索拉外围劲射被库尔图瓦谨慎扑出
4'桑切斯前场断球，交给中路的厄齐尔                   4'第4分钟，卡索拉外围劲射被库尔图瓦谨慎扑出
4'蒙雷亚尔内切莫接应再分给贝莱林                   4'第4分钟，卡索拉外围劲射被库尔图瓦谨慎扑出
4'卡索拉突施冷箭，库尔图瓦投影扑将球扑出                   4'第4分钟，卡索拉外围劲射被库尔图瓦谨慎扑出
5'切尔西反击很快，科斯塔找扛着科斯切尔尼推进                   4'第4分钟，卡索拉外围劲射被库尔图瓦谨慎扑出
5'最后科斯切尔尼绊了科斯塔一下犯规                   4'第4分钟，卡索拉外围劲射被库尔图瓦谨慎扑出
5'切尔西获得一个对方禁区右边缘的任意球机会                   4'第4分钟，卡索拉外围劲射被库尔图瓦谨慎扑出
5'威廉搓直来，科斯塔跳早了                   4'第4分钟，卡索拉外围劲射被库尔图瓦谨慎扑出
6'球又转移到右路沃尔科特传中大了                   4'第4分钟，卡索拉外围劲射被库尔图瓦谨慎扑出
6'伊沃比中路组织，交给贝莱林                   4'第4分钟，卡索拉外围劲射被库尔图瓦谨慎扑出
6'阿森纳分左路厄齐尔来了，桑切斯出来迎球                   4'第4分钟，卡索拉外围劲射被库尔图瓦谨慎扑出
6'转身后分左路的蒙雷亚尔                   4'第4分钟，卡索拉外围劲射被库尔图瓦谨慎扑出
7'科奎林斜传转移球直接飞出底线                   4'第4分钟，卡索拉外围劲射被库尔图瓦谨慎扑出
7'上半场打了这几分钟，阿森纳占据中场优势                   4'第4分钟，卡索拉外围劲射被库尔图瓦谨慎扑出
11'切赫长传上来，球落地后出边线                   11'阿森纳第11分钟取得领先，卡希尔回传失误，桑切斯断球后12码处单刀破门
11'阿扎尔左路来了，传中路，科斯塔接应回传给伊万诺维奇                   11'阿森纳第11分钟取得领先，卡希尔回传失误，桑切斯断球后12码处单刀破门
12'回传，卡希尔回传力量小了                   11'阿森纳第11分钟取得领先，卡希尔回传失误，桑切斯断球后12码处单刀破门
12'桑切斯断下球来单刀了，面对出击的库尔图瓦挑门球进了！                   11'阿森纳第11分钟取得领先，卡希尔回传失误，桑切斯断球后12码处单刀破门
13'桑切斯先开纪录，阿森纳1:0领先切尔西                   11'阿森纳第11分钟取得领先，卡希尔回传失误，桑切斯断球后12码处单刀破门
13'坎特交给马蒂奇再转移到左侧的法布雷加斯                   11'阿森纳第11分钟取得领先，卡希尔回传失误，桑切斯断球后12码处单刀破门
13'回传中场，坎特直传被拦截                   11'阿森纳第11分钟取得领先，卡希尔回传失误，桑切斯断球后12码处单刀破门
13'分左路的卡索拉传中被阿斯皮利奎塔顶出                   11'阿森纳第11分钟取得领先，卡希尔回传失误，桑切斯断球后12码处单刀破门
14'穆斯塔菲交给沃尔科特回做一下                   11'阿森纳第11分钟取得领先，卡希尔回传失误，桑切斯断球后12码处单刀破门
14'阿森纳漂亮的配合                   11'阿森纳第11分钟取得领先，卡希尔回传失误，桑切斯断球后12码处单刀破门
14'Z型的传球，沃尔科特门前推射空门球进！                   11'阿森纳第11分钟取得领先，卡希尔回传失误，桑切斯断球后12码处单刀破门
