1'比赛开始了，拜仁开球                   1'第1分钟拜仁连续外围施射
1'拜仁身穿红色上衣，白色短裤，从画面右侧向左侧进攻                   1'第1分钟拜仁连续外围施射
1'科隆是一身黑色战袍，从左侧向右侧进攻                   1'第1分钟拜仁连续外围施射
1'拜仁中路进攻，桑切斯分边被解围                   1'第1分钟拜仁连续外围施射
2'后场马丁内斯把球拦截，后场交给基米希，往前再交桑切斯                   1'第1分钟拜仁连续外围施射
2'快速推进，莱万回来接应，自己带球被劳施破坏                   1'第1分钟拜仁连续外围施射
3'拜仁左路围抢，科曼把球控制，在给到贝尔纳特，转移到右路罗本脚下                   1'第1分钟拜仁连续外围施射
3'横敲到中间，桑切斯大力的爆射，被后卫挡下                   1'第1分钟拜仁连续外围施射
3'左侧科曼底线前把球救下，在传中过来                   1'第1分钟拜仁连续外围施射
3'第一点被海因茨解围                   1'第1分钟拜仁连续外围施射
3'外围拉菲尼亚右侧跟上远射，再次被挡出                   1'第1分钟拜仁连续外围施射
4'拜仁禁区内在起风云，一番乱战，霍恩门前救险                   1'第1分钟拜仁连续外围施射
4'拜仁一上来气势很凶啊                   1'第1分钟拜仁连续外围施射
4'索伦森后场大脚把球破坏                   1'第1分钟拜仁连续外围施射
40'右路拜仁进攻上来，再转到中间桑切斯，过渡到左边                   40'拜仁第40分钟取得领先
40'贝尔纳特突破了防守，下底从容传中                   40'拜仁第40分钟取得领先
40'基米希中路包抄，头球得分                   40'拜仁第40分钟取得领先
41'贝尔纳特左路是闪过了里瑟的防守，趁索伦森上来之前把球传到门前，基米希头球一蹭，轻松破远角                   40'拜仁第40分钟取得领先
41'基米希新赛季德甲联赛打入3球，欧冠梅开二度，已经进5个了，这是赤裸裸的射手啊                   40'拜仁第40分钟取得领先
42'大迫勇也右路突破传中，拉菲尼亚后点头球解围出底线                   40'拜仁第40分钟取得领先
42'左侧科隆角球机会，打入到禁区，攻门偏出底线                   40'拜仁第40分钟取得领先
43'科隆丢球后进攻有所起色，出球也不是那么盲目了，对拜仁死守肯定是不行的                   40'拜仁第40分钟取得领先
43'后场海因茨大脚的长传直接飞出边线                   40'拜仁第40分钟取得领先
43'科隆前场抢断，头球点给大迫勇也，在传向禁区，可以选择的点太少了                   40'拜仁第40分钟取得领先
55'阿隆索主罚角球                   55'拜仁第55分钟险些扩大比分
55'给到小禁区前点，马丁内斯甩头攻门，霍恩没有任何反应，球是重重击在门柱上                   55'拜仁第55分钟险些扩大比分
55'门前再补，基米希越位了                   55'拜仁第55分钟险些扩大比分
56'这个球不走运啊，多么漂亮的一记头球啊                   55'拜仁第55分钟险些扩大比分
56'桑切斯后场拨给马丁内斯，在转给胡梅尔斯，往前推进                   55'拜仁第55分钟险些扩大比分
56'阿隆索的直塞球直接给到了霍格尔脚下                   55'拜仁第55分钟险些扩大比分
56'阿隆索今天的状态一般般啊                   55'拜仁第55分钟险些扩大比分
57'科隆左侧进攻，劳施在给霍格尔被拉菲尼亚破坏                   55'拜仁第55分钟险些扩大比分
57'科隆前场推进，莱曼给到中间，在送直塞，被断                   55'拜仁第55分钟险些扩大比分
57'科曼左侧内切，交给基米希，斜线给到左边路桑切斯                   55'拜仁第55分钟险些扩大比分
58'裁判哨响，桑切斯越位在先了                   55'拜仁第55分钟险些扩大比分
58'基米希后场一脚长传，打的很突然                   55'拜仁第55分钟险些扩大比分
58'前面二娃冲入禁区奋力追，还是没有霍恩快                   55'拜仁第55分钟险些扩大比分
58'拉菲尼亚中路交给基米希，在回敲给马丁内斯                   55'拜仁第55分钟险些扩大比分
63'科隆换人，一下换俩，霍格尔和劳施下来， 奥兹砍和佐勒上来                   63'第63分钟，里塞右侧边线起球，莫德斯特在门前8米处右脚凌空垫射骗过诺伊尔入网，1比1
64'科隆刚刚换人，就取得进球，扳平了                   63'第63分钟，里塞右侧边线起球，莫德斯特在门前8米处右脚凌空垫射骗过诺伊尔入网，1比1
64'进球的是黑又硬的大中锋，莫德斯特                   63'第63分钟，里塞右侧边线起球，莫德斯特在门前8米处右脚凌空垫射骗过诺伊尔入网，1比1
65'右路里瑟45度吊入禁区中央，拜仁盯人不紧，莫德斯特包抄，飞身大长腿一勾，非常规动作把球垫入大门                   63'第63分钟，里塞右侧边线起球，莫德斯特在门前8米处右脚凌空垫射骗过诺伊尔入网，1比1
65'这下比赛好看了，而且科隆刚刚换上两名进攻手啊                   63'第63分钟，里塞右侧边线起球，莫德斯特在门前8米处右脚凌空垫射骗过诺伊尔入网，1比1
65'索伦森后场防守犯规，吃到黄牌                   63'第63分钟，里塞右侧边线起球，莫德斯特在门前8米处右脚凌空垫射骗过诺伊尔入网，1比1
66'阿隆索左侧任意球开入禁区，霍恩把球击出禁区                   63'第63分钟，里塞右侧边线起球，莫德斯特在门前8米处右脚凌空垫射骗过诺伊尔入网，1比1
66'用户6035995324  拜仁稳吗（看来不稳啊，被扳平了）                   63'第63分钟，里塞右侧边线起球，莫德斯特在门前8米处右脚凌空垫射骗过诺伊尔入网，1比1
71'拜仁一口气用完了余下的两个名额                   71'拜仁第71分钟逃过一劫，厄兹詹直塞，大迫勇也单刀距门12米处推射入网，但被判越位在先
71'莫德斯特前场拉边，护球在给身后佐勒                   71'拜仁第71分钟逃过一劫，厄兹詹直塞，大迫勇也单刀距门12米处推射入网，但被判越位在先
71'中路交给奥兹坎，送出美妙直塞给到禁区内的大迫勇也                   71'拜仁第71分钟逃过一劫，厄兹詹直塞，大迫勇也单刀距门12米处推射入网，但被判越位在先
72'大迫勇也单刀推射破门，但是被判无效                   71'拜仁第71分钟逃过一劫，厄兹詹直塞，大迫勇也单刀距门12米处推射入网，但被判越位在先
72'边裁举旗，大迫勇也犯规了                   71'拜仁第71分钟逃过一劫，厄兹詹直塞，大迫勇也单刀距门12米处推射入网，但被判越位在先
72'不对，是大迫勇也越位了哈                   71'拜仁第71分钟逃过一劫，厄兹詹直塞，大迫勇也单刀距门12米处推射入网，但被判越位在先
72'慢镜来看，毫厘之间，半个身位吧。。拜仁也是逃过一劫                   71'拜仁第71分钟逃过一劫，厄兹詹直塞，大迫勇也单刀距门12米处推射入网，但被判越位在先
