1'上半场比赛开始，切尔西开球                   1'切尔西第1分钟连续逼得角球，阿扎尔前场抢断后的射门也被封堵
1'切尔西身穿蓝色球衣从右向左进攻                   1'切尔西第1分钟连续逼得角球，阿扎尔前场抢断后的射门也被封堵
1'切尔西右路进攻，伊万诺维奇前插拿球下底传中                   1'切尔西第1分钟连续逼得角球，阿扎尔前场抢断后的射门也被封堵
2'斯托克城球员将球解围出底线                   1'切尔西第1分钟连续逼得角球，阿扎尔前场抢断后的射门也被封堵
2'切尔西获得右侧角球机会                   1'切尔西第1分钟连续逼得角球，阿扎尔前场抢断后的射门也被封堵
2'角球开出，第一点被斯托克城球员解围                   1'切尔西第1分钟连续逼得角球，阿扎尔前场抢断后的射门也被封堵
2'马塔拿球第二落点，再次传中，又被斯托克城球员顶出了底线                   1'切尔西第1分钟连续逼得角球，阿扎尔前场抢断后的射门也被封堵
2'切尔西继续角球，不过没什么威胁                   1'切尔西第1分钟连续逼得角球，阿扎尔前场抢断后的射门也被封堵
3'切尔西中场抢断，拉米雷斯分球给到阿扎尔                   1'切尔西第1分钟连续逼得角球，阿扎尔前场抢断后的射门也被封堵
3'阿扎尔禁区弧顶的一脚怒射，球打偏啦                   1'切尔西第1分钟连续逼得角球，阿扎尔前场抢断后的射门也被封堵
3'开局这段时间，切尔西进攻火力很猛，完全压制了斯托克城在进攻啊                   1'切尔西第1分钟连续逼得角球，阿扎尔前场抢断后的射门也被封堵
4'斯托克城左路进攻，凯利拿球横向盘带至禁区                   1'切尔西第1分钟连续逼得角球，阿扎尔前场抢断后的射门也被封堵
4'凯利禁区外图示冷箭，卡希尔倒地解围将球碰出了底线                   1'切尔西第1分钟连续逼得角球，阿扎尔前场抢断后的射门也被封堵
7'阿扎尔任意球开到禁区，第一点又被斯托克城球员解围                   7'第7分钟，马塔开出角球，托雷斯10码处头球攻门稍稍高出
7'托雷斯禁区外得到球员，底线内切被胡特将球铲出底线                   7'第7分钟，马塔开出角球，托雷斯10码处头球攻门稍稍高出
7'切尔西获得右侧角球机会                   7'第7分钟，马塔开出角球，托雷斯10码处头球攻门稍稍高出
7'马塔角球开到禁区中间，托雷斯的头球攻门顶高啦                   7'第7分钟，马塔开出角球，托雷斯10码处头球攻门稍稍高出
8'马塔中场拿球，面对对方多名球员的包夹，将球回敲给到科尔                   7'第7分钟，马塔开出角球，托雷斯10码处头球攻门稍稍高出
8'科尔大范围转球给到伊万诺维奇                   7'第7分钟，马塔开出角球，托雷斯10码处头球攻门稍稍高出
8'伊万诺维奇后场长传球到前场，胡特在拉米雷斯之前将球拦截                   7'第7分钟，马塔开出角球，托雷斯10码处头球攻门稍稍高出
9'切尔西目前进攻不少，可惜门前机会并不多                   7'第7分钟，马塔开出角球，托雷斯10码处头球攻门稍稍高出
9'斯托克城目前也是球过前场基本都丢了，亚历山大哦                   7'第7分钟，马塔开出角球，托雷斯10码处头球攻门稍稍高出
10'马塔右路拿球下底，在肖克罗斯的干扰下自己摔倒了，球也是出了边线                   7'第7分钟，马塔开出角球，托雷斯10码处头球攻门稍稍高出
10'欧冠首场表现出色的奥斯卡，开局这段时间还没几次露脸的机会啊                   7'第7分钟，马塔开出角球，托雷斯10码处头球攻门稍稍高出
18'米克尔和凯利倒地放铲争抢中，后者将球铲出了边线                   18'第18分钟，托雷斯传球，阿什利-科尔25码处左脚劲射偏出
18'托雷斯禁区弧顶拿球过度给到科尔                   18'第18分钟，托雷斯传球，阿什利-科尔25码处左脚劲射偏出
19'科尔禁区外左脚的外脚背抽射，球打偏了                   18'第18分钟，托雷斯传球，阿什利-科尔25码处左脚劲射偏出
19'阿布也是坐在了看台上观战，蓝军将士要给力啦                   18'第18分钟，托雷斯传球，阿什利-科尔25码处左脚劲射偏出
19'沃尔特斯前场和科尔争顶时，后者被吹罚拉人犯规                   18'第18分钟，托雷斯传球，阿什利-科尔25码处左脚劲射偏出
19'斯托克城获得前场右路任意球机会                   18'第18分钟，托雷斯传球，阿什利-科尔25码处左脚劲射偏出
20'横梁，切尔西躲过一劫                   18'第18分钟，托雷斯传球，阿什利-科尔25码处左脚劲射偏出
20'惠兰任意球开到禁区，沃尔特斯前点的甩头攻门，球击中横梁弹出底线                   18'第18分钟，托雷斯传球，阿什利-科尔25码处左脚劲射偏出
21'斯托克城虽然进攻机会不多，但是他们这次的攻门却是开场这段时间，两队最具威胁的一次                   18'第18分钟，托雷斯传球，阿什利-科尔25码处左脚劲射偏出
23'奥斯卡禁区弧顶拿球给到托雷斯                   23'第23分钟，伊万诺维奇点球点附近在卡梅伦防守下摔倒，裁判奥利弗拒绝判罚点球
24'托雷斯和奥斯卡踢墙配合，后者拿球斜传找插上的马塔                   23'第23分钟，伊万诺维奇点球点附近在卡梅伦防守下摔倒，裁判奥利弗拒绝判罚点球
24'马塔摔倒在禁区，可惜裁判没表示                   23'第23分钟，伊万诺维奇点球点附近在卡梅伦防守下摔倒，裁判奥利弗拒绝判罚点球
24'斯托克城前场传球失误，拉米雷斯拿球                   23'第23分钟，伊万诺维奇点球点附近在卡梅伦防守下摔倒，裁判奥利弗拒绝判罚点球
24'惠兰反抢中将球拉米雷斯摔倒在地，被裁判出示黄牌警告                   23'第23分钟，伊万诺维奇点球点附近在卡梅伦防守下摔倒，裁判奥利弗拒绝判罚点球
25'奥斯卡前场的反抢被吹罚拉人犯规，拉倒了凯利                   23'第23分钟，伊万诺维奇点球点附近在卡梅伦防守下摔倒，裁判奥利弗拒绝判罚点球
25'克劳奇前场背身拿球，卡希尔身后上抢被吹罚拉人犯规                   23'第23分钟，伊万诺维奇点球点附近在卡梅伦防守下摔倒，裁判奥利弗拒绝判罚点球
26'米克尔后场抢断，长传过顶球找前插的阿扎尔，可惜高度不够，被胡特顶回                   23'第23分钟，伊万诺维奇点球点附近在卡梅伦防守下摔倒，裁判奥利弗拒绝判罚点球
26'米克尔后场抢断，长传过顶球找前插的阿扎尔，可惜高度不够，被胡特顶回                   26'切尔西第26分钟错失良机，马塔挑传，反越位成功的托雷斯胸部停球后8码处射门打空，贝戈维奇出击没收
27'马塔禁区外过顶球给到插上的托雷斯，后者胸部停球，，右脚的凌空打门，没打正，贝格维奇出击将球没收                   26'切尔西第26分钟错失良机，马塔挑传，反越位成功的托雷斯胸部停球后8码处射门打空，贝戈维奇出击没收
28'切尔西的一次绝佳机会被浪费了，托雷斯面对贝格维奇，差一点点啊                   26'切尔西第26分钟错失良机，马塔挑传，反越位成功的托雷斯胸部停球后8码处射门打空，贝戈维奇出击没收
28'米克尔后场长传球找到前场的托雷斯                   26'切尔西第26分钟错失良机，马塔挑传，反越位成功的托雷斯胸部停球后8码处射门打空，贝戈维奇出击没收
29'托雷斯拿球转身，向禁区走，惠兰身后回追拉人犯规                   26'切尔西第26分钟错失良机，马塔挑传，反越位成功的托雷斯胸部停球后8码处射门打空，贝戈维奇出击没收
29'切尔西前场任意球机会                   26'切尔西第26分钟错失良机，马塔挑传，反越位成功的托雷斯胸部停球后8码处射门打空，贝戈维奇出击没收
32'路易斯后场抢断，大脚将球踢到前场                   32'第32分钟，马塔传球，阿扎尔禁区左侧12码处低射远角偏出
32'拉米雷斯前插接应，可惜力量过大，没能拿到                   32'第32分钟，马塔传球，阿扎尔禁区左侧12码处低射远角偏出
32'奥斯卡中圈内的抢断，给到左路的阿扎尔                   32'第32分钟，马塔传球，阿扎尔禁区左侧12码处低射远角偏出
33'阿扎尔拿球进入禁区，一脚似传似射的传球，直接出了底线                   32'第32分钟，马塔传球，阿扎尔禁区左侧12码处低射远角偏出
33'拉米雷斯后场抢断拿球狂奔到前场，肖克罗斯将球破坏出边线                   32'第32分钟，马塔传球，阿扎尔禁区左侧12码处低射远角偏出
34'卡希尔后场只出啊你去找奥斯卡                   32'第32分钟，马塔传球，阿扎尔禁区左侧12码处低射远角偏出
34'奥斯卡故意一漏，脚后跟一磕，转身上抢拿球                   32'第32分钟，马塔传球，阿扎尔禁区左侧12码处低射远角偏出
35'胡特没办法，直接转身一把将奥斯卡生生给拉了回来                   32'第32分钟，马塔传球，阿扎尔禁区左侧12码处低射远角偏出
35'这犯规完全可以出黄牌，很明显的技术犯规                   32'第32分钟，马塔传球，阿扎尔禁区左侧12码处低射远角偏出
46'上半场比赛补时1分钟                   46'1分钟后，凯特利右路传中，卡梅伦8码处头球攻门被切赫勉强扑出，卡希尔大脚解围
47'路易斯前场的接到传球直接一脚打门，不过再次是高射炮                   46'1分钟后，凯特利右路传中，卡梅伦8码处头球攻门被切赫勉强扑出，卡希尔大脚解围
47'米克尔中场抢断斜传给到阿扎尔                   46'1分钟后，凯特利右路传中，卡梅伦8码处头球攻门被切赫勉强扑出，卡希尔大脚解围
