4'开局这段时间皇马的控球又是相当明显                   4'第4分钟，阿吉拉尔25码处抽射正入迭戈-洛佩斯下怀
4'皇马的后场过顶球到前场，迪马利亚停球过大                   4'第4分钟，阿吉拉尔25码处抽射正入迭戈-洛佩斯下怀
4'阿兰苏比亚出击将球揽入怀中                   4'第4分钟，阿吉拉尔25码处抽射正入迭戈-洛佩斯下怀
5'拉科的反击，阿吉拉尔禁区外的低射，迭戈-洛佩斯将球没收                   4'第4分钟，阿吉拉尔25码处抽射正入迭戈-洛佩斯下怀
5'埃辛前场拿球被抢断，拉科的直塞球给到前场的里基                   4'第4分钟，阿吉拉尔25码处抽射正入迭戈-洛佩斯下怀
6'里基左路拿球，边路传中，迭戈-洛佩兹出击扑球脱手                   4'第4分钟，阿吉拉尔25码处抽射正入迭戈-洛佩斯下怀
6'好在拉科的球员跟上稍慢，佩佩将球解围                   4'第4分钟，阿吉拉尔25码处抽射正入迭戈-洛佩斯下怀
7'皇马的中场过顶球到拉科禁区，阿兰苏比亚出击将西尔维奥撞翻在地                   4'第4分钟，阿吉拉尔25码处抽射正入迭戈-洛佩斯下怀
7'西尔维奥被自己的队友暗算了，伤的不轻，倒在禁区里                   4'第4分钟，阿吉拉尔25码处抽射正入迭戈-洛佩斯下怀
7'队医进场，简单查看后，带着西尔维奥出场治疗                   4'第4分钟，阿吉拉尔25码处抽射正入迭戈-洛佩斯下怀
11'里基的下底传中，卡瓦略将球挡出                   11'第11分钟，平齐传中，里基禁区左侧的射门被封堵
11'拉科球员得球再传，佩佩将球挡出底线                   11'第11分钟，平齐传中，里基禁区左侧的射门被封堵
11'拉科获得左侧角球机会，不过没什么威胁                   11'第11分钟，平齐传中，里基禁区左侧的射门被封堵
12'拉科的后场过顶球找里基，里基停球被吹手球在先                   11'第11分钟，平齐传中，里基禁区左侧的射门被封堵
12'皇马前场的连续一脚传递，莫德里奇横传给到迪马利亚                   11'第11分钟，平齐传中，里基禁区左侧的射门被封堵
12'迪马利亚拿球强突被断，拉科的反击                   11'第11分钟，平齐传中，里基禁区左侧的射门被封堵
13'里基前场拿球面对佩佩的上抢摔倒，裁判没表示                   11'第11分钟，平齐传中，里基禁区左侧的射门被封堵
13'皇马的进攻机会，左路没机会，横传中路给到埃辛                   11'第11分钟，平齐传中，里基禁区左侧的射门被封堵
14'埃辛的挑传过顶到禁区，可惜直接送到了阿兰苏比亚的怀中                   11'第11分钟，平齐传中，里基禁区左侧的射门被封堵
14'莫德里奇左前场拿球，阿约泽的防守被吹犯规                   11'第11分钟，平齐传中，里基禁区左侧的射门被封堵
47'卡卡禁区内拿球，没有机会起脚，带出来交给莫德里奇                   47'2分钟后，卡瓦略对贝莱隆犯规被罚黄牌
47'莫德里奇拿球被拉科球员放倒                   47'2分钟后，卡瓦略对贝莱隆犯规被罚黄牌
47'皇马前场任意球机会，莫德里奇主罚                   47'2分钟后，卡瓦略对贝莱隆犯规被罚黄牌
48'莫德里奇任意球吊到禁区，被拉科球员解围                   47'2分钟后，卡瓦略对贝莱隆犯规被罚黄牌
48'伊瓜因左路拿球，低平球到门前                   47'2分钟后，卡瓦略对贝莱隆犯规被罚黄牌
48'卡列洪的包抄打门，球擦着左侧立柱出了底线                   47'2分钟后，卡瓦略对贝莱隆犯规被罚黄牌
49'拉科右路的进攻，边路传中到后点                   47'2分钟后，卡瓦略对贝莱隆犯规被罚黄牌
49'没有队友接应，球被卡瓦略顺利控制                   47'2分钟后，卡瓦略对贝莱隆犯规被罚黄牌
50'阿韦罗亚后场拿球过顶长传找卡卡，可惜后者没能拿到                   47'2分钟后，卡瓦略对贝莱隆犯规被罚黄牌
50'莫德里奇中路拿球横拨给到埃辛                   47'2分钟后，卡瓦略对贝莱隆犯规被罚黄牌
30'皇马也不甘示弱，迪马利亚的直传找莫德里奇，越位了                   30'第30分钟，阿桑送传球，平齐挑球过人后禁区边缘外凌空抽射稍稍高出
31'拉科的前场进攻，里基禁区线上的凌空一脚抽射，放了飞机                   30'第30分钟，阿桑送传球，平齐挑球过人后禁区边缘外凌空抽射稍稍高出
31'拉科前场控球，皮济拿球分边给到插上队友                   30'第30分钟，阿桑送传球，平齐挑球过人后禁区边缘外凌空抽射稍稍高出
32'阿吉拉尔停球面对皇马球员的上抢，斜传交给皮济                   30'第30分钟，阿桑送传球，平齐挑球过人后禁区边缘外凌空抽射稍稍高出
32'皮济左路拿球横带，禁区外右脚的弧线球，稍微偏出了右侧立柱，好危险哦                   30'第30分钟，阿桑送传球，平齐挑球过人后禁区边缘外凌空抽射稍稍高出
33'拉科禁区外的直塞球到禁区，反越位，迭戈-洛佩斯出击放铲将球解围                   30'第30分钟，阿桑送传球，平齐挑球过人后禁区边缘外凌空抽射稍稍高出
35'里基为拉科先拔头筹！！！                   35'拉科第35分钟打破僵局，平齐直传，里基禁区左侧14码处劲射近角入网
35'皮济中路拿球，一脚直塞给到前插的里基，里基拿球进入禁区，面对佩佩的上抢，左脚抽射远角破网                   35'拉科第35分钟打破僵局，平齐直传，里基禁区左侧14码处劲射近角入网
36'哥凤山哥:前锋谁啊，怎么只听到卡列洪啊（伊瓜因单前锋）                   35'拉科第35分钟打破僵局，平齐直传，里基禁区左侧14码处劲射近角入网
37'拉科先进一球之后，皇马这边该做出反击了啊                   35'拉科第35分钟打破僵局，平齐直传，里基禁区左侧14码处劲射近角入网
38'迪马利亚禁区右上角的斜传后点，可惜没人能顶到                   35'拉科第35分钟打破僵局，平齐直传，里基禁区左侧14码处劲射近角入网
38'皇马中场的抢断，莫德里奇中路直塞给到插上的卡卡                   35'拉科第35分钟打破僵局，平齐直传，里基禁区左侧14码处劲射近角入网
38'卡卡拿球，趟了一步，右脚的打门，踢飞了                   35'拉科第35分钟打破僵局，平齐直传，里基禁区左侧14码处劲射近角入网
36'哥凤山哥:前锋谁啊，怎么只听到卡列洪啊（伊瓜因单前锋）                   36'第36分钟，迪马利亚禁区右侧射近角被阿兰苏比亚没收
37'拉科先进一球之后，皇马这边该做出反击了啊                   36'第36分钟，迪马利亚禁区右侧射近角被阿兰苏比亚没收
38'迪马利亚禁区右上角的斜传后点，可惜没人能顶到                   36'第36分钟，迪马利亚禁区右侧射近角被阿兰苏比亚没收
38'皇马中场的抢断，莫德里奇中路直塞给到插上的卡卡                   36'第36分钟，迪马利亚禁区右侧射近角被阿兰苏比亚没收
38'卡卡拿球，趟了一步，右脚的打门，踢飞了                   36'第36分钟，迪马利亚禁区右侧射近角被阿兰苏比亚没收
39'这么好的机会，可惜卡卡的这脚打门在对方后卫干扰下自己踢偏了                   36'第36分钟，迪马利亚禁区右侧射近角被阿兰苏比亚没收
39'迪马利亚右路拿球进攻，皮济的回防身后铲倒了迪马利亚                   36'第36分钟，迪马利亚禁区右侧射近角被阿兰苏比亚没收
39'皮济也是被主裁判出示了黄牌警告                   36'第36分钟，迪马利亚禁区右侧射近角被阿兰苏比亚没收
40'皇马右边路的任意球，迪马利亚主罚                   40'拉科第40分钟险些扩大比分，阿松桑传球，平齐强突佩佩又晃过阿韦罗亚，最后禁区左侧12码处弧线球射远角，皮球越过迭戈-洛佩斯，但马塞洛及时出现在门线前头球解围
40'迪马利亚角球开出到禁区，第一点被拉科球员解围                   40'拉科第40分钟险些扩大比分，阿松桑传球，平齐强突佩佩又晃过阿韦罗亚，最后禁区左侧12码处弧线球射远角，皮球越过迭戈-洛佩斯，但马塞洛及时出现在门线前头球解围
40'危险啊，立柱~~~                   40'拉科第40分钟险些扩大比分，阿松桑传球，平齐强突佩佩又晃过阿韦罗亚，最后禁区左侧12码处弧线球射远角，皮球越过迭戈-洛佩斯，但马塞洛及时出现在门线前头球解围
41'皮济中场拿球反击，禁区线上摆脱佩佩的放铲向里走                   40'拉科第40分钟险些扩大比分，阿松桑传球，平齐强突佩佩又晃过阿韦罗亚，最后禁区左侧12码处弧线球射远角，皮球越过迭戈-洛佩斯，但马塞洛及时出现在门线前头球解围
41'皮济控球，一扣，摆脱卡瓦略，右脚抽射，球被马塞洛在右侧立柱前头球挡出                   40'拉科第40分钟险些扩大比分，阿松桑传球，平齐强突佩佩又晃过阿韦罗亚，最后禁区左侧12码处弧线球射远角，皮球越过迭戈-洛佩斯，但马塞洛及时出现在门线前头球解围
41'皇马逃过一劫，需要注意了哦                   40'拉科第40分钟险些扩大比分，阿松桑传球，平齐强突佩佩又晃过阿韦罗亚，最后禁区左侧12码处弧线球射远角，皮球越过迭戈-洛佩斯，但马塞洛及时出现在门线前头球解围
42'埃辛前场拿球，横带过人时球丢了                   40'拉科第40分钟险些扩大比分，阿松桑传球，平齐强突佩佩又晃过阿韦罗亚，最后禁区左侧12码处弧线球射远角，皮球越过迭戈-洛佩斯，但马塞洛及时出现在门线前头球解围
42'里基前场拿球被断，皇马后场过顶斜传，伊瓜因又越位了。。。                   40'拉科第40分钟险些扩大比分，阿松桑传球，平齐强突佩佩又晃过阿韦罗亚，最后禁区左侧12码处弧线球射远角，皮球越过迭戈-洛佩斯，但马塞洛及时出现在门线前头球解围
