25'席尔瓦中路拿球，把球低传到右侧给纳瓦斯                   25'为了纪念希斯堡惨案25周年，本周末英格兰所有职业足球赛事均推迟7分钟开球
25'纳瓦斯左边路突破到禁区里，但没有机会传中啊！                   25'为了纪念希斯堡惨案25周年，本周末英格兰所有职业足球赛事均推迟7分钟开球
26'利物浦后场抢断后反击，斯特林带球一路突破到禁区弧顶，挑传后卫身后，被后卫破坏出底线，角球                   25'为了纪念希斯堡惨案25周年，本周末英格兰所有职业足球赛事均推迟7分钟开球
26'角球传到小禁区线前中路，杰拉德居然无人盯防，甩头攻门太正，球被门将托出横梁                   25'为了纪念希斯堡惨案25周年，本周末英格兰所有职业足球赛事均推迟7分钟开球
27'2-0！！！斯科特！！                   25'为了纪念希斯堡惨案25周年，本周末英格兰所有职业足球赛事均推迟7分钟开球
27'杰拉德角球传到前点，斯科特高高跳起甩头攻门顶入远角！                   25'为了纪念希斯堡惨案25周年，本周末英格兰所有职业足球赛事均推迟7分钟开球
27'26分钟，利物浦2-0领先了！                   25'为了纪念希斯堡惨案25周年，本周末英格兰所有职业足球赛事均推迟7分钟开球
28'曼城彻底懵了！                   25'为了纪念希斯堡惨案25周年，本周末英格兰所有职业足球赛事均推迟7分钟开球
46'纳瓦斯突入禁区，右边路传中到后点，接应队友抽射被米尼奥莱侧身扑出！！漂亮                   46'1分钟后，苏亚雷斯前场铲倒德米凯利斯被罚黄牌
46'费尔南迪尼奥前场无球状态冲撞了苏亚雷斯，黄牌！                   46'1分钟后，苏亚雷斯前场铲倒德米凯利斯被罚黄牌
46'上半场需要补时2分钟                   46'1分钟后，苏亚雷斯前场铲倒德米凯利斯被罚黄牌
47'上半场时间不多了，苏亚雷斯右边路突入禁区，被孔帕尼挡出底线，角球                   46'1分钟后，苏亚雷斯前场铲倒德米凯利斯被罚黄牌
48'库蒂尼奥角球传到门前，哈特飞身单拳打出禁区                   46'1分钟后，苏亚雷斯前场铲倒德米凯利斯被罚黄牌
62'曼城扳平了比分！！！！                   59'第14分钟，纳斯里回传，亚亚-图雷25码处射门离谱偏出
66'米尔纳禁区外直塞禁区，纳斯里再敲给下底的席尔瓦，横敲门前，球被后卫碰进自家大门                   64'曼城第19分钟遭遇打击，亚亚-图雷受伤被哈维-加西亚换下
67'米尔纳禁区外直塞禁区，纳斯里再敲给下底的席尔瓦，横敲门前，球被后卫碰进自家大门                   64'曼城第19分钟遭遇打击，亚亚-图雷受伤被哈维-加西亚换下
67'曼城现在攻势很盛啊，利物浦有些招架不住了                   64'曼城第19分钟遭遇打击，亚亚-图雷受伤被哈维-加西亚换下
67'曼城用阿奎罗替下哲科                   64'曼城第19分钟遭遇打击，亚亚-图雷受伤被哈维-加西亚换下
27'2-0！！！斯科特！！                   27'利物浦第27分钟扩大比分，杰拉德开出角球，斯科特尔前点甩开孔帕尼后头球破门，2-0
27'杰拉德角球传到前点，斯科特高高跳起甩头攻门顶入远角！                   27'利物浦第27分钟扩大比分，杰拉德开出角球，斯科特尔前点甩开孔帕尼后头球破门，2-0
27'26分钟，利物浦2-0领先了！                   27'利物浦第27分钟扩大比分，杰拉德开出角球，斯科特尔前点甩开孔帕尼后头球破门，2-0
28'曼城彻底懵了！                   27'利物浦第27分钟扩大比分，杰拉德开出角球，斯科特尔前点甩开孔帕尼后头球破门，2-0
