4'费利佩前场，接到威廉的斜塞，左脚传中到禁区                   4'第4分钟，菲利佩传中被解围，德罗巴禁区左侧小角度头球攻门被汉达诺维奇没收
5'德罗巴插上准备抢点，被后卫抢先解围                   4'第4分钟，菲利佩传中被解围，德罗巴禁区左侧小角度头球攻门被汉达诺维奇没收
5'阿扎尔左路拿球再突，内切到禁区，起脚打门，被拉伊塞维奇挡出底线                   4'第4分钟，菲利佩传中被解围，德罗巴禁区左侧小角度头球攻门被汉达诺维奇没收
5'切尔西左侧角球机会，没能形成威胁                   4'第4分钟，菲利佩传中被解围，德罗巴禁区左侧小角度头球攻门被汉达诺维奇没收
6'伊布拉伊米中场拿球，转身分球找扎霍维克，失误啦                   4'第4分钟，菲利佩传中被解围，德罗巴禁区左侧小角度头球攻门被汉达诺维奇没收
6'阿扎尔的抢断，带球反击，伊布拉伊米上抢犯规                   4'第4分钟，菲利佩传中被解围，德罗巴禁区左侧小角度头球攻门被汉达诺维奇没收
7'伊万右路拿球，面对逼抢，回传给到小法                   4'第4分钟，菲利佩传中被解围，德罗巴禁区左侧小角度头球攻门被汉达诺维奇没收
7'小法边路强突，接着横传球打在上来的菲利波维奇身上出边线                   4'第4分钟，菲利佩传中被解围，德罗巴禁区左侧小角度头球攻门被汉达诺维奇没收
11'费利佩后场拿球，带至中线斜传中间的阿扎尔                   11'第11分钟，阿扎尔传球，德罗巴20码处射门偏转后被汉达诺维奇扑出
11'阿扎尔接球转身，直塞交给德罗巴                   11'第11分钟，阿扎尔传球，德罗巴20码处射门偏转后被汉达诺维奇扑出
12'德罗巴禁区弧顶背身拿球，转身趟出一步，直接起脚打门，被汉达诺维奇侧扑封堵                   11'第11分钟，阿扎尔传球，德罗巴20码处射门偏转后被汉达诺维奇扑出
12'马蒂奇前场中路拿球，遭遇三人围抢，球丢啦                   11'第11分钟，阿扎尔传球，德罗巴20码处射门偏转后被汉达诺维奇扑出
13'萨拉里克禁区外直塞球找到扎霍维克                   11'第11分钟，阿扎尔传球，德罗巴20码处射门偏转后被汉达诺维奇扑出
13'扎霍维克拿球转身，横传再找切入的塔瓦雷斯                   11'第11分钟，阿扎尔传球，德罗巴20码处射门偏转后被汉达诺维奇扑出
13'可惜出球轻了点，被特里成功拦截                   11'第11分钟，阿扎尔传球，德罗巴20码处射门偏转后被汉达诺维奇扑出
13'切尔西中场传球失误，马里博尔反击，扎霍维克的打门被特里挡出边线                   11'第11分钟，阿扎尔传球，德罗巴20码处射门偏转后被汉达诺维奇扑出
14'塔瓦雷斯禁区外尝试远射，打偏                   11'第11分钟，阿扎尔传球，德罗巴20码处射门偏转后被汉达诺维奇扑出
14'切尔西后场失误，塔瓦雷斯拿球反击                   11'第11分钟，阿扎尔传球，德罗巴20码处射门偏转后被汉达诺维奇扑出
23'面对大半个空门，竟然踢飞啦                   23'第23分钟，威廉传中，越位位置的许尔勒5码处面对空门射偏
23'阿扎尔禁区弧顶拿球，转身强突后分给右侧上来的威廉，威廉得球横传门前，汉达诺维奇出击没能碰到，后点包抄的许尔勒，面对大半个控球，左脚垫飞                   23'第23分钟，威廉传中，越位位置的许尔勒5码处面对空门射偏
24'费利佩左路接应马蒂奇横传，停球没停好，球先出了边线                   23'第23分钟，威廉传中，越位位置的许尔勒5码处面对空门射偏
25'萨拉里克中场拿球，费利佩身后上抢放翻了萨拉里克                   23'第23分钟，威廉传中，越位位置的许尔勒5码处面对空门射偏
25'费利佩被主裁判出示了黄牌警告！！！                   23'第23分钟，威廉传中，越位位置的许尔勒5码处面对空门射偏
25'马里博尔获得前场中路的任意球机会                   23'第23分钟，威廉传中，越位位置的许尔勒5码处面对空门射偏
25'伊布拉伊米的任意球直接飞出了底线                   23'第23分钟，威廉传中，越位位置的许尔勒5码处面对空门射偏
26'开场仅仅几分钟，德罗巴被出击的汉达诺维奇撞翻，很痛苦，好在没大事                   23'第23分钟，威廉传中，越位位置的许尔勒5码处面对空门射偏
26'马里博尔的边路传中，特里和扎霍维克争顶，见高不见远                   23'第23分钟，威廉传中，越位位置的许尔勒5码处面对空门射偏
36'菲利波维奇后场防守，倒在地上还抢，踢倒了马蒂奇                   36'第36分钟，菲利波维奇对马蒂奇犯规也被黄牌警告，德罗巴任意球射门被汉达诺维奇没收
36'菲利波维奇被主裁判出示黄牌警告！！！                   36'第36分钟，菲利波维奇对马蒂奇犯规也被黄牌警告，德罗巴任意球射门被汉达诺维奇没收
