4'尤文中场拿球送直塞                   4'开场4分钟，巴尔扎利直传，伊瓜因禁区弧顶转身左脚大力抽射掠过横梁
5'找到了伊瓜因                   4'开场4分钟，巴尔扎利直传，伊瓜因禁区弧顶转身左脚大力抽射掠过横梁
5'伊瓜因停球转身一气呵成                   4'开场4分钟，巴尔扎利直传，伊瓜因禁区弧顶转身左脚大力抽射掠过横梁
5'禁区弧顶的远射没有压住                   4'开场4分钟，巴尔扎利直传，伊瓜因禁区弧顶转身左脚大力抽射掠过横梁
5'打得还是比较突然的                   4'开场4分钟，巴尔扎利直传，伊瓜因禁区弧顶转身左脚大力抽射掠过横梁
5'里昂前场送直塞到禁区                   4'开场4分钟，巴尔扎利直传，伊瓜因禁区弧顶转身左脚大力抽射掠过横梁
5'传跑没有形成默契                   4'开场4分钟，巴尔扎利直传，伊瓜因禁区弧顶转身左脚大力抽射掠过横梁
6'拉斐尔后场传球被挡                   4'开场4分钟，巴尔扎利直传，伊瓜因禁区弧顶转身左脚大力抽射掠过横梁
7'尤文中场送长传                   4'开场4分钟，巴尔扎利直传，伊瓜因禁区弧顶转身左脚大力抽射掠过横梁
14'费基尔前场带球被勒米纳撞倒                   14'里昂第14分钟首次射门，费基尔左肋任意球斜传，迪亚哈比后点顶偏
14'里昂前场获得任意球                   14'里昂第14分钟首次射门，费基尔左肋任意球斜传，迪亚哈比后点顶偏
14'这球距离球门比较远                   14'里昂第14分钟首次射门，费基尔左肋任意球斜传，迪亚哈比后点顶偏
14'任意球传到后点                   14'里昂第14分钟首次射门，费基尔左肋任意球斜传，迪亚哈比后点顶偏
14'迪亚哈比头球攻门                   14'里昂第14分钟首次射门，费基尔左肋任意球斜传，迪亚哈比后点顶偏
14'在后卫的干扰下将球顶偏                   14'里昂第14分钟首次射门，费基尔左肋任意球斜传，迪亚哈比后点顶偏
15'尤文中场拿球控一下                   14'里昂第14分钟首次射门，费基尔左肋任意球斜传，迪亚哈比后点顶偏
15'里昂这边的攻势也是渐渐起来了                   14'里昂第14分钟首次射门，费基尔左肋任意球斜传，迪亚哈比后点顶偏
