8'沃尔特斯和查理亚当撞墙式配合，也传丢了                   8'第8分钟，阿圭罗传球，亚亚-图雷25码处射门高出
8'阿奎罗带球转身，给到插上的图雷                   8'第8分钟，阿圭罗传球，亚亚-图雷25码处射门高出
8'禁区外突然远射！图雷没能把球压住                   8'第8分钟，阿圭罗传球，亚亚-图雷25码处射门高出
9'2013年非洲杯又要开打了                   8'第8分钟，阿圭罗传球，亚亚-图雷25码处射门高出
9'到时候曼城的图雷兄弟都将为国效力                   8'第8分钟，阿圭罗传球，亚亚-图雷25码处射门高出
9'阿奎罗！禁区线上接到队友的长传                   8'第8分钟，阿圭罗传球，亚亚-图雷25码处射门高出
9'胸部停球，右脚抽射！打高了                   8'第8分钟，阿圭罗传球，亚亚-图雷25码处射门高出
9'这球太可惜了                   8'第8分钟，阿圭罗传球，亚亚-图雷25码处射门高出
10'图雷一走曼城的中场又将要让曼奇尼头疼了                   8'第8分钟，阿圭罗传球，亚亚-图雷25码处射门高出
10'亚亚图雷可以说是曼城现在最不可缺少的一名球员                   8'第8分钟，阿圭罗传球，亚亚-图雷25码处射门高出
11'ghost120303: 非洲杯频率有点大啊---关键是非洲杯总选择在欧洲联赛最关键的时候开打                   8'第8分钟，阿圭罗传球，亚亚-图雷25码处射门高出
11'胡特险些停球失误                   8'第8分钟，阿圭罗传球，亚亚-图雷25码处射门高出
11'阿奎罗这要是抢下来就是个单刀了                   8'第8分钟，阿圭罗传球，亚亚-图雷25码处射门高出
14'开场这几分钟来看斯托克城只有招架之功而无还手之力                   14'第14分钟，克里希传球，亚亚-图雷25码处的射门再度偏出
14'米尔纳横推门前，后卫碰了一下                   14'第14分钟，克里希传球，亚亚-图雷25码处的射门再度偏出
14'图雷重新控制住皮球，禁区外又是一脚远射！依旧是打高了                   14'第14分钟，克里希传球，亚亚-图雷25码处的射门再度偏出
15'这一次打得又高又偏                   14'第14分钟，克里希传球，亚亚-图雷25码处的射门再度偏出
15'图雷的远射能力在后腰里边还算可以的了                   14'第14分钟，克里希传球，亚亚-图雷25码处的射门再度偏出
16'控球率方面曼城达到了62%                   14'第14分钟，克里希传球，亚亚-图雷25码处的射门再度偏出
16'但是斯托克城也不可小视                   14'第14分钟，克里希传球，亚亚-图雷25码处的射门再度偏出
17'惠兰中场长传，孔帕尼给头球顶了回去                   14'第14分钟，克里希传球，亚亚-图雷25码处的射门再度偏出
17'阿奎罗背身护球被断了                   14'第14分钟，克里希传球，亚亚-图雷25码处的射门再度偏出
17'席尔瓦就地反抢，曼城的反击                   14'第14分钟，克里希传球，亚亚-图雷25码处的射门再度偏出
22'阿奎罗转身连续的过人！                   22'第22分钟，巴里传球，阿圭罗禁区边缘的射门被贝戈维奇奋力扑出
23'禁区线上打门！门将立功了                   22'第22分钟，巴里传球，阿圭罗禁区边缘的射门被贝戈维奇奋力扑出
23'将阿奎罗的射门又一次拒之门外                   22'第22分钟，巴里传球，阿圭罗禁区边缘的射门被贝戈维奇奋力扑出
23'图雷在禁区外拿球                   22'第22分钟，巴里传球，阿圭罗禁区边缘的射门被贝戈维奇奋力扑出
23'ghost120303: 巴洛特利为何还没进大名单---跟俱乐部和曼奇尼有矛盾呢                   22'第22分钟，巴里传球，阿圭罗禁区边缘的射门被贝戈维奇奋力扑出
24'斯托克城的主帅普里斯对球队的表现有些不满                   22'第22分钟，巴里传球，阿圭罗禁区边缘的射门被贝戈维奇奋力扑出
24'站在场边不断的在大声呼喊                   22'第22分钟，巴里传球，阿圭罗禁区边缘的射门被贝戈维奇奋力扑出
25'席尔瓦的打门被杰罗姆用身体挡住                   22'第22分钟，巴里传球，阿圭罗禁区边缘的射门被贝戈维奇奋力扑出
25'阿奎罗转身过人，对方4名球员对他包夹                   22'第22分钟，巴里传球，阿圭罗禁区边缘的射门被贝戈维奇奋力扑出
25'阿奎罗倒地，球也丢了                   22'第22分钟，巴里传球，阿圭罗禁区边缘的射门被贝戈维奇奋力扑出
25'斯托克城第一次有威胁的进攻！                   22'第22分钟，巴里传球，阿圭罗禁区边缘的射门被贝戈维奇奋力扑出
33'米尔纳横敲，阿奎罗的推射被后卫干扰了                   33'曼城第33分钟险些破门，米尔纳回传，巴里左路传中，阿圭罗前点5码处头球攻门击中近角立柱弹出
33'几乎就是个空门啊                   33'曼城第33分钟险些破门，米尔纳回传，巴里左路传中，阿圭罗前点5码处头球攻门击中近角立柱弹出
33'曼城还是在左路传中，阿奎罗头球砸在了立柱上                   33'曼城第33分钟险些破门，米尔纳回传，巴里左路传中，阿圭罗前点5码处头球攻门击中近角立柱弹出
33'曼城运气不佳，这么多攻门就没几次打正的                   33'曼城第33分钟险些破门，米尔纳回传，巴里左路传中，阿圭罗前点5码处头球攻门击中近角立柱弹出
33'刚才两次阿奎罗都险些进球                   33'曼城第33分钟险些破门，米尔纳回传，巴里左路传中，阿圭罗前点5码处头球攻门击中近角立柱弹出
34'席尔瓦高速带球突破                   33'曼城第33分钟险些破门，米尔纳回传，巴里左路传中，阿圭罗前点5码处头球攻门击中近角立柱弹出
34'给阿奎罗的传球被后卫拦截了                   33'曼城第33分钟险些破门，米尔纳回传，巴里左路传中，阿圭罗前点5码处头球攻门击中近角立柱弹出
34'曼城放慢了节奏                   33'曼城第33分钟险些破门，米尔纳回传，巴里左路传中，阿圭罗前点5码处头球攻门击中近角立柱弹出
35'米尔纳的传中划过门前，队友的包抄还没到位呢                   33'曼城第33分钟险些破门，米尔纳回传，巴里左路传中，阿圭罗前点5码处头球攻门击中近角立柱弹出
35'游客6114: 非洲杯几年一次呀?记得去年刚打完。---是前年吧，今年才开始，是不是有错觉了？                   33'曼城第33分钟险些破门，米尔纳回传，巴里左路传中，阿圭罗前点5码处头球攻门击中近角立柱弹出
36'图雷刚才有些不满裁判吹罚                   33'曼城第33分钟险些破门，米尔纳回传，巴里左路传中，阿圭罗前点5码处头球攻门击中近角立柱弹出
36'显得很恼火                   33'曼城第33分钟险些破门，米尔纳回传，巴里左路传中，阿圭罗前点5码处头球攻门击中近角立柱弹出
36'但是裁判不为所动，比赛继续                   33'曼城第33分钟险些破门，米尔纳回传，巴里左路传中，阿圭罗前点5码处头球攻门击中近角立柱弹出
36'查理亚当今天在中场的调度方面并没有起到应有的作用                   33'曼城第33分钟险些破门，米尔纳回传，巴里左路传中，阿圭罗前点5码处头球攻门击中近角立柱弹出
43'萨巴莱塔！！！                   43'曼城第43分钟打破僵局，米尔纳禁区右侧传中被贝戈维奇勉强挡出，萨巴莱塔小禁区前轻松射入空门
43'补射破门！！！                   43'曼城第43分钟打破僵局，米尔纳禁区右侧传中被贝戈维奇勉强挡出，萨巴莱塔小禁区前轻松射入空门
43'来自右路的踢墙式配合，席尔瓦直塞，米尔纳反越位之后低平球横敲门前，门将抢在哲科身前挡了一下，而跟进的萨巴莱塔的打门，空门了                   43'曼城第43分钟打破僵局，米尔纳禁区右侧传中被贝戈维奇勉强挡出，萨巴莱塔小禁区前轻松射入空门
44'果然是善于在上下半场最后时刻进球的球队                   43'曼城第43分钟打破僵局，米尔纳禁区右侧传中被贝戈维奇勉强挡出，萨巴莱塔小禁区前轻松射入空门
44'巴里的传中被后卫挡了一下，门将出来把球没收                   43'曼城第43分钟打破僵局，米尔纳禁区右侧传中被贝戈维奇勉强挡出，萨巴莱塔小禁区前轻松射入空门
45'米尔纳在中场铲球犯规了                   43'曼城第43分钟打破僵局，米尔纳禁区右侧传中被贝戈维奇勉强挡出，萨巴莱塔小禁区前轻松射入空门
45'斯托克快速开出定位球                   43'曼城第43分钟打破僵局，米尔纳禁区右侧传中被贝戈维奇勉强挡出，萨巴莱塔小禁区前轻松射入空门
45'查理亚当传球被断                   43'曼城第43分钟打破僵局，米尔纳禁区右侧传中被贝戈维奇勉强挡出，萨巴莱塔小禁区前轻松射入空门
46'图雷中场倚住对方球员，传球除了边线                   43'曼城第43分钟打破僵局，米尔纳禁区右侧传中被贝戈维奇勉强挡出，萨巴莱塔小禁区前轻松射入空门
56'游客5732: 咋中场啊---倒，才发现，谢谢提醒了                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
56'哲科！！！                   56'曼城第56分钟扩大比分，亚亚-图雷传球，阿圭罗禁区右侧12码处的传射被贝戈维奇勉强挡出，哲科近距离补射入网，2-0
