3'拜仁慕尼黑球员穆勒球门线跟前尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是曼朱基奇.                   3'开场3分钟，曼朱基奇右路下底传中，穆勒在门前7米处冲顶偏出右门柱
4'沃尔夫斯堡球员特雷施一脚直塞球给多斯特,但是边裁举旗显示后者已经越位.                   3'开场3分钟，曼朱基奇右路下底传中，穆勒在门前7米处冲顶偏出右门柱
19'拜仁慕尼黑球员曼朱基奇大禁区中央尝试右脚射门,可惜皮球高出右上角球门.                   19'第19分钟，拜仁开出任意球，曼朱基奇禁区内打高
20'沃尔夫斯堡球员多斯特拼抢犯规,对手获得控球权.                   19'第19分钟，拜仁开出任意球，曼朱基奇禁区内打高
20'拉姆为拜仁慕尼黑赢得一个任意球.                   19'第19分钟，拜仁开出任意球，曼朱基奇禁区内打高
29'迭戈为沃尔夫斯堡在左路,赢得一个任意球.                   29'第29分钟，小猪外脚背直传，里贝里突入禁区左侧，在长谷部诚防守下倒地，主裁判没有中断比赛
29'拜仁慕尼黑球员穆勒拼抢犯规,对手获得控球权.                   29'第29分钟，小猪外脚背直传，里贝里突入禁区左侧，在长谷部诚防守下倒地，主裁判没有中断比赛
31'长谷部诚将球处理出底线,拜仁慕尼黑获得角球.                   29'第29分钟，小猪外脚背直传，里贝里突入禁区左侧，在长谷部诚防守下倒地，主裁判没有中断比赛
32'长谷部诚为沃尔夫斯堡赢得一个任意球.                   29'第29分钟，小猪外脚背直传，里贝里突入禁区左侧，在长谷部诚防守下倒地，主裁判没有中断比赛
32'拜仁慕尼黑球员克罗斯拼抢犯规,对手获得控球权.                   29'第29分钟，小猪外脚背直传，里贝里突入禁区左侧，在长谷部诚防守下倒地，主裁判没有中断比赛
42'阿拉巴将球处理出底线,沃尔夫斯堡获得角球.                   42'第42分钟，迭戈开出角球，波拉克头球高出
42'沃尔夫斯堡球员波拉克大禁区中央尝试头球,可惜皮球高出球门.给他传球的是迭戈.                   42'第42分钟，迭戈开出角球，波拉克头球高出
44'沃尔夫斯堡球员奥利奇拼抢犯规,对手获得控球权.                   42'第42分钟，迭戈开出角球，波拉克头球高出
44'穆勒为拜仁慕尼黑赢得一个任意球.                   42'第42分钟，迭戈开出角球，波拉克头球高出
45'沃尔夫斯堡球员马德朗拼抢犯规,对手获得控球权.                   42'第42分钟，迭戈开出角球，波拉克头球高出
45'曼朱基奇为拜仁慕尼黑在右路,赢得一个任意球.                   42'第42分钟，迭戈开出角球，波拉克头球高出
45'+1'波拉克为沃尔夫斯堡赢得一个任意球.                   42'第42分钟，迭戈开出角球，波拉克头球高出
45'+1'拜仁慕尼黑球员穆勒危险动作,对手获得控球权.                   42'第42分钟，迭戈开出角球，波拉克头球高出
45'+1'沃尔夫斯堡球员多斯特拼抢犯规,对手获得控球权.                   42'第42分钟，迭戈开出角球，波拉克头球高出
45'+1'范比滕为拜仁慕尼黑赢得一个任意球.                   42'第42分钟，迭戈开出角球，波拉克头球高出
45'+1'沃尔夫斯堡球员多斯特被主裁判出示了一张黄牌.                   42'第42分钟，迭戈开出角球，波拉克头球高出
45'+2'上半场结束,沃尔夫斯堡 0-1 拜仁慕尼黑,稍事休息,我们一会来看看下半场两队的表现.                   42'第42分钟，迭戈开出角球，波拉克头球高出
49'拜仁慕尼黑球员穆勒大禁区中央左脚射门,被防守球员封堵.给他传球的是拉姆.                   49'下半时开始4分钟，拉姆右路下底传中，穆勒左脚推射被球门线上的纳尔多破坏
49'拜仁慕尼黑球员范比滕一脚直塞球给曼朱基奇,但是边裁举旗显示后者已经越位.                   49'下半时开始4分钟，拉姆右路下底传中，穆勒左脚推射被球门线上的纳尔多破坏
50'维尔尼亚为沃尔夫斯堡在右路,赢得一个任意球.                   49'下半时开始4分钟，拉姆右路下底传中，穆勒左脚推射被球门线上的纳尔多破坏
50'拜仁慕尼黑球员里贝里拼抢犯规,对手获得控球权.                   49'下半时开始4分钟，拉姆右路下底传中，穆勒左脚推射被球门线上的纳尔多破坏
50'沃尔夫斯堡球员维尔尼亚大禁区外左脚射门,被防守球员封堵.                   49'下半时开始4分钟，拉姆右路下底传中，穆勒左脚推射被球门线上的纳尔多破坏
51'沃尔夫斯堡球员维尔尼亚大禁区外尝试左脚射门,可惜皮球偏出球门.给他传球的是奥利奇.                   49'下半时开始4分钟，拉姆右路下底传中，穆勒左脚推射被球门线上的纳尔多破坏
51'波拉克为沃尔夫斯堡赢得一个任意球.                   49'下半时开始4分钟，拉姆右路下底传中，穆勒左脚推射被球门线上的纳尔多破坏
51'拜仁慕尼黑球员穆勒拼抢犯规,对手获得控球权.                   49'下半时开始4分钟，拉姆右路下底传中，穆勒左脚推射被球门线上的纳尔多破坏
54'沃尔夫斯堡球员迭戈大禁区外右脚射门,被防守球员封堵.给他传球的是维尔尼亚.                   54'第54分钟，维埃里尼亚反击传球，迭戈远射被阿拉巴封堵
55'沃尔夫斯堡球员奥利奇拼抢犯规,对手获得控球权.                   54'第54分钟，维埃里尼亚反击传球，迭戈远射被阿拉巴封堵
55'拉姆为拜仁慕尼黑在右路,赢得一个任意球.                   54'第54分钟，维埃里尼亚反击传球，迭戈远射被阿拉巴封堵
56'拜仁慕尼黑球员穆勒大禁区中央右脚射门,被防守球员封堵.给他传球的是曼朱基奇.                   54'第54分钟，维埃里尼亚反击传球，迭戈远射被阿拉巴封堵
57'维尔尼亚为沃尔夫斯堡赢得一个任意球.                   54'第54分钟，维埃里尼亚反击传球，迭戈远射被阿拉巴封堵
57'拜仁慕尼黑球员里贝里拼抢犯规,对手获得控球权.                   54'第54分钟，维埃里尼亚反击传球，迭戈远射被阿拉巴封堵
57'黄牌！拜仁慕尼黑球员里贝里因为恶意犯规,被主裁判出示黄牌.                   54'第54分钟，维埃里尼亚反击传球，迭戈远射被阿拉巴封堵
76'多斯特为沃尔夫斯堡在对方半场,赢得一个任意球.                   76'第76分钟，丹特争顶击倒，也吃到黄牌，迭戈在门前25米处任意球被诺伊尔奋力飞身化解
76'拜仁慕尼黑球员丹特拼抢犯规,对手获得控球权.                   76'第76分钟，丹特争顶击倒，也吃到黄牌，迭戈在门前25米处任意球被诺伊尔奋力飞身化解
76'黄牌！拜仁慕尼黑球员丹特因为恶意犯规,被主裁判出示黄牌.                   76'第76分钟，丹特争顶击倒，也吃到黄牌，迭戈在门前25米处任意球被诺伊尔奋力飞身化解
77'射门!!!沃尔夫斯堡球员迭戈大禁区外右脚射门,被对方守门员横身扑出.                   76'第76分钟，丹特争顶击倒，也吃到黄牌，迭戈在门前25米处任意球被诺伊尔奋力飞身化解
77'沃尔夫斯堡球员佩里西奇大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了右球门.                   76'第76分钟，丹特争顶击倒，也吃到黄牌，迭戈在门前25米处任意球被诺伊尔奋力飞身化解
78'拜仁慕尼黑换人,罗本换下里贝里                   76'第76分钟，丹特争顶击倒，也吃到黄牌，迭戈在门前25米处任意球被诺伊尔奋力飞身化解
79'拜仁慕尼黑换人,季莫什丘克换下克罗斯                   76'第76分钟，丹特争顶击倒，也吃到黄牌，迭戈在门前25米处任意球被诺伊尔奋力飞身化解
47'长谷部诚将球处理出底线,拜仁慕尼黑获得角球.                   47'补时第2分钟，穆勒右路传中，罗本后点反越位距门7米处左脚半凌空抽射入网，2比0
49'拜仁慕尼黑球员穆勒大禁区中央左脚射门,被防守球员封堵.给他传球的是拉姆.                   47'补时第2分钟，穆勒右路传中，罗本后点反越位距门7米处左脚半凌空抽射入网，2比0
49'拜仁慕尼黑球员范比滕一脚直塞球给曼朱基奇,但是边裁举旗显示后者已经越位.                   47'补时第2分钟，穆勒右路传中，罗本后点反越位距门7米处左脚半凌空抽射入网，2比0
50'维尔尼亚为沃尔夫斯堡在右路,赢得一个任意球.                   47'补时第2分钟，穆勒右路传中，罗本后点反越位距门7米处左脚半凌空抽射入网，2比0
50'拜仁慕尼黑球员里贝里拼抢犯规,对手获得控球权.                   47'补时第2分钟，穆勒右路传中，罗本后点反越位距门7米处左脚半凌空抽射入网，2比0
50'沃尔夫斯堡球员维尔尼亚大禁区外左脚射门,被防守球员封堵.                   47'补时第2分钟，穆勒右路传中，罗本后点反越位距门7米处左脚半凌空抽射入网，2比0
