1'上半场比赛开始了！                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
1'上半场由恒大中圈开球                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
1'荣昊控球，交给冯潇霆                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
1'张琳芃长传，马丁内斯接应回做，高拉特做墙传球传出边线                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
1'赵和靖掷界外球                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
2'挑传，张稀哲左路高速推进，金英权补防过来将位置卡住将球让出底线                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
2'主裁判吹罚了张稀哲推人犯规                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
2'金英权直传，被李磊铲截                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
3'黄博文的长传，郜林争高球压人犯规                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
3'恒大断球，交给荣昊，后场盘带球丢了                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
3'张呈栋带上来交给朴成过渡一下                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
3'赵和靖传中过不了金英权                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
3'高拉特推进，拉尔夫将球铲出边线                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
4'马丁内斯控球，被克里梅茨撞倒                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
4'保利尼奥交给高拉特                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
4'直传郜林，四个人围上来郜林还是转身，拉尔夫绊倒了郜林                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
4'恒大获得一个弧顶前的任意球机会                   1'第1分钟双方迅速展开拼抢对峙，张稀哲与郜林相继在前场争抢中进攻犯规
4'马丁内斯控球，被克里梅茨撞倒                   4'第4分钟，郜林禁区前转身强突时制造拉尔夫犯规，高拉特任意球打飞
4'保利尼奥交给高拉特                   4'第4分钟，郜林禁区前转身强突时制造拉尔夫犯规，高拉特任意球打飞
4'直传郜林，四个人围上来郜林还是转身，拉尔夫绊倒了郜林                   4'第4分钟，郜林禁区前转身强突时制造拉尔夫犯规，高拉特任意球打飞
4'恒大获得一个弧顶前的任意球机会                   4'第4分钟，郜林禁区前转身强突时制造拉尔夫犯规，高拉特任意球打飞
5'杨智在指挥人墙                   4'第4分钟，郜林禁区前转身强突时制造拉尔夫犯规，高拉特任意球打飞
5'高拉特主罚，打了冲天炮                   4'第4分钟，郜林禁区前转身强突时制造拉尔夫犯规，高拉特任意球打飞
6'杨智发门球，保利尼奥顶到第一点                   4'第4分钟，郜林禁区前转身强突时制造拉尔夫犯规，高拉特任意球打飞
6'高拉特推进，赵和靖拦截                   4'第4分钟，郜林禁区前转身强突时制造拉尔夫犯规，高拉特任意球打飞
6'拉尔夫接应回给克里梅茨                   4'第4分钟，郜林禁区前转身强突时制造拉尔夫犯规，高拉特任意球打飞
6'大脚开到中场，一轮混战，拉尔夫分给李磊                   4'第4分钟，郜林禁区前转身强突时制造拉尔夫犯规，高拉特任意球打飞
6'保利尼奥断球交给高拉特，高拉特直传过不了晋鹏翔                   4'第4分钟，郜林禁区前转身强突时制造拉尔夫犯规，高拉特任意球打飞
7'黄博文前场反抢，交给金英权                   4'第4分钟，郜林禁区前转身强突时制造拉尔夫犯规，高拉特任意球打飞
7'分边给荣昊，传中球打在张呈栋身体上出底线                   4'第4分钟，郜林禁区前转身强突时制造拉尔夫犯规，高拉特任意球打飞
7'恒大前场左路的角球机会                   4'第4分钟，郜林禁区前转身强突时制造拉尔夫犯规，高拉特任意球打飞
7'黄博文传门前，杨智双拳击到弧顶位置                   4'第4分钟，郜林禁区前转身强突时制造拉尔夫犯规，高拉特任意球打飞
7'黄博文前场反抢，交给金英权                   7'随着保利尼奥强硬扫荡引出快攻，恒大在第7分钟形成威胁攻势：黄博文左侧角球传中后被杨智击出，郑智在禁区弧内以脚弓凌空吊射，皮球击中立柱
7'分边给荣昊，传中球打在张呈栋身体上出底线                   7'随着保利尼奥强硬扫荡引出快攻，恒大在第7分钟形成威胁攻势：黄博文左侧角球传中后被杨智击出，郑智在禁区弧内以脚弓凌空吊射，皮球击中立柱
7'恒大前场左路的角球机会                   7'随着保利尼奥强硬扫荡引出快攻，恒大在第7分钟形成威胁攻势：黄博文左侧角球传中后被杨智击出，郑智在禁区弧内以脚弓凌空吊射，皮球击中立柱
7'黄博文传门前，杨智双拳击到弧顶位置                   7'随着保利尼奥强硬扫荡引出快攻，恒大在第7分钟形成威胁攻势：黄博文左侧角球传中后被杨智击出，郑智在禁区弧内以脚弓凌空吊射，皮球击中立柱
8'郑智的凌空吊门，击中了门柱                   7'随着保利尼奥强硬扫荡引出快攻，恒大在第7分钟形成威胁攻势：黄博文左侧角球传中后被杨智击出，郑智在禁区弧内以脚弓凌空吊射，皮球击中立柱
8'赵和靖右路控球，分给拉边的张呈栋                   7'随着保利尼奥强硬扫荡引出快攻，恒大在第7分钟形成威胁攻势：黄博文左侧角球传中后被杨智击出，郑智在禁区弧内以脚弓凌空吊射，皮球击中立柱
8'内切过不了郜林                   7'随着保利尼奥强硬扫荡引出快攻，恒大在第7分钟形成威胁攻势：黄博文左侧角球传中后被杨智击出，郑智在禁区弧内以脚弓凌空吊射，皮球击中立柱
9'高拉特回给保利尼奥，传球过不了克里梅茨                   7'随着保利尼奥强硬扫荡引出快攻，恒大在第7分钟形成威胁攻势：黄博文左侧角球传中后被杨智击出，郑智在禁区弧内以脚弓凌空吊射，皮球击中立柱
9'冯潇霆长传交给了郜林                   7'随着保利尼奥强硬扫荡引出快攻，恒大在第7分钟形成威胁攻势：黄博文左侧角球传中后被杨智击出，郑智在禁区弧内以脚弓凌空吊射，皮球击中立柱
9'回给荣昊，再交给金英权                   7'随着保利尼奥强硬扫荡引出快攻，恒大在第7分钟形成威胁攻势：黄博文左侧角球传中后被杨智击出，郑智在禁区弧内以脚弓凌空吊射，皮球击中立柱
10'马丁内斯的控球，自己突被李磊断下                   7'随着保利尼奥强硬扫荡引出快攻，恒大在第7分钟形成威胁攻势：黄博文左侧角球传中后被杨智击出，郑智在禁区弧内以脚弓凌空吊射，皮球击中立柱
10'奥古斯托的直传被拦截                   7'随着保利尼奥强硬扫荡引出快攻，恒大在第7分钟形成威胁攻势：黄博文左侧角球传中后被杨智击出，郑智在禁区弧内以脚弓凌空吊射，皮球击中立柱
10'高拉特右路直传，马丁内斯传中过不了晋鹏翔                   7'随着保利尼奥强硬扫荡引出快攻，恒大在第7分钟形成威胁攻势：黄博文左侧角球传中后被杨智击出，郑智在禁区弧内以脚弓凌空吊射，皮球击中立柱
10'李磊的控球，长传出了边线                   7'随着保利尼奥强硬扫荡引出快攻，恒大在第7分钟形成威胁攻势：黄博文左侧角球传中后被杨智击出，郑智在禁区弧内以脚弓凌空吊射，皮球击中立柱
14'马丁内斯右路带球内切交给荣昊                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
14'回传给郑智，朴成将球捅出边线                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
14'冯潇霆分边右路的高拉特，直传，郜林做墙传球                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
14'张琳芃传中被克里梅茨挡出                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
14'保利尼奥外轩迎球怒射被杨智扑出！                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
15'张稀哲推进，黄博文背后拉倒了张稀哲                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
15'黄博文吃到黄牌！                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
15'张稀哲交给李磊，李翰博接应回传                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
15'张稀哲突进被断球                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
15'冯潇霆长传找到马丁内斯，郜林接应                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
15'郜林挑传过不了赵和靖                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
16'金英权直传，保利尼奥回做                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
16'黄博文的斜塞，没有塞过去                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
16'奥古斯托的带球趟大了                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
17'朴成控球交给奥古斯托，分边给了赵和靖                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
17'一顺，张呈栋转身传中被金英权拦截出边线                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
17'奥古斯托的传中，张稀哲停球回做                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
17'拉尔夫远射打嗤了                   14'第14分钟，保利尼奥禁区前劲射被杨智侧扑挡出，郜林右翼再射被国安防线封堵
17'朴成控球交给奥古斯托，分边给了赵和靖                   17'国安在第17分钟形成首次攻门，张稀哲禁区前横敲，拉尔夫迎球低射打偏
17'一顺，张呈栋转身传中被金英权拦截出边线                   17'国安在第17分钟形成首次攻门，张稀哲禁区前横敲，拉尔夫迎球低射打偏
17'奥古斯托的传中，张稀哲停球回做                   17'国安在第17分钟形成首次攻门，张稀哲禁区前横敲，拉尔夫迎球低射打偏
17'拉尔夫远射打嗤了                   17'国安在第17分钟形成首次攻门，张稀哲禁区前横敲，拉尔夫迎球低射打偏
18'朴成控球，横传，张呈栋斜塞左路                   17'国安在第17分钟形成首次攻门，张稀哲禁区前横敲，拉尔夫迎球低射打偏
18'李磊回做                   17'国安在第17分钟形成首次攻门，张稀哲禁区前横敲，拉尔夫迎球低射打偏
19'奥古斯托一脚爆射，打偏了一点！                   17'国安在第17分钟形成首次攻门，张稀哲禁区前横敲，拉尔夫迎球低射打偏
19'李翰博前场断球，分给李磊                   17'国安在第17分钟形成首次攻门，张稀哲禁区前横敲，拉尔夫迎球低射打偏
19'再传中路被金英权断下马丁内斯右路接应传中路                   17'国安在第17分钟形成首次攻门，张稀哲禁区前横敲，拉尔夫迎球低射打偏
20'保利尼奥分边，郑智的传中直接出了底线                   17'国安在第17分钟形成首次攻门，张稀哲禁区前横敲，拉尔夫迎球低射打偏
20'保利尼奥分边，郑智的传中直接出了底线                   20'恒大此后连起冲击继续掌控主动权，前20分钟过后恒大传球数接近140次，国安刚过70次
21'张琳芃远射偏了一点                   20'恒大此后连起冲击继续掌控主动权，前20分钟过后恒大传球数接近140次，国安刚过70次
21'郜林右路直传被李磊伸脚挡一下出边线                   20'恒大此后连起冲击继续掌控主动权，前20分钟过后恒大传球数接近140次，国安刚过70次
21'郜林右路护球，张稀哲协防将球碰出边线                   20'恒大此后连起冲击继续掌控主动权，前20分钟过后恒大传球数接近140次，国安刚过70次
