4'西古德森给队友的直传稍微力量大了点                   4'第4分钟，贝尔30码处远射被乔-哈特没收
4'孔帕尼倒地铲球化解了险情                   4'第4分钟，贝尔30码处远射被乔-哈特没收
4'特维斯背身拿球，被维尔通亨身后铲倒了                   4'第4分钟，贝尔30码处远射被乔-哈特没收
4'热刺前场断球，贝尔远射！没打上力量                   4'第4分钟，贝尔30码处远射被乔-哈特没收
4'而且这球打得太正                   4'第4分钟，贝尔30码处远射被乔-哈特没收
5'饶是如此，贝尔射了一脚反弹球，也让哈特手忙脚乱了一番                   4'第4分钟，贝尔30码处远射被乔-哈特没收
5'邓普西右边路下底！                   4'第4分钟，贝尔30码处远射被乔-哈特没收
5'传中球太靠近球门，哈特把球一拍，赶紧的抱住                   4'第4分钟，贝尔30码处远射被乔-哈特没收
5'纳斯里！！！                   4'第4分钟，贝尔30码处远射被乔-哈特没收
5'开场才4分多钟                   4'第4分钟，贝尔30码处远射被乔-哈特没收
6'特维斯吸引了对方3名后卫，突然直塞！米尔纳杀到底线，回敲门前！纳斯里后点推射破门！！！                   4'第4分钟，贝尔30码处远射被乔-哈特没收
6'纳斯里这球打得很巧，力量虽然不大                   4'第4分钟，贝尔30码处远射被乔-哈特没收
7'但是刚好是贴着立柱而入                   4'第4分钟，贝尔30码处远射被乔-哈特没收
7'曼城左路发动进攻，裁判举起了                   4'第4分钟，贝尔30码处远射被乔-哈特没收
7'吹了曼城越位，但是慢动作来看并没有越位                   4'第4分钟，贝尔30码处远射被乔-哈特没收
7'这是个误判                   4'第4分钟，贝尔30码处远射被乔-哈特没收
12'前点位置被热刺的后卫大脚解围了                   12'第12分钟，米尔纳对帕克犯规，亚亚-图雷不满判罚被黄牌警告
12'帕克在中场被巴里放倒                   12'第12分钟，米尔纳对帕克犯规，亚亚-图雷不满判罚被黄牌警告
12'巴里手上有个拽人的动作                   12'第12分钟，米尔纳对帕克犯规，亚亚-图雷不满判罚被黄牌警告
12'亚亚图雷因为跟裁判抗议，反而领到了黄牌                   12'第12分钟，米尔纳对帕克犯规，亚亚-图雷不满判罚被黄牌警告
13'帕克在中场稳一稳                   12'第12分钟，米尔纳对帕克犯规，亚亚-图雷不满判罚被黄牌警告
13'热刺又有人受伤了？                   12'第12分钟，米尔纳对帕克犯规，亚亚-图雷不满判罚被黄牌警告
