2'马蒂诺对巴萨的阵容进行了必要的轮换                   2'开场仅2分钟，蒂索内25码处劲射高出
2'这个赛季第一次让宋首发出场                   2'开场仅2分钟，蒂索内25码处劲射高出
2'另外阿德顶替阿尔维斯打了右边后卫                   2'开场仅2分钟，蒂索内25码处劲射高出
2'马拉加禁区前抢断~~                   2'开场仅2分钟，蒂索内25码处劲射高出
3'蒂索内抬腿就射~球高出了横梁                   2'开场仅2分钟，蒂索内25码处劲射高出
3'巴尔德斯对于本队后卫的表现极为不满                   2'开场仅2分钟，蒂索内25码处劲射高出
3'马拉加开场之后抢得很凶                   2'开场仅2分钟，蒂索内25码处劲射高出
4'桑切斯为巴萨赢得一个角球                   2'开场仅2分钟，蒂索内25码处劲射高出
4'哈维罚向中路，宋头球攻门！顶得太正                   2'开场仅2分钟，蒂索内25码处劲射高出
5'巴萨在中场重新掌握球权                   2'开场仅2分钟，蒂索内25码处劲射高出
5'伊涅斯塔突破~球被断了                   2'开场仅2分钟，蒂索内25码处劲射高出
5'马拉加的反击~给到左边路                   2'开场仅2分钟，蒂索内25码处劲射高出
5'传中~被巴尔德斯没收                   2'开场仅2分钟，蒂索内25码处劲射高出
4'桑切斯为巴萨赢得一个角球                   4'第4分钟，哈维传中，亚历山大-宋头球攻门被卡巴列罗救下
4'哈维罚向中路，宋头球攻门！顶得太正                   4'第4分钟，哈维传中，亚历山大-宋头球攻门被卡巴列罗救下
5'巴萨在中场重新掌握球权                   4'第4分钟，哈维传中，亚历山大-宋头球攻门被卡巴列罗救下
5'伊涅斯塔突破~球被断了                   4'第4分钟，哈维传中，亚历山大-宋头球攻门被卡巴列罗救下
5'马拉加的反击~给到左边路                   4'第4分钟，哈维传中，亚历山大-宋头球攻门被卡巴列罗救下
5'传中~被巴尔德斯没收                   4'第4分钟，哈维传中，亚历山大-宋头球攻门被卡巴列罗救下
6'哈维长传佩德罗~对方后卫桑切斯头球顶回了中场                   4'第4分钟，哈维传中，亚历山大-宋头球攻门被卡巴列罗救下
7'巴萨不断的尝试在边路进攻，长传球都被后卫顶到了                   4'第4分钟，哈维传中，亚历山大-宋头球攻门被卡巴列罗救下
18'巴萨开始逐渐掌握了场上主动                   18'第18分钟，阿德里亚诺右路传中，法布雷加斯8码处头球攻门被卡巴列罗没收
18'狐狸: 内马尔怎么还是替补？---塔塔不想给他太大压力                   18'第18分钟，阿德里亚诺右路传中，法布雷加斯8码处头球攻门被卡巴列罗没收
19'阿德起球传中~小法力压后卫头球攻门！                   18'第18分钟，阿德里亚诺右路传中，法布雷加斯8码处头球攻门被卡巴列罗没收
19'可惜还是太正，被门将得到                   18'第18分钟，阿德里亚诺右路传中，法布雷加斯8码处头球攻门被卡巴列罗没收
19'宋前场反抢                   18'第18分钟，阿德里亚诺右路传中，法布雷加斯8码处头球攻门被卡巴列罗没收
19'小法中路推直线！佩德罗高速插上~                   18'第18分钟，阿德里亚诺右路传中，法布雷加斯8码处头球攻门被卡巴列罗没收
19'想趟过出击的门将~                   18'第18分钟，阿德里亚诺右路传中，法布雷加斯8码处头球攻门被卡巴列罗没收
19'带球力量没有掌握好啊                   18'第18分钟，阿德里亚诺右路传中，法布雷加斯8码处头球攻门被卡巴列罗没收
20'桑切斯继续在边路进攻，角球~                   18'第18分钟，阿德里亚诺右路传中，法布雷加斯8码处头球攻门被卡巴列罗没收
20'哈维的传中被门将得到                   18'第18分钟，阿德里亚诺右路传中，法布雷加斯8码处头球攻门被卡巴列罗没收
28'帕沃夫斯基被阿尔巴铲倒了，马拉加获得了一个任意球                   28'第28分钟，安图内斯右路30码处任意球直接射右下死角被巴尔德斯飞身救出
28'禁区右上角位置，挺危险的                   28'第28分钟，安图内斯右路30码处任意球直接射右下死角被巴尔德斯飞身救出
29'果然直接打门~巴尔德斯一个侧扑将球拍出底线                   28'第28分钟，安图内斯右路30码处任意球直接射右下死角被巴尔德斯飞身救出
29'马拉加角球传后点~                   28'第28分钟，安图内斯右路30码处任意球直接射右下死角被巴尔德斯飞身救出
29'圣克鲁斯头球顶偏了！                   28'第28分钟，安图内斯右路30码处任意球直接射右下死角被巴尔德斯飞身救出
