7'切尔西中场长传打身后，施鲁普头球顶出了边线                   7'第7分钟，阿扎尔传球，奥斯卡禁区前的射门被摩根挡高出横梁
7'奥斯卡~~~                   7'第7分钟，阿扎尔传球，奥斯卡禁区前的射门被摩根挡高出横梁
7'禁区外无人防守，带了两步之后左脚打门~                   7'第7分钟，阿扎尔传球，奥斯卡禁区前的射门被摩根挡高出横梁
8'被后卫挡出底线                   7'第7分钟，阿扎尔传球，奥斯卡禁区前的射门被摩根挡高出横梁
8'角球~                   7'第7分钟，阿扎尔传球，奥斯卡禁区前的射门被摩根挡高出横梁
8'伊万的45度传中找到了卡希尔                   7'第7分钟，阿扎尔传球，奥斯卡禁区前的射门被摩根挡高出横梁
8'可惜头球点下来并没有队友包抄                   7'第7分钟，阿扎尔传球，奥斯卡禁区前的射门被摩根挡高出横梁
9'科斯塔~~跟许尔勒抢在了一期                   7'第7分钟，阿扎尔传球，奥斯卡禁区前的射门被摩根挡高出横梁
9'许尔勒左脚一拉，跟上打门~~~                   7'第7分钟，阿扎尔传球，奥斯卡禁区前的射门被摩根挡高出横梁
9'这球直接被许尔勒轰上了看台                   7'第7分钟，阿扎尔传球，奥斯卡禁区前的射门被摩根挡高出横梁
10'许尔勒中场带球被断~                   7'第7分钟，阿扎尔传球，奥斯卡禁区前的射门被摩根挡高出横梁
12'纽金特拉出来接应~传中被顶给了库尔图瓦                   12'第12分钟，阿扎尔传球，迭戈-科斯塔禁区左侧20码处弧线球射远角偏出
12'科斯塔~~~                   12'第12分钟，阿扎尔传球，迭戈-科斯塔禁区左侧20码处弧线球射远角偏出
12'后卫不敢轻易出脚                   12'第12分钟，阿扎尔传球，迭戈-科斯塔禁区左侧20码处弧线球射远角偏出
12'科斯塔内切之后的打门想兜个远角，可惜还是打偏了                   12'第12分钟，阿扎尔传球，迭戈-科斯塔禁区左侧20码处弧线球射远角偏出
13'切尔西打到了右边路的空当                   12'第12分钟，阿扎尔传球，迭戈-科斯塔禁区左侧20码处弧线球射远角偏出
14'阿扎尔转移一下~                   12'第12分钟，阿扎尔传球，迭戈-科斯塔禁区左侧20码处弧线球射远角偏出
14'许尔勒下底传中~~~后点包抄的是奥斯卡                   12'第12分钟，阿扎尔传球，迭戈-科斯塔禁区左侧20码处弧线球射远角偏出
14'头球不占优势啊                   12'第12分钟，阿扎尔传球，迭戈-科斯塔禁区左侧20码处弧线球射远角偏出
15'切尔西在中场控一控节奏                   12'第12分钟，阿扎尔传球，迭戈-科斯塔禁区左侧20码处弧线球射远角偏出
