1'上半场比赛开始！                   1'开场不到1分钟，金英权杀入禁区接球后直接左脚外脚背抽射打偏
1'首先开球的是广州恒大                   1'开场不到1分钟，金英权杀入禁区接球后直接左脚外脚背抽射打偏
2'郜林禁区内拿球被阻截                   1'开场不到1分钟，金英权杀入禁区接球后直接左脚外脚背抽射打偏
2'禁区内，金英权外脚背抽射打偏                   1'开场不到1分钟，金英权杀入禁区接球后直接左脚外脚背抽射打偏
2'黄博文中场拿球被侵犯                   1'开场不到1分钟，金英权杀入禁区接球后直接左脚外脚背抽射打偏
3'任航右路带球人球分过                   1'开场不到1分钟，金英权杀入禁区接球后直接左脚外脚背抽射打偏
3'边路拿球被郑智踢倒                   1'开场不到1分钟，金英权杀入禁区接球后直接左脚外脚背抽射打偏
4'舜天前场右路获得任意球机会                   1'开场不到1分钟，金英权杀入禁区接球后直接左脚外脚背抽射打偏
4'邓卓翔任意球送后点                   1'开场不到1分钟，金英权杀入禁区接球后直接左脚外脚背抽射打偏
4'第一点被恒大顶了出来                   1'开场不到1分钟，金英权杀入禁区接球后直接左脚外脚背抽射打偏
7'舜天中场抢断成功                   7'第7分钟，邓卓翔带球前突，禁区外突然起脚远射稍稍打偏
7'邓卓翔带球到禁区弧顶，低射，打偏了。。                   7'第7分钟，邓卓翔带球前突，禁区外突然起脚远射稍稍打偏
8'郜林禁区内停球被断                   7'第7分钟，邓卓翔带球前突，禁区外突然起脚远射稍稍打偏
8'但很快又将球反抢下来                   7'第7分钟，邓卓翔带球前突，禁区外突然起脚远射稍稍打偏
8'禁区内，恒大送直塞，传反了                   7'第7分钟，邓卓翔带球前突，禁区外突然起脚远射稍稍打偏
8'关震禁区内开球险些失误啊                   7'第7分钟，邓卓翔带球前突，禁区外突然起脚远射稍稍打偏
8'好在他第二点反应很快                   7'第7分钟，邓卓翔带球前突，禁区外突然起脚远射稍稍打偏
9'恒大中场断球发动反击                   7'第7分钟，邓卓翔带球前突，禁区外突然起脚远射稍稍打偏
9'荣昊边路低平球送禁区前点                   7'第7分钟，邓卓翔带球前突，禁区外突然起脚远射稍稍打偏
10'舜天防守球员滑铲碰了一下，关震在近角将球拿到                   7'第7分钟，邓卓翔带球前突，禁区外突然起脚远射稍稍打偏
10'吴曦中场滑铲放倒了雷内                   7'第7分钟，邓卓翔带球前突，禁区外突然起脚远射稍稍打偏
46'迪亚曼蒂前场拿球                   46'第1分钟两队互有攻守，打的波澜不惊
46'禁区外围打脚远射，这球打偏了                   46'第1分钟两队互有攻守，打的波澜不惊
46'下半场比赛开始！                   46'第1分钟两队互有攻守，打的波澜不惊
46'下半场比赛由舜天开球                   46'第1分钟两队互有攻守，打的波澜不惊
46'中场休息的时候，艾利亚斯被换上场                   46'第1分钟两队互有攻守，打的波澜不惊
46'艾利亚斯左路带球突破到禁区内                   46'第1分钟两队互有攻守，打的波澜不惊
47'在三人的包夹下被破坏出底线                   46'第1分钟两队互有攻守，打的波澜不惊
47'舜天角球开出，威胁不大                   46'第1分钟两队互有攻守，打的波澜不惊
47'恒大队反击                   46'第1分钟两队互有攻守，打的波澜不惊
47'李昂中场防守埃尔克森的时候将其撞倒                   46'第1分钟两队互有攻守，打的波澜不惊
47'李昂得到一张黄牌！                   46'第1分钟两队互有攻守，打的波澜不惊
48'恒大左路传球送禁区内                   46'第1分钟两队互有攻守，打的波澜不惊
48'埃尔克森甩头攻门顶偏                   46'第1分钟两队互有攻守，打的波澜不惊
23'迪亚曼蒂前场断球，边路的传球送到禁区内                   22'第22分钟，迪亚曼蒂前场右路断球后直接发动反击，禁区内的郜林接到迪亚曼蒂传球晃动后起右脚抽射，尹信荣舍身将球挡出，禁区外埋伏的黄博文跟进凌空抽射又被关震扑出
23'郜林停球后晃开防守球员，打门被尹信荣用脸挡了下来                   22'第22分钟，迪亚曼蒂前场右路断球后直接发动反击，禁区内的郜林接到迪亚曼蒂传球晃动后起右脚抽射，尹信荣舍身将球挡出，禁区外埋伏的黄博文跟进凌空抽射又被关震扑出
