1'上半场开始了！                   1'开场不到1分钟，阿斯帕斯禁区前的射门并未给迭戈-洛佩斯带来麻烦
1'上半场由塞尔塔率先开球                   1'开场不到1分钟，阿斯帕斯禁区前的射门并未给迭戈-洛佩斯带来麻烦
1'塞尔塔开场就有机会，乔尼过顶球给到禁区右犄角                   1'开场不到1分钟，阿斯帕斯禁区前的射门并未给迭戈-洛佩斯带来麻烦
2'阿尔比奥尔转身太慢了，解围踢空了，阿斯帕斯插上凌空推射被出击的洛佩兹封出底线                   1'开场不到1分钟，阿斯帕斯禁区前的射门并未给迭戈-洛佩斯带来麻烦
2'好险啊，皇马开场就差一点丢球                   1'开场不到1分钟，阿斯帕斯禁区前的射门并未给迭戈-洛佩斯带来麻烦
2'塞尔塔战术角球没有传中机会                   1'开场不到1分钟，阿斯帕斯禁区前的射门并未给迭戈-洛佩斯带来麻烦
3'久疏战阵的阿尔比奥尔需要迅速找回状态                   1'开场不到1分钟，阿斯帕斯禁区前的射门并未给迭戈-洛佩斯带来麻烦
3'马塞洛左路盘过了德卢卡斯后过顶球打到前场左路                   1'开场不到1分钟，阿斯帕斯禁区前的射门并未给迭戈-洛佩斯带来麻烦
4'本泽马前插稍快了，跌入越位陷阱                   1'开场不到1分钟，阿斯帕斯禁区前的射门并未给迭戈-洛佩斯带来麻烦
6'卡列洪头球回摆给厄齐尔，厄齐尔停球后观察了一下再塞禁区里的卡列洪，但卡列洪已经越位了                   6'第6分钟，琼尼传球，费尔南德斯右路禁区边缘小角度低射被迭戈-洛佩斯没收
7'科隆德里中路带分到左路，阿莱士洛佩斯的传中球没有传起来                   6'第6分钟，琼尼传球，费尔南德斯右路禁区边缘小角度低射被迭戈-洛佩斯没收
7'外围学是塞尔塔的球权，奥比纳分到右路，费尔南德斯得球在禁区右边缘起脚打门                   6'第6分钟，琼尼传球，费尔南德斯右路禁区边缘小角度低射被迭戈-洛佩斯没收
7'洛佩兹封住前门柱跪地将球没收                   6'第6分钟，琼尼传球，费尔南德斯右路禁区边缘小角度低射被迭戈-洛佩斯没收
8'摩德里奇中场调度，交给赫迪拉再过渡到右路埃辛                   6'第6分钟，琼尼传球，费尔南德斯右路禁区边缘小角度低射被迭戈-洛佩斯没收
8'埃辛一顺交给套上来的赫迪拉                   6'第6分钟，琼尼传球，费尔南德斯右路禁区边缘小角度低射被迭戈-洛佩斯没收
8'赫迪拉想来一个脚后跟磕球过人，球磕出底线了                   6'第6分钟，琼尼传球，费尔南德斯右路禁区边缘小角度低射被迭戈-洛佩斯没收
9'5分钟过后，皇马开始抢回中场主导权                   6'第6分钟，琼尼传球，费尔南德斯右路禁区边缘小角度低射被迭戈-洛佩斯没收
20'德卢卡斯右路带球内切，与队友做配合时没有掌握分寸                   20'本泽马、摩德里奇、C-罗纳尔多和赫迪拉又相继越位，皇马前20分钟越位多达7次
21'阿斯帕斯来到左路拿球面对佩佩变向过人，佩佩绊人犯规                   20'本泽马、摩德里奇、C-罗纳尔多和赫迪拉又相继越位，皇马前20分钟越位多达7次
21'塞尔塔获得一个对方禁区左侧边缘的任意球机会                   20'本泽马、摩德里奇、C-罗纳尔多和赫迪拉又相继越位，皇马前20分钟越位多达7次
22'德卢卡斯主罚，直接兜出一记美妙的弧线打球门远角，洛佩兹已经鞭长莫及，还好球稍稍高出横梁！                   20'本泽马、摩德里奇、C-罗纳尔多和赫迪拉又相继越位，皇马前20分钟越位多达7次
22'德卢卡斯回中路接应，分边右路的球给太靠前了                   20'本泽马、摩德里奇、C-罗纳尔多和赫迪拉又相继越位，皇马前20分钟越位多达7次
23'C罗一拿球就制造机会，右路拿球往里一扣然后左脚低射，瓦拉斯倒地将球扑住                   20'本泽马、摩德里奇、C-罗纳尔多和赫迪拉又相继越位，皇马前20分钟越位多达7次
