25'阿奇姆彭进球！！！                   25'第25分钟，杨立瑜边路传中，阿奇姆彭抢点推射破门
26'杨立瑜右路突破传中，阿奇姆彭拍马赶到推射破门                   25'第25分钟，杨立瑜边路传中，阿奇姆彭抢点推射破门
27'米克尔控球，转移到买提江的脚下，再斜长传                   25'第25分钟，杨立瑜边路传中，阿奇姆彭抢点推射破门
27'惠家康控球传中，阿奇姆彭进球！！！！                   25'第25分钟，杨立瑜边路传中，阿奇姆彭抢点推射破门
75'王永珀倒地之后，天津权健队员非常生气的样子                   75'第75分钟，替补登场的李源一在中场断球后稍作调整以一记世界波破门
76'张诚找裁判理论被主裁判黄牌警告！                   75'第75分钟，替补登场的李源一在中场断球后稍作调整以一记世界波破门
76'张诚失误，传球被断了！                   75'第75分钟，替补登场的李源一在中场断球后稍作调整以一记世界波破门
76'天津泰达队再下一城！！                   75'第75分钟，替补登场的李源一在中场断球后稍作调整以一记世界波破门
77'李源一断球，向前盘带两步右脚的向射，打出一技世界波，张鹭只能望球兴叹呀！                   75'第75分钟，替补登场的李源一在中场断球后稍作调整以一记世界波破门
77'天津权健队进攻赢得一个角球机会                   75'第75分钟，替补登场的李源一在中场断球后稍作调整以一记世界波破门
77'帕托来主罚角球开到禁区内，莫德斯特的头球攻门被杜佳给扑了一下                   75'第75分钟，替补登场的李源一在中场断球后稍作调整以一记世界波破门
78'邱添一接着解围了！                   75'第75分钟，替补登场的李源一在中场断球后稍作调整以一记世界波破门
78'王永珀外围控球！                   75'第75分钟，替补登场的李源一在中场断球后稍作调整以一记世界波破门
78'孙可倒在地上！裁判吹停了比赛！                   75'第75分钟，替补登场的李源一在中场断球后稍作调整以一记世界波破门
48'吹的王永珀被侵犯，天津权健队前场的任意球机会                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
49'任意球由王永珀来主罚，开到禁区内，维特塞尔头球攻门，球碰到防守队员出了底线                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
49'天津权健队获得角球机会                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
49'王永珀来主罚角球，开到禁区内，第一点又被防守队员抢到破坏出来                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
49'主裁判一声哨响，上半场比赛结束                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
49'凭借阿奇姆彭的梅开二度，天津泰达队2－0领先天津权健！                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
48'维特塞尔直塞球给孙可，赵宏略犯规了～                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
48'天津权健获得任意球机会，由帕托来主罚                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
48'帕托主罚任意球挑到禁区内，维特塞尔转身打门，被买提江给挡出了底线                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
48'天津权健队获得角球机会                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
49'角球由王永珀来主罚，开到后点                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
49'曹阳头球顶出来，外围惠家康断球，转移到迪亚涅的脚下                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
49'迪亚涅带球快速的推进，王杰犯规了                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
49'天津泰达队获得前场的任意球机会                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
50'任意球由买提江来主罚                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
50'哇塞！天津泰达再进一球！                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
50'邱添一进球！                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
51'任意球开到禁区内，邱添一抢点头球攻门，打进！！                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
51'高兴太早了！边裁举旗！进球越位！不算！                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
51'不过看这形势天津权健危险呀                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
51'天津泰达队中场抢断，惠家康分球给阿奇姆彭                   48'补时3分钟，迪亚涅任意球攻门被王杰挡入自家球门
47'给了一个角球！！曹阳把球碰出的底线！                   47'第2分钟，刘奕鸣拉倒米克尔，被黄牌警告
47'天津权健队获得角球机会，王永珀来主罚                   47'第2分钟，刘奕鸣拉倒米克尔，被黄牌警告
47'角球开到禁区内，第一点被米克尔抢到顶出来                   47'第2分钟，刘奕鸣拉倒米克尔，被黄牌警告
47'外围王永珀冲抢时犯规了～                   47'第2分钟，刘奕鸣拉倒米克尔，被黄牌警告
47'上半场比赛补时2分钟                   47'第2分钟，刘奕鸣拉倒米克尔，被黄牌警告
48'吹的王永珀被侵犯，天津权健队前场的任意球机会                   47'第2分钟，刘奕鸣拉倒米克尔，被黄牌警告
49'任意球由王永珀来主罚，开到禁区内，维特塞尔头球攻门，球碰到防守队员出了底线                   47'第2分钟，刘奕鸣拉倒米克尔，被黄牌警告
49'天津权健队获得角球机会                   47'第2分钟，刘奕鸣拉倒米克尔，被黄牌警告
49'王永珀来主罚角球，开到禁区内，第一点又被防守队员抢到破坏出来                   47'第2分钟，刘奕鸣拉倒米克尔，被黄牌警告
49'主裁判一声哨响，上半场比赛结束                   47'第2分钟，刘奕鸣拉倒米克尔，被黄牌警告
49'凭借阿奇姆彭的梅开二度，天津泰达队2－0领先天津权健！                   47'第2分钟，刘奕鸣拉倒米克尔，被黄牌警告
47'天津泰达队外围继续控球，曹阳的斜长传球转移                   47'第2分钟，刘奕鸣拉倒米克尔，被黄牌警告
