1'上半场比赛开始！！                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
1'首先开球的是拉科鲁尼亚                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
1'比赛一上来皇马就展开逼抢                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
1'皇马中场控球                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
1'给到边路                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
1'马塞洛拿球往左路突破                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
1'没有给过去                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
1'皇马中场组织                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
1'给到马塞洛这边                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
1'拜年了起球送禁区                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
2'阿尔多头球顶出来                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
2'皇马中场重新控球                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
2'边路挑传没有给过去                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
2'拉科鲁尼亚后场控球                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
2'边路转移出现失误                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
2'卡哈瓦尔中场拿球回敲                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
2'皇马左路拿球                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
3'中场横向转移                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
3'皇马长传给到边路                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
3'卡哈瓦尔突破过来                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
3'没机会将球回敲                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
3'边路起球送禁区后点                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
3'鲁文先将球摘到                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
4'马塞洛拿球给到边路                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
4'皇马这边大范围转移                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
4'卡哈瓦尔边路起球送禁区                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
4'落点并不好                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
4'贝尔禁区弧顶接球                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
4'往里突破没有进去                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
4'皇马右路再传禁区                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
4'C罗头球攻门顶高了                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
4'这球C罗起跳有些早                   1'皇马第1分钟积极施压，贝尔右路传中，C罗10码处头球攻门偏出
23'皇马中场拿球                   23'拉科第23分钟取得领先，卢卡斯-佩雷斯禁区左侧传中，纳瓦斯和马塞洛均未能拦截皮球，阿德里安-洛佩斯远点近距离打入空门
23'边路直塞没有给过去                   23'拉科第23分钟取得领先，卢卡斯-佩雷斯禁区左侧传中，纳瓦斯和马塞洛均未能拦截皮球，阿德里安-洛佩斯远点近距离打入空门
23'0-1！！！！！！                   23'拉科第23分钟取得领先，卢卡斯-佩雷斯禁区左侧传中，纳瓦斯和马塞洛均未能拦截皮球，阿德里安-洛佩斯远点近距离打入空门
23'拉科这边首先进球了！！！！                   23'拉科第23分钟取得领先，卢卡斯-佩雷斯禁区左侧传中，纳瓦斯和马塞洛均未能拦截皮球，阿德里安-洛佩斯远点近距离打入空门
24'阿德里安-洛佩斯！！！                   23'拉科第23分钟取得领先，卢卡斯-佩雷斯禁区左侧传中，纳瓦斯和马塞洛均未能拦截皮球，阿德里安-洛佩斯远点近距离打入空门
24'意外啊！！                   23'拉科第23分钟取得领先，卢卡斯-佩雷斯禁区左侧传中，纳瓦斯和马塞洛均未能拦截皮球，阿德里安-洛佩斯远点近距离打入空门
24'拉科传球给到边路，安多内头球顶下来，卢卡斯接球到了禁区，底线横敲到门前，阿德里安-洛佩斯跟进推射空门得分！！                   23'拉科第23分钟取得领先，卢卡斯-佩雷斯禁区左侧传中，纳瓦斯和马塞洛均未能拦截皮球，阿德里安-洛佩斯远点近距离打入空门
25'马塞洛这边回敲铲球但是并没有碰到                   23'拉科第23分钟取得领先，卢卡斯-佩雷斯禁区左侧传中，纳瓦斯和马塞洛均未能拦截皮球，阿德里安-洛佩斯远点近距离打入空门
25'这球皇马的后防也是出现了漏洞                   23'拉科第23分钟取得领先，卢卡斯-佩雷斯禁区左侧传中，纳瓦斯和马塞洛均未能拦截皮球，阿德里安-洛佩斯远点近距离打入空门
25'莫斯克拉拿球被侵犯                   23'拉科第23分钟取得领先，卢卡斯-佩雷斯禁区左侧传中，纳瓦斯和马塞洛均未能拦截皮球，阿德里安-洛佩斯远点近距离打入空门
33'马塞洛拿球到了禁区                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
33'捅射被门将碰一下后击中立柱                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
33'球反弹回来又是被门将得到                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
33'也是非常的危险                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
33'皇马左路传球被挡出                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
33'角球的机会                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
33'战术角球开出                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
33'左路拿球给到禁区                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
33'1-1！！！！                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
33'纳乔！！！                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
33'皇马扳平了比分！！                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
33'马塞洛禁区边缘低平球给到中路，纳乔无人看防推射破门！！                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
33'皇马左路起球送禁区                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
33'贝尔前插没有碰到球                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
35'皇马右路起球送禁区                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
35'摩德里奇头球攻门                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
35'顶得太正了                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
35'上半场还有最后10分钟                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
35'皇马左路起球送禁区                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
35'后点贝尔头球点回来                   32'皇马第32分钟扳平，克罗斯战术角球回传，纳乔直传，马塞洛禁区左侧低传，无人防守的纳乔12码处推射入网，1-1
42'2-1!!!                   42'皇马第42分钟反超比分，马塞洛禁区左侧传中远点，贝尔从容停球后禁区右侧小角度弧线球射入远角，2-1
42'贝尔！！！                   42'皇马第42分钟反超比分，马塞洛禁区左侧传中远点，贝尔从容停球后禁区右侧小角度弧线球射入远角，2-1
43'马塞洛下底给到禁区后点，贝尔无人看防带了一步起左脚，内侧兜一个弧线飞入远角！！                   42'皇马第42分钟反超比分，马塞洛禁区左侧传中远点，贝尔从容停球后禁区右侧小角度弧线球射入远角，2-1
43'皇马这边也是反超了比分                   42'皇马第42分钟反超比分，马塞洛禁区左侧传中远点，贝尔从容停球后禁区右侧小角度弧线球射入远角，2-1
43'皇马右路过来                   42'皇马第42分钟反超比分，马塞洛禁区左侧传中远点，贝尔从容停球后禁区右侧小角度弧线球射入远角，2-1
43'造了一个角球                   42'皇马第42分钟反超比分，马塞洛禁区左侧传中远点，贝尔从容停球后禁区右侧小角度弧线球射入远角，2-1
43'这球最后是碰到自己身上出了底线                   42'皇马第42分钟反超比分，马塞洛禁区左侧传中远点，贝尔从容停球后禁区右侧小角度弧线球射入远角，2-1
43'拉科的门球                   42'皇马第42分钟反超比分，马塞洛禁区左侧传中远点，贝尔从容停球后禁区右侧小角度弧线球射入远角，2-1
45'卢卡斯右路带球突破                   42'皇马第42分钟反超比分，马塞洛禁区左侧传中远点，贝尔从容停球后禁区右侧小角度弧线球射入远角，2-1
45'最后被皇马铲出了边线                   42'皇马第42分钟反超比分，马塞洛禁区左侧传中远点，贝尔从容停球后禁区右侧小角度弧线球射入远角，2-1
58'拉科中场重新开球                   58'皇马第58分钟扩大比分，克罗斯开出角球，贝尔小禁区边缘头球破门，3-1
58'往前送被破坏                   58'皇马第58分钟扩大比分，克罗斯开出角球，贝尔小禁区边缘头球破门，3-1
61'皇马右路起球送小禁区                   58'皇马第58分钟扩大比分，克罗斯开出角球，贝尔小禁区边缘头球破门，3-1
