1'上半场比赛开始                   1'第1分钟，山东鲁能反客为主，连续向主队球门发动猛攻
1'杭州绿城队左路挑传，对方挡回来                   1'第1分钟，山东鲁能反客为主，连续向主队球门发动猛攻
1'鲁能泰山队传球到禁区，对方抢点破坏                   1'第1分钟，山东鲁能反客为主，连续向主队球门发动猛攻
2'鲁能泰山队右路突破，逼得角球机会                   1'第1分钟，山东鲁能反客为主，连续向主队球门发动猛攻
2'角球发到禁区内，球到后点                   1'第1分钟，山东鲁能反客为主，连续向主队球门发动猛攻
2'杭州绿城首发名单：门将：1-顾超;后卫：18-赵宇豪、32-吴伟、13-曹轩、22-王林;中场：20-阿甘、8-陈中流、14-冯刚、33-汪嵩、7-马塞纳;前锋：9-拉蒙                   1'第1分钟，山东鲁能反客为主，连续向主队球门发动猛攻
3'替补名单：4-臧一峰、2-庄佳杰、6-孙大镐、12-罗竞、16-范晓冬、23-邹德海、28-曹海清                   1'第1分钟，山东鲁能反客为主，连续向主队球门发动猛攻
3'山东鲁能首发名单：门将：25-王大雷;后卫：11-王彤、4-麦克格文、35-戴琳、16-郑铮;后腰：15-乌索、33-金敬道;前卫：17-吴兴涵、8-王永珀、13-张文钊;前锋：31-阿洛伊西奥                   1'第1分钟，山东鲁能反客为主，连续向主队球门发动猛攻
3'替补名单：1-杨程、6-赵明剑、21-刘彬彬、23-李微、28-蒿俊闵、24-吕征、36-李松益                   1'第1分钟，山东鲁能反客为主，连续向主队球门发动猛攻
3'杭州绿城队传球到前场，对方把球控下来                   1'第1分钟，山东鲁能反客为主，连续向主队球门发动猛攻
3'鲁能左路大脚长传，送给了对手，杭州绿城队左路长传反击，也没能传到位                   1'第1分钟，山东鲁能反客为主，连续向主队球门发动猛攻
3'汪嵩中场得球，分 到左路，交给阿甘                   1'第1分钟，山东鲁能反客为主，连续向主队球门发动猛攻
4'阿甘左路强突倒地，自己滑倒，主裁判没有吹                   1'第1分钟，山东鲁能反客为主，连续向主队球门发动猛攻
4'吴兴涵左路带球突破到禁区内，停球横传，可惜啊，队员没能赶上！                   1'第1分钟，山东鲁能反客为主，连续向主队球门发动猛攻
8'阿洛伊西奥在中前场抢断，中路突破突然一脚大力远射！！！打偏！！                   8'第8分钟，杭州绿城后场失误，阿洛伊西奥得球后直接远射，但是偏出球门
9'王永珀右路转身突破，场地太滑啦                   8'第8分钟，杭州绿城后场失误，阿洛伊西奥得球后直接远射，但是偏出球门
9'郑铮左路横传，阿洛伊西奥横带把球转移到右路                   8'第8分钟，杭州绿城后场失误，阿洛伊西奥得球后直接远射，但是偏出球门
9'阿洛伊西奥与队友三角配合，传到禁区内，对方把球破坏                   8'第8分钟，杭州绿城后场失误，阿洛伊西奥得球后直接远射，但是偏出球门
10'用户5253032668：支持鲁能！！加油！！’[回复]虽然客场，鲁能泰山队有实力拿三分！                   8'第8分钟，杭州绿城后场失误，阿洛伊西奥得球后直接远射，但是偏出球门
10'马塞纳右路拿球，对方两人围抢把球破坏出边线                   8'第8分钟，杭州绿城后场失误，阿洛伊西奥得球后直接远射，但是偏出球门
11'金敬道在前场拿球，一脚远射，偏出                   8'第8分钟，杭州绿城后场失误，阿洛伊西奥得球后直接远射，但是偏出球门
15'杭州绿城队右路攻到前场，汪嵩突破被戴琳放倒                   15'第15分钟，被动中的杭州绿城率先打破僵局
15'杭州绿城队进球啦！！拉蒙！1-0                   15'第15分钟，被动中的杭州绿城率先打破僵局
16'杭州绿城队发到后点，拉蒙抢点头球顶门，皮球应声入网！                   15'第15分钟，被动中的杭州绿城率先打破僵局
16'客场作战！先丢一球，必须加强进攻啦！                   15'第15分钟，被动中的杭州绿城率先打破僵局
17'杭州绿城队先进球啦！您猜对了吗？                   15'第15分钟，被动中的杭州绿城率先打破僵局
17'[互动话题]拉蒙进球，杭州绿城队1-0领先，鲁能泰山队在上半场能扳平吗？A、能 B、不能[qiangda]                   15'第15分钟，被动中的杭州绿城率先打破僵局
18'吴兴涵左路横传球没能过去，下底再传，被挡出边线                   15'第15分钟，被动中的杭州绿城率先打破僵局
18'界外球发出来，王永珀妆球失误！                   15'第15分钟，被动中的杭州绿城率先打破僵局
22'吴兴涵得球，转移到右路                   22'第22分钟，山东鲁能打出精彩配合，王永珀送出妙传，乌索跟进侧身凌空打门，顾超反应迅速将球扑出
22'乌索在前场拿球，回传王永珀！                   22'第22分钟，山东鲁能打出精彩配合，王永珀送出妙传，乌索跟进侧身凌空打门，顾超反应迅速将球扑出
22'王永珀挑传球到禁区内，乌索凌空抽射，被顾超挡出                   22'第22分钟，山东鲁能打出精彩配合，王永珀送出妙传，乌索跟进侧身凌空打门，顾超反应迅速将球扑出
23'张文钊在禁区内拿球，王林把球破坏出底线，鲁能泰山队得到角球机会                   22'第22分钟，山东鲁能打出精彩配合，王永珀送出妙传，乌索跟进侧身凌空打门，顾超反应迅速将球扑出
24'阿洛伊西奥前场得球，横带一下，远射被挡出底线                   22'第22分钟，山东鲁能打出精彩配合，王永珀送出妙传，乌索跟进侧身凌空打门，顾超反应迅速将球扑出
24'鲁能泰山队得到角球机会                   22'第22分钟，山东鲁能打出精彩配合，王永珀送出妙传，乌索跟进侧身凌空打门，顾超反应迅速将球扑出
24'张文钊发出战术角球，没能传好啊                   22'第22分钟，山东鲁能打出精彩配合，王永珀送出妙传，乌索跟进侧身凌空打门，顾超反应迅速将球扑出
24'马塞纳左路带球快速反击，鲁能泰山队战术犯规                   22'第22分钟，山东鲁能打出精彩配合，王永珀送出妙传，乌索跟进侧身凌空打门，顾超反应迅速将球扑出
32'吴兴涵传球到门前，王永珀抢点打门打在边网上                   32'第32分钟，山东鲁能反击差点得手，吴兴涵边路强突后送出弧线球传中，王永珀前点一蹭，球击中了边网
