5'萨苏: 后防 看着中间两个 心就颤---一高一快，布斯克茨和阿德还都是打前锋出身的                   5'第5分钟，阿尔巴背后铲倒何塞-卡洛斯被罚黄牌
5'比利亚在边路接应被吹了越位                   5'第5分钟，阿尔巴背后铲倒何塞-卡洛斯被罚黄牌
6'今天巴萨的后防线上居然有3名球员都是打锋线出身的球员                   5'第5分钟，阿尔巴背后铲倒何塞-卡洛斯被罚黄牌
6'阿尔巴在防守中领到了黄牌                   5'第5分钟，阿尔巴背后铲倒何塞-卡洛斯被罚黄牌
6'这个凶悍的滑铲将对方球员放倒                   5'第5分钟，阿尔巴背后铲倒何塞-卡洛斯被罚黄牌
6'阿尔巴、布斯克茨、阿德全都是打边锋的                   5'第5分钟，阿尔巴背后铲倒何塞-卡洛斯被罚黄牌
6'只有蒙托亚是正牌后卫                   5'第5分钟，阿尔巴背后铲倒何塞-卡洛斯被罚黄牌
6'巴萨再次送给对方角球机会                   5'第5分钟，阿尔巴背后铲倒何塞-卡洛斯被罚黄牌
7'还是传前点，阿德头球解围出去                   5'第5分钟，阿尔巴背后铲倒何塞-卡洛斯被罚黄牌
7'宋被逼到了底线，解围球打在对方球员身上出了界外                   5'第5分钟，阿尔巴背后铲倒何塞-卡洛斯被罚黄牌
8'巴列卡诺开场还是打得很凶猛的                   5'第5分钟，阿尔巴背后铲倒何塞-卡洛斯被罚黄牌
8'卡洛斯边路带球...                   5'第5分钟，阿尔巴背后铲倒何塞-卡洛斯被罚黄牌
8'一直没有机会传中，还被阿尔巴逼得自己把球碰出底线                   5'第5分钟，阿尔巴背后铲倒何塞-卡洛斯被罚黄牌
13'萨苏: 宋踢踢得中卫好不---看清楚，宋今天打后腰，布斯克茨中卫                   13'第13分钟，阿玛特传球，皮蒂禁区左侧的射门偏出远角
14'我不是猫: 宋真心的不知道自己到底该在哪儿---慢慢来吧，毕竟宋也没有打多少场首发                   13'第13分钟，阿玛特传球，皮蒂禁区左侧的射门偏出远角
14'巴列卡诺今天打得真积极                   13'第13分钟，阿玛特传球，皮蒂禁区左侧的射门偏出远角
14'小法转身过人之后被放倒了                   13'第13分钟，阿玛特传球，皮蒂禁区左侧的射门偏出远角
15'远射！弗埃戈的打门偏的离谱                   13'第13分钟，阿玛特传球，皮蒂禁区左侧的射门偏出远角
15'佩德罗高速下底，传中球打在后卫身上，角球                   13'第13分钟，阿玛特传球，皮蒂禁区左侧的射门偏出远角
15'阿尔巴把球吊入禁区，小法~倒在了禁区里面                   13'第13分钟，阿玛特传球，皮蒂禁区左侧的射门偏出远角
15'裁判是不会吹罚这种冲撞的                   13'第13分钟，阿玛特传球，皮蒂禁区左侧的射门偏出远角
16'开场这10多分钟巴萨显得有些被动                   13'第13分钟，阿玛特传球，皮蒂禁区左侧的射门偏出远角
17'很少有看到巴萨的控球权不占优的时候                   17'第17分钟，皮蒂传球，卡萨多远射再度偏出
17'中场拿不住球，攻到前场除了失误就是越位                   17'第17分钟，皮蒂传球，卡萨多远射再度偏出
17'卡萨多分到右路，卡洛斯内切之后的传中~                   17'第17分钟，皮蒂传球，卡萨多远射再度偏出
17'这脚球更像是在打门了！还是打偏了                   17'第17分钟，皮蒂传球，卡萨多远射再度偏出
18'阿德回传球...巴尔德斯居然漏了过去                   17'第17分钟，皮蒂传球，卡萨多远射再度偏出
18'还好这球力量不大                   17'第17分钟，皮蒂传球，卡萨多远射再度偏出
18'要不又要乌龙？                   17'第17分钟，皮蒂传球，卡萨多远射再度偏出
19'巴神不愧是个定时炸弹                   17'第17分钟，皮蒂传球，卡萨多远射再度偏出
19'巴萨需要在中场控一控节奏                   17'第17分钟，皮蒂传球，卡萨多远射再度偏出
19'巴列卡诺保持着高强度的逼抢节奏                   17'第17分钟，皮蒂传球，卡萨多远射再度偏出
20'下半场不知道他们还能这样跑动么                   17'第17分钟，皮蒂传球，卡萨多远射再度偏出
20'梅西在边路接球，带到了禁区，打门！打偏了                   17'第17分钟，皮蒂传球，卡萨多远射再度偏出
20'梅西认为这应该是个角球                   17'第17分钟，皮蒂传球，卡萨多远射再度偏出
20'裁判显然不这么认为                   17'第17分钟，皮蒂传球，卡萨多远射再度偏出
19'巴神不愧是个定时炸弹                   19'巴萨首次射门出现在第19分钟，哈维传球，梅西切入禁区左侧的射门偏出近角
19'巴萨需要在中场控一控节奏                   19'巴萨首次射门出现在第19分钟，哈维传球，梅西切入禁区左侧的射门偏出近角
19'巴列卡诺保持着高强度的逼抢节奏                   19'巴萨首次射门出现在第19分钟，哈维传球，梅西切入禁区左侧的射门偏出近角
20'下半场不知道他们还能这样跑动么                   19'巴萨首次射门出现在第19分钟，哈维传球，梅西切入禁区左侧的射门偏出近角
20'梅西在边路接球，带到了禁区，打门！打偏了                   19'巴萨首次射门出现在第19分钟，哈维传球，梅西切入禁区左侧的射门偏出近角
20'梅西认为这应该是个角球                   19'巴萨首次射门出现在第19分钟，哈维传球，梅西切入禁区左侧的射门偏出近角
20'裁判显然不这么认为                   19'巴萨首次射门出现在第19分钟，哈维传球，梅西切入禁区左侧的射门偏出近角
21'比利亚！！！                   19'巴萨首次射门出现在第19分钟，哈维传球，梅西切入禁区左侧的射门偏出近角
21'Gooooooooooooooooooooal！！！！！！                   19'巴萨首次射门出现在第19分钟，哈维传球，梅西切入禁区左侧的射门偏出近角
22'小法看到了左路插上的比利亚，后卫被甩在了身后！斜塞送入禁区，比利亚面对门将的推射~球进了                   19'巴萨首次射门出现在第19分钟，哈维传球，梅西切入禁区左侧的射门偏出近角
22'这是巴萨的第二次攻门，比利亚的第一次打门                   19'巴萨首次射门出现在第19分钟，哈维传球，梅西切入禁区左侧的射门偏出近角
22'巴萨有着美妙的开局                   19'巴萨首次射门出现在第19分钟，哈维传球，梅西切入禁区左侧的射门偏出近角
22'葫芦娃终于复活                   19'巴萨首次射门出现在第19分钟，哈维传球，梅西切入禁区左侧的射门偏出近角
22'虽然他这赛季经常替补，不过这个进球会让他重新坐稳首发么？                   19'巴萨首次射门出现在第19分钟，哈维传球，梅西切入禁区左侧的射门偏出近角
28'游客9324: 这新教练，无语---比拉诺瓦要打快，所以中场可控制下降是必然的                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
28'比利亚在禁区线上的打门！在后卫的干扰下没有打上力量                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
28'巴列卡诺的门将把球接住了                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
29'梅西带球转身，后卫在身后捅了一脚，球被断了                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
29'阿德高速回抢，把球回给了巴尔德斯                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
30'梅西挑传球~给大了啊                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
30'阿尔巴只能望球兴叹                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
30'比利亚！单刀的机会                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
30'是小法啊                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
30'推射被门将挡了一下                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
30'梅西在门前抢头球，被后卫顶到了                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
30'巴萨最后获得了一个角球                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
31'这一次巴萨的进攻打得很流畅                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
31'连续的一脚传递，哈维给小法推直线，可惜小法的单刀球打在了门将身上                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
31'巴萨的角球没有形成威胁                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
31'进攻又来了，比利亚低平球横传...还是角球                   28'第28分钟，法布雷加斯传球，比利亚禁区前劲射被鲁文救下
31'这一次巴萨的进攻打得很流畅                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
31'连续的一脚传递，哈维给小法推直线，可惜小法的单刀球打在了门将身上                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
31'巴萨的角球没有形成威胁                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
31'进攻又来了，比利亚低平球横传...还是角球                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
32'传中给后点，比利亚真玩命哪                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
32'这个倒地的滑铲想将球勾回来，自己都撞在了广告牌上                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
32'比利亚今天豁出去了                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
32'比利亚和阿尔巴在边路                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
33'阿尔巴高速插上，比利亚的传球打在了他的脚后跟上弹了回去....                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
33'佩德罗被后卫在身后踢倒了                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
33'裁判给了巴萨一个禁区线上的定位球                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
34'巴列卡诺的体力开始下降之后明显的不太给力了                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
34'梅西直接打门！！！                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
34'这个角度并不大的定位球，擦着立柱飞出底线                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
34'呼，梅西真敢打啊                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
34'只差了一点                   31'第31分钟，梅西开出角球，佩德罗头球攻门偏出
36'卡洛斯左扣右扣，晃晕了阿尔巴                   36'第36分钟，皮蒂禁区左侧抽射高出
36'不过他的传中被队友头球顶出了底线                   36'第36分钟，皮蒂禁区左侧抽射高出
36'卡洛斯今天在右路给足了阿尔巴压力                   36'第36分钟，皮蒂禁区左侧抽射高出
37'上半场那个黄牌就是阿尔巴的在他身上领到的                   36'第36分钟，皮蒂禁区左侧抽射高出
37'布斯克茨回传门将，对方前锋立马就跟了过去                   36'第36分钟，皮蒂禁区左侧抽射高出
37'巴尔德斯现在也不托大了，直接大脚往前开                   36'第36分钟，皮蒂禁区左侧抽射高出
38'皇马球迷012:有直播吗？宁檬---新浪体育有视频直播                   36'第36分钟，皮蒂禁区左侧抽射高出
38'有球员倒地受伤了                   36'第36分钟，皮蒂禁区左侧抽射高出
38'巴列卡诺的球员没有放弃进攻                   36'第36分钟，皮蒂禁区左侧抽射高出
38'底线传中球被蒙托亚踢出了界外                   36'第36分钟，皮蒂禁区左侧抽射高出
39'阿尔巴被后卫阻挡！                   36'第36分钟，皮蒂禁区左侧抽射高出
39'裁判再次掏出黄牌                   36'第36分钟，皮蒂禁区左侧抽射高出
39'给了犯规的卡洛斯                   36'第36分钟，皮蒂禁区左侧抽射高出
39'这下阿尔巴还回去了                   36'第36分钟，皮蒂禁区左侧抽射高出
42'蒙托亚传球失误了                   42'第42分钟，亚历山大-宋后场丢球，莱奥25码处劲射打中队友德利巴西奇偏出左侧立柱
42'禁区外的打门！莱奥把球打在了自己队友的身上                   42'第42分钟，亚历山大-宋后场丢球，莱奥25码处劲射打中队友德利巴西奇偏出左侧立柱
42'巴萨的球门球                   42'第42分钟，亚历山大-宋后场丢球，莱奥25码处劲射打中队友德利巴西奇偏出左侧立柱
43'上半场比赛眼看就要结束了                   42'第42分钟，亚历山大-宋后场丢球，莱奥25码处劲射打中队友德利巴西奇偏出左侧立柱
44'巴萨的控球率只有58%，很罕见的场面                   42'第42分钟，亚历山大-宋后场丢球，莱奥25码处劲射打中队友德利巴西奇偏出左侧立柱
44'德里巴西奇~接到队友的挑传，后脑勺把球停下来                   42'第42分钟，亚历山大-宋后场丢球，莱奥25码处劲射打中队友德利巴西奇偏出左侧立柱
44'禁区线上打门~打得太正了                   42'第42分钟，亚历山大-宋后场丢球，莱奥25码处劲射打中队友德利巴西奇偏出左侧立柱
45'巴尔德斯冷了很久终于又机会活动一下                   42'第42分钟，亚历山大-宋后场丢球，莱奥25码处劲射打中队友德利巴西奇偏出左侧立柱
45'巴列卡诺今天这是第一次打正                   42'第42分钟，亚历山大-宋后场丢球，莱奥25码处劲射打中队友德利巴西奇偏出左侧立柱
48'梅西！！！                   48'巴萨第48分钟扩大比分，蒙托亚禁区右侧回传，梅西15码处左脚劲射破门
48'Gooooooooooooooooooooal！！！                   48'巴萨第48分钟扩大比分，蒙托亚禁区右侧回传，梅西15码处左脚劲射破门
49'梅西亲自策动进攻，分到右边无人看防的地带，佩刀直线传球，蒙托亚插上之后回敲~~~梅西左脚的大力劲射，球应声入网！                   48'巴萨第48分钟扩大比分，蒙托亚禁区右侧回传，梅西15码处左脚劲射破门
