4'延边门球，池文一大脚开起来                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
4'中圈附近，古德利把球控制，在给左侧                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
4'惠佳康边路突破，带球到了禁区                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
4'左侧倒三角给到中路，韩青松把球解围                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
4'池忠国后场组织，斜传到前面                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
4'邱添一把球捅给杜佳，在开起来                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
5'古德利中路梳理，晃开扑上来的尹昌吉                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
5'右侧在给胡人天，突破，横敲，中路被池文一没收                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
5'手抛球给出来，池忠国拿球，右侧在给尹昌吉，回做                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
5'被断了，惠佳康左侧反击                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
5'但是自己带丢了，惠佳康马上反抢，碰出边线                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
6'尹比加兰拿球，左侧给到姜卫鹏，后场长传                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
6'直接吊向禁区被杜佳收走                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
6'郭皓后场拿球，自己往前走，池忠国拼抢下来                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
6'交给左侧姜卫鹏，大范围斜传                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
6'前面找右侧的裴育文，快速插上                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
6'顺势一挑，中路在横敲，被郭皓断了                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
7'自己推进，低传给到古德利，突破到了禁区前沿                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
7'右侧在给胡人天，半高球搓起来，被挡出边线                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
7'白岳峰把球给出，郭皓拿球丢掉了                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
7'斯蒂夫把球护住，郭皓没能抢下来，回敲右侧裴育文                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
7'低传向前，惠佳康防守挡出边线                   4'第4分钟，天津亿利队进攻，胡人天右路突破后横敲门前，中路池文一将球没收
8'裴育文界外球给到吴永春，挑传中路郭皓拦截                   8'第8分钟，延边队进行换人调整，金承大上场换下U23球员尹昌吉
8'直接起长传找伊德耶，回撤                   8'第8分钟，延边队进行换人调整，金承大上场换下U23球员尹昌吉
8'背身拿球，被吴永春放倒了                   8'第8分钟，延边队进行换人调整，金承大上场换下U23球员尹昌吉
