4'AC米兰球员弗拉米尼大禁区右侧右脚射门,被防守球员封堵.给他传球的是帕齐尼.                   4'开场4分钟，帕奇尼分球，弗拉米尼右侧禁区边缘射门被比翁迪尼挡出底线
4'比昂迪尼将球处理出底线,AC米兰获得角球.                   4'开场4分钟，帕奇尼分球，弗拉米尼右侧禁区边缘射门被比翁迪尼挡出底线
5'AC米兰球员萨帕塔一脚直塞球给尼昂,但是边裁举旗显示后者已经越位.                   4'开场4分钟，帕奇尼分球，弗拉米尼右侧禁区边缘射门被比翁迪尼挡出底线
7'阿比亚蒂将球处理出底线,亚特兰大获得角球.                   4'开场4分钟，帕奇尼分球，弗拉米尼右侧禁区边缘射门被比翁迪尼挡出底线
12'AC米兰球员蒙托利沃一脚直塞球给帕齐尼,但是边裁举旗显示后者已经越位.                   11'第11分钟，丹尼斯右路下底传中，阿比亚蒂抢在帕拉前面拿到
13'帕齐尼为AC米兰赢得一个任意球.                   11'第11分钟，丹尼斯右路下底传中，阿比亚蒂抢在帕拉前面拿到
13'亚特兰大球员斯滕达尔多拼抢犯规,对手获得控球权.                   11'第11分钟，丹尼斯右路下底传中，阿比亚蒂抢在帕拉前面拿到
14'梅克斯将球处理出底线,亚特兰大获得角球.                   11'第11分钟，丹尼斯右路下底传中，阿比亚蒂抢在帕拉前面拿到
29'进球啦！！！AC米兰球员沙拉维大禁区中央右脚射门,球从左下角飞进球门,球进了!助攻的是尼昂. 亚特兰大 0-1 AC米兰.                   29'AC米兰第29分钟取得领先
30'布里维奥为亚特兰大在左路,赢得一个任意球.                   29'AC米兰第29分钟取得领先
30'AC米兰球员尼昂拼抢犯规,对手获得控球权.                   29'AC米兰第29分钟取得领先
31'梅克斯将球处理出底线,亚特兰大获得角球.                   29'AC米兰第29分钟取得领先
31'射门!!!亚特兰大球员拉伊蒙迪大禁区中央头球,被对方守门员横身扑出.给他传球的是西加里尼.                   29'AC米兰第29分钟取得领先
31'梅克斯将球处理出底线,亚特兰大获得角球.                   31'第31分钟，奇加里尼开出角球，拉伊蒙蒂头球太正送还阿比亚蒂
31'射门!!!亚特兰大球员拉伊蒙迪大禁区中央头球,被对方守门员横身扑出.给他传球的是西加里尼.                   31'第31分钟，奇加里尼开出角球，拉伊蒙蒂头球太正送还阿比亚蒂
33'亚特兰大球员西加里尼大禁区外右脚射门,被防守球员封堵.给他传球的是帕拉.                   31'第31分钟，奇加里尼开出角球，拉伊蒙蒂头球太正送还阿比亚蒂
46'亚特兰大球员布里维奥拼抢犯规,对手获得控球权.                   46'1分钟后，阿比亚蒂在博阿滕干扰下摘球脱手，帕拉凌空打飞
46'尼昂为AC米兰在右路,赢得一个任意球.                   46'1分钟后，阿比亚蒂在博阿滕干扰下摘球脱手，帕拉凌空打飞
47'帕拉为亚特兰大赢得一个任意球.                   46'1分钟后，阿比亚蒂在博阿滕干扰下摘球脱手，帕拉凌空打飞
47'AC米兰球员蒙托利沃危险动作,对手获得控球权.                   46'1分钟后，阿比亚蒂在博阿滕干扰下摘球脱手，帕拉凌空打飞
48'斯滕达尔多为亚特兰大赢得一个任意球.                   46'1分钟后，阿比亚蒂在博阿滕干扰下摘球脱手，帕拉凌空打飞
48'AC米兰球员帕齐尼拼抢犯规,对手获得控球权.                   46'1分钟后，阿比亚蒂在博阿滕干扰下摘球脱手，帕拉凌空打飞
48'亚特兰大球员布里维奥拼抢犯规,对手获得控球权.                   46'1分钟后，阿比亚蒂在博阿滕干扰下摘球脱手，帕拉凌空打飞
48'尼昂为AC米兰在右路,赢得一个任意球.                   46'1分钟后，阿比亚蒂在博阿滕干扰下摘球脱手，帕拉凌空打飞
48'亚特兰大球员布里维奥被主裁判出示了一张黄牌.                   46'1分钟后，阿比亚蒂在博阿滕干扰下摘球脱手，帕拉凌空打飞
49'AC米兰球员沙拉维大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.                   46'1分钟后，阿比亚蒂在博阿滕干扰下摘球脱手，帕拉凌空打飞
47'帕拉为亚特兰大赢得一个任意球.                   47'下半时开始不到2分钟，尼昂右路传中，弗拉米尼前点冲顶偏出，帕齐尼被吹对斯滕达尔多犯规
47'AC米兰球员蒙托利沃危险动作,对手获得控球权.                   47'下半时开始不到2分钟，尼昂右路传中，弗拉米尼前点冲顶偏出，帕齐尼被吹对斯滕达尔多犯规
48'斯滕达尔多为亚特兰大赢得一个任意球.                   47'下半时开始不到2分钟，尼昂右路传中，弗拉米尼前点冲顶偏出，帕齐尼被吹对斯滕达尔多犯规
48'AC米兰球员帕齐尼拼抢犯规,对手获得控球权.                   47'下半时开始不到2分钟，尼昂右路传中，弗拉米尼前点冲顶偏出，帕齐尼被吹对斯滕达尔多犯规
48'亚特兰大球员布里维奥拼抢犯规,对手获得控球权.                   47'下半时开始不到2分钟，尼昂右路传中，弗拉米尼前点冲顶偏出，帕齐尼被吹对斯滕达尔多犯规
48'尼昂为AC米兰在右路,赢得一个任意球.                   47'下半时开始不到2分钟，尼昂右路传中，弗拉米尼前点冲顶偏出，帕齐尼被吹对斯滕达尔多犯规
48'亚特兰大球员布里维奥被主裁判出示了一张黄牌.                   47'下半时开始不到2分钟，尼昂右路传中，弗拉米尼前点冲顶偏出，帕齐尼被吹对斯滕达尔多犯规
49'AC米兰球员沙拉维大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.                   47'下半时开始不到2分钟，尼昂右路传中，弗拉米尼前点冲顶偏出，帕齐尼被吹对斯滕达尔多犯规
50'斯滕达尔多将球处理出底线,AC米兰获得角球.                   47'下半时开始不到2分钟，尼昂右路传中，弗拉米尼前点冲顶偏出，帕齐尼被吹对斯滕达尔多犯规
50'斯滕达尔多将球处理出底线,AC米兰获得角球.                   50'第50分钟，沙拉维突入禁区右侧传中，帕齐尼前点射门被斯滕达尔多挡出底线
53'AC米兰球员蒙托利沃大禁区外右脚射门,被防守球员封堵.给他传球的是博阿滕.                   50'第50分钟，沙拉维突入禁区右侧传中，帕齐尼前点射门被斯滕达尔多挡出底线
53'AC米兰球员帕齐尼大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是博阿滕.                   50'第50分钟，沙拉维突入禁区右侧传中，帕齐尼前点射门被斯滕达尔多挡出底线
58'亚特兰大球员布里维奥拼抢犯规,对手获得控球权.                   58'第58分钟，帕齐尼受到布里维奥冲撞倒地，格尔瓦索尼听取助理裁判意见，向布里维奥掏出第2张黄牌将其罚下
58'帕齐尼为AC米兰在右路,赢得一个任意球.                   58'第58分钟，帕齐尼受到布里维奥冲撞倒地，格尔瓦索尼听取助理裁判意见，向布里维奥掏出第2张黄牌将其罚下
58'亚特兰大球员布里维奥因为恶意犯规,被裁判出示了第二张黄牌.                   58'第58分钟，帕齐尼受到布里维奥冲撞倒地，格尔瓦索尼听取助理裁判意见，向布里维奥掏出第2张黄牌将其罚下
60'AC米兰球员弗拉米尼大禁区外左脚射门,被防守球员封堵.                   58'第58分钟，帕齐尼受到布里维奥冲撞倒地，格尔瓦索尼听取助理裁判意见，向布里维奥掏出第2张黄牌将其罚下
