8'诺维奇球员斯诺德格拉斯拼抢犯规,对手获得控球权.                   5'第5分钟，卡索拉斜传，热尔维尼奥强突禁区左侧传中，但吉鲁10码处错过皮球
8'萨尼亚为阿森纳在右路,赢得一个任意球.                   5'第5分钟，卡索拉斜传，热尔维尼奥强突禁区左侧传中，但吉鲁10码处错过皮球
23'阿森纳球员吉鲁大禁区中央头球,命中门柱横梁.给他传球的是萨尼亚.                   23'阿森纳首次射门出现在第23分钟，萨尼亚右路传中，吉鲁前点小禁区边缘头球攻门，皮球砸中横梁上沿弹出
31'射门!!!阿森纳球员吉鲁球门线跟前左脚射门,被对方守门员横身扑出.给他传球的是萨尼亚.                   31'第31分钟，萨尼亚切入禁区右侧传中，吉鲁前点近距离挡射被邦恩用身体挡出
34'斯诺德格拉斯为诺维奇在左路,赢得一个任意球.                   31'第31分钟，萨尼亚切入禁区右侧传中，吉鲁前点近距离挡射被邦恩用身体挡出
34'阿森纳球员萨尼亚拼抢犯规,对手获得控球权.                   31'第31分钟，萨尼亚切入禁区右侧传中，吉鲁前点近距离挡射被邦恩用身体挡出
34'黄牌！阿森纳球员萨尼亚因为恶意犯规,被主裁判出示黄牌.                   31'第31分钟，萨尼亚切入禁区右侧传中，吉鲁前点近距离挡射被邦恩用身体挡出
40'射门!!!阿森纳球员卡佐拉大禁区外左脚射门,被对方守门员横身扑出.给他传球的是威尔谢尔.                   40'第40分钟，威尔谢尔传球，卡索拉25码处左脚抽射被邦恩没收
40'诺维奇球员鲁塞尔-马丁拼抢犯规,对手获得控球权.                   40'第40分钟，威尔谢尔传球，卡索拉25码处左脚抽射被邦恩没收
40'卡佐拉为阿森纳赢得一个任意球.                   40'第40分钟，威尔谢尔传球，卡索拉25码处左脚抽射被邦恩没收
42'诺维奇球员布拉德利-约翰逊一脚直塞球给K-卡马拉,但是边裁举旗显示后者已经越位.                   40'第40分钟，威尔谢尔传球，卡索拉25码处左脚抽射被邦恩没收
43'鲁塞尔-马丁将球处理出底线,阿森纳获得角球.                   40'第40分钟，威尔谢尔传球，卡索拉25码处左脚抽射被邦恩没收
43'诺维奇斯诺德格拉斯受伤倒地,比赛暂停                   40'第40分钟，威尔谢尔传球，卡索拉25码处左脚抽射被邦恩没收
54'阿森纳球员威尔谢尔大禁区中央左脚射门,被防守球员封堵.给他传球的是吉布斯.                   54'第54分钟，吉布斯传球，威尔谢尔小禁区边缘的射门被封堵
55'K-卡马拉为诺维奇在右路,赢得一个任意球.                   54'第54分钟，吉布斯传球，威尔谢尔小禁区边缘的射门被封堵
55'阿森纳球员吉布斯拼抢犯规,对手获得控球权.                   54'第54分钟，吉布斯传球，威尔谢尔小禁区边缘的射门被封堵
56'进球啦！！！诺维奇球员特纳大禁区中央头球,球从左下角飞进球门,球进了!助攻的是斯诺德格拉斯. 阿森纳 0-1 诺维奇.                   54'第54分钟，吉布斯传球，威尔谢尔小禁区边缘的射门被封堵
60'阿森纳换人,沃尔科特换下威尔谢尔                   60'第60分钟，沃尔科特和波多尔斯基分别替换威尔谢尔和热尔维尼奥出场
60'阿森纳换人,波多尔斯基换下热尔维尼奥                   60'第60分钟，沃尔科特和波多尔斯基分别替换威尔谢尔和热尔维尼奥出场
60'暂停结束,球员们重新开始比赛.                   60'第60分钟，沃尔科特和波多尔斯基分别替换威尔谢尔和热尔维尼奥出场
61'阿森纳球员沃尔科特一脚直塞球给波多尔斯基,但是边裁举旗显示后者已经越位.                   60'第60分钟，沃尔科特和波多尔斯基分别替换威尔谢尔和热尔维尼奥出场
61'诺维奇布拉德利-约翰逊受伤倒地,比赛暂停                   60'第60分钟，沃尔科特和波多尔斯基分别替换威尔谢尔和热尔维尼奥出场
62'诺维奇换人,大卫-福克斯上,布拉德利-约翰逊因伤下场.                   60'第60分钟，沃尔科特和波多尔斯基分别替换威尔谢尔和热尔维尼奥出场
62'暂停结束,球员们重新开始比赛.                   60'第60分钟，沃尔科特和波多尔斯基分别替换威尔谢尔和热尔维尼奥出场
62'斯诺德格拉斯为诺维奇在对方半场,赢得一个任意球.                   60'第60分钟，沃尔科特和波多尔斯基分别替换威尔谢尔和热尔维尼奥出场
62'阿森纳球员阿尔特塔危险动作,对手获得控球权.                   60'第60分钟，沃尔科特和波多尔斯基分别替换威尔谢尔和热尔维尼奥出场
63'诺维奇球员斯诺德格拉斯一脚直塞球给霍尔特,但是边裁举旗显示后者已经越位.                   60'第60分钟，沃尔科特和波多尔斯基分别替换威尔谢尔和热尔维尼奥出场
72'射门!!!诺维奇球员鲁塞尔-马丁大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是巴松.                   72'第72分钟，巴松反击中传球，拉塞尔-马丁禁区右侧10码处铲射正好落入法比安斯基下怀
74'K-卡马拉为诺维奇赢得一个任意球.                   72'第72分钟，巴松反击中传球，拉塞尔-马丁禁区右侧10码处铲射正好落入法比安斯基下怀
74'阿森纳球员吉布斯拼抢犯规,对手获得控球权.                   72'第72分钟，巴松反击中传球，拉塞尔-马丁禁区右侧10码处铲射正好落入法比安斯基下怀
75'豪森为诺维奇在对方半场,赢得一个任意球.                   72'第72分钟，巴松反击中传球，拉塞尔-马丁禁区右侧10码处铲射正好落入法比安斯基下怀
75'阿森纳球员卡佐拉拼抢犯规,对手获得控球权.                   72'第72分钟，巴松反击中传球，拉塞尔-马丁禁区右侧10码处铲射正好落入法比安斯基下怀
75'诺维奇球员斯诺德格拉斯大禁区外左脚射门,被防守球员封堵.                   72'第72分钟，巴松反击中传球，拉塞尔-马丁禁区右侧10码处铲射正好落入法比安斯基下怀
78'射门!!!阿森纳球员波多尔斯基大禁区中央左脚射门,被对方守门员横身扑出.给他传球的是吉鲁.                   78'阿森纳第78分钟再失良机，吉布斯切入禁区左侧传中，吉鲁胸部停球，波多尔斯基禁区左侧10码处凌空抽射憾中横梁弹回
79'诺维奇球员特泰拼抢犯规,对手获得控球权.                   78'阿森纳第78分钟再失良机，吉布斯切入禁区左侧传中，吉鲁胸部停球，波多尔斯基禁区左侧10码处凌空抽射憾中横梁弹回
79'拉姆塞为阿森纳在对方半场,赢得一个任意球.                   78'阿森纳第78分钟再失良机，吉布斯切入禁区左侧传中，吉鲁胸部停球，波多尔斯基禁区左侧10码处凌空抽射憾中横梁弹回
80'诺维奇球员惠塔克一脚直塞球给斯诺德格拉斯,但是边裁举旗显示后者已经越位.                   78'阿森纳第78分钟再失良机，吉布斯切入禁区左侧传中，吉鲁胸部停球，波多尔斯基禁区左侧10码处凌空抽射憾中横梁弹回
80'阿森纳换人,张伯伦换下萨尼亚                   78'阿森纳第78分钟再失良机，吉布斯切入禁区左侧传中，吉鲁胸部停球，波多尔斯基禁区左侧10码处凌空抽射憾中横梁弹回
85'进球啦！！！阿森纳球员阿尔特塔右脚射门,球从右下角飞进球门,球进了! 阿森纳 1-1 诺维奇.                   85'阿森纳第85分钟扳平比分，卡马拉禁区内拉倒吉鲁，边裁提示主裁判罚极刑，邦恩抗议被罚黄牌，阿尔特塔主罚点球命中
87'诺维奇球员鲁塞尔-马丁一脚直塞球给霍尔特,但是边裁举旗显示后者已经越位.                   85'阿森纳第85分钟扳平比分，卡马拉禁区内拉倒吉鲁，边裁提示主裁判罚极刑，邦恩抗议被罚黄牌，阿尔特塔主罚点球命中
88'进球啦！！！阿森纳球员吉鲁球门线跟前左脚射门,球从中路飞进球门,球进了!助攻的是张伯伦. 阿森纳 2-1 诺维奇.                   85'阿森纳第85分钟扳平比分，卡马拉禁区内拉倒吉鲁，边裁提示主裁判罚极刑，邦恩抗议被罚黄牌，阿尔特塔主罚点球命中
89'射门!!!诺维奇球员豪森大禁区中央右脚射门,被对方守门员横身扑出.                   89'第89分钟，豪森禁区右侧的射门被法比安斯基扑出
89'法比安斯基将球处理出底线,诺维奇获得角球.                   89'第89分钟，豪森禁区右侧的射门被法比安斯基扑出
90'诺维奇换人,西芒-杰克逊换下特泰                   89'第89分钟，豪森禁区右侧的射门被法比安斯基扑出
90'射门!!!诺维奇球员鲁塞尔-马丁大禁区中央头球,被对方守门员横身扑出.给他传球的是斯诺德格拉斯.                   89'第89分钟，豪森禁区右侧的射门被法比安斯基扑出
90'+1'射门!!!阿森纳球员吉鲁大禁区左侧左脚射门,被对方守门员横身扑出.                   89'第89分钟，豪森禁区右侧的射门被法比安斯基扑出
90'+1'布恩将球处理出底线,阿森纳获得角球.                   89'第89分钟，豪森禁区右侧的射门被法比安斯基扑出
90'+2'进球啦！！！阿森纳球员波多尔斯基大禁区外左脚射门,球从右下角飞进球门,球进了!助攻的是沃尔科特. 阿森纳 3-1 诺维奇.                   89'第89分钟，豪森禁区右侧的射门被法比安斯基扑出
90'+3'诺维奇球员斯诺德格拉斯拼抢犯规,对手获得控球权.                   89'第89分钟，豪森禁区右侧的射门被法比安斯基扑出
90'+3'阿尔特塔为阿森纳赢得一个任意球.                   89'第89分钟，豪森禁区右侧的射门被法比安斯基扑出
90'+3'黄牌！诺维奇球员斯诺德格拉斯因为恶意犯规,被主裁判出示黄牌.                   89'第89分钟，豪森禁区右侧的射门被法比安斯基扑出
90'+5'斯诺德格拉斯为诺维奇赢得一个任意球.                   89'第89分钟，豪森禁区右侧的射门被法比安斯基扑出
90'+5'阿森纳球员拉姆塞拼抢犯规,对手获得控球权.                   89'第89分钟，豪森禁区右侧的射门被法比安斯基扑出
90'+6'鲁塞尔-马丁为诺维奇在右路,赢得一个任意球.                   89'第89分钟，豪森禁区右侧的射门被法比安斯基扑出
