5'孙凯掷下来，杨家威交给了陈伟                   5'开场第5分钟第一次威胁射门来自申鑫，姜嘉俊右路传中，丹尼尔头球稍稍偏出
5'再分左路，孙凯下底传中，梅方将球解围出来                   5'开场第5分钟第一次威胁射门来自申鑫，姜嘉俊右路传中，丹尼尔头球稍稍偏出
5'郑龙右路的带球有点大，杨家威将球拦截出边线                   5'开场第5分钟第一次威胁射门来自申鑫，姜嘉俊右路传中，丹尼尔头球稍稍偏出
5'高拉特中场控球，与郜林做二过一，分左路的于汉超                   5'开场第5分钟第一次威胁射门来自申鑫，姜嘉俊右路传中，丹尼尔头球稍稍偏出
6'于汉超再与郜林做二过一，送得有点大                   5'开场第5分钟第一次威胁射门来自申鑫，姜嘉俊右路传中，丹尼尔头球稍稍偏出
6'于汉超来一脚远射，力量不大，张一诺将球没收                   5'开场第5分钟第一次威胁射门来自申鑫，姜嘉俊右路传中，丹尼尔头球稍稍偏出
6'张一诺将球开上来，张琳芃顶到第一点                   5'开场第5分钟第一次威胁射门来自申鑫，姜嘉俊右路传中，丹尼尔头球稍稍偏出
6'梅方传球失误，申鑫的机会                   5'开场第5分钟第一次威胁射门来自申鑫，姜嘉俊右路传中，丹尼尔头球稍稍偏出
7'陈伟传中，奇玛抢点头球攻门，眼看要进了，可惜稍稍偏了一点                   5'开场第5分钟第一次威胁射门来自申鑫，姜嘉俊右路传中，丹尼尔头球稍稍偏出
7'张琳芃长传上来，邹正冒顶了，郜林胸部停球下来趟大了，张一诺将球没收                   5'开场第5分钟第一次威胁射门来自申鑫，姜嘉俊右路传中，丹尼尔头球稍稍偏出
8'郜林中线附近背身拿球，手球犯规                   5'开场第5分钟第一次威胁射门来自申鑫，姜嘉俊右路传中，丹尼尔头球稍稍偏出
8'黄威长传上来，荣昊顶到第一点                   5'开场第5分钟第一次威胁射门来自申鑫，姜嘉俊右路传中，丹尼尔头球稍稍偏出
9'郑智分左路空档，于汉超送地滚球，太靠近门里，张一诺将球没收                   9'第9分钟郜林禁区内回传，郑龙拔脚怒射，黄威挡出皮球
9'郑龙得球，停大了，叶重秋过来将球破坏出边线                   9'第9分钟郜林禁区内回传，郑龙拔脚怒射，黄威挡出皮球
9'张琳芃右路回给黄博文，黄博文直传                   9'第9分钟郜林禁区内回传，郑龙拔脚怒射，黄威挡出皮球
10'郜林倒三角传球，郑龙左脚一扣右脚打门力量不大被黄威门线解围出来                   9'第9分钟郜林禁区内回传，郑龙拔脚怒射，黄威挡出皮球
