1'马斯切拉诺大脚给到前面                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
1'中前场右路争顶                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
1'张呈栋横敲姜至鹏                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
1'石柯将球破坏                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
1'罗森文卸下皮球                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
1'将球交给门将                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
2'杨程长距离传球                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
2'拉维齐得球                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
2'大步流星                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
2'下底传中                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
2'卡埃比头球一顶                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
2'顶偏了                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
3'颜骏凌大脚往前给                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
3'皮球被上港队员捅出边线                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
3'姜志鹏边线球掷出                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
3'张呈栋直塞                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
3'石柯解围                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
4'高准翼回传杨程                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
4'杨程短传                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
4'高准翼长传被上抢的于海捅出边线                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
4'赵明剑右侧边线球                   1'刚开场1分钟，拉维奇右路强行下底传中，卡埃比近门头球顶偏
5'双方连续逼抢                   5'第5分钟拉维奇左路角球开入禁区，高准翼头球顶偏
6'胡尔克放到了拉维奇                   5'第5分钟拉维奇左路角球开入禁区，高准翼头球顶偏
6'裁判吹罚犯规                   5'第5分钟拉维奇左路角球开入禁区，高准翼头球顶偏
