1'上半场比赛开始                   1'切尔西第1分钟发力
1'埃弗顿中圈开球                   1'切尔西第1分钟发力
1'长传上来被拦截                   1'切尔西第1分钟发力
1'切尔西反击，伊瓜因护球分给阿扎尔                   1'切尔西第1分钟发力
1'左路的突进，与阿隆索做配合                   1'切尔西第1分钟发力
1'阿扎尔交给巴克利，回传给吕迪格                   1'切尔西第1分钟发力
1'路易斯过渡一下，交给吕迪格，长传左侧，给大了，过了阿扎尔的头出边线                   1'切尔西第1分钟发力
2'科尔曼掷界外球                   1'切尔西第1分钟发力
2'米纳控球分左侧的迪涅                   1'切尔西第1分钟发力
2'回传给米纳                   1'切尔西第1分钟发力
2'长传上来，吕迪格争顶对列维犯规                   1'切尔西第1分钟发力
2'是吕迪格的头是甩了出去                   1'切尔西第1分钟发力
2'麦克基恩控球                   1'切尔西第1分钟发力
3'转移给左侧的米纳，回传给门将皮克福德                   1'切尔西第1分钟发力
3'再交给盖耶                   1'切尔西第1分钟发力
3'埃弗顿后场不断倒脚科尔曼传给戈麦斯                   1'切尔西第1分钟发力
3'回做给盖耶，分左侧的迪涅                   1'切尔西第1分钟发力
3'伯纳德接应回传给米纳                   1'切尔西第1分钟发力
4'再交给右中后卫的麦克基恩                   1'切尔西第1分钟发力
4'放长传上来，要出边线了，确实出了                   1'切尔西第1分钟发力
4'阿隆索掷界外球                   1'切尔西第1分钟发力
4'坎特控球分给阿斯皮利奎塔，佩德罗接应回传给阿斯皮利奎塔                   1'切尔西第1分钟发力
4'交给吕迪格                   1'切尔西第1分钟发力
4'再交给路易斯                   1'切尔西第1分钟发力
4'再交给吕迪格，分右侧的坎特                   1'切尔西第1分钟发力
4'在观察，回传给左中后卫路易斯                   1'切尔西第1分钟发力
4'分左侧的阿隆索                   1'切尔西第1分钟发力
4'直传，阿扎尔脚后跟传给巴克利                   1'切尔西第1分钟发力
4'回给阿隆索                   1'切尔西第1分钟发力
7'阿隆索左侧控球，回给若日尼奥                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
7'回传给吕迪格                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
7'转移左侧的阿隆索，传中路的伊瓜因                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
7'分给阿扎尔                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
7'阿扎尔调整后低门，击中了立柱！                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
7'若日尼奥再吊球到禁区，伊瓜因卸下球来打门被皮克福德伸脚挡一下                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
8'麦克基恩门前解围                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
8'伯纳德左侧拿球与列维做二过一                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
8'可惜列维的做墙传球大了                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
8'凯帕传在工侧的路易斯                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
8'送到中路的伊瓜因，接应转移右侧的佩德罗                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
9'佩德罗内切转移给巴克利，传中，皮克福德双龙出海将球击出禁区                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
9'若日尼奥控球转移给左侧的巴克利，传中路的项目，转移右侧的阿斯皮利奎塔                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
9'直传，佩德罗没有拿好球                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
9'戈麦斯大脚解围                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
9'若日尼奥控球交给路易斯，有人受伤                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
9'路易斯将球踢出边线                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
10'是埃弗顿的17号盖耶受伤                   7'第7分钟，伊瓜因传球，阿扎尔禁区前劲射打中右侧立柱弹回
37'理查利森右侧的盘带，阿隆索背后踢倒了理查利森                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
37'主裁判黄牌警告阿隆索                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
37'埃弗顿右侧的任意球机会                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
38'西古德松任意球斜传门前，列维抢点头球攻门顶高了一点                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
38'戈麦斯传球被若日尼奥断下                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
38'分右侧的阿斯皮利奎塔                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
39'巴克利分右侧，阿斯皮利奎塔传中过不了迪涅                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
39'佩德罗内切交给坎特                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
39'分给阿斯皮利奎塔                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
39'回给坎特，交给若日尼奥，直传，米纳解围                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
39'坎特铲给路易斯                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
39'巴克利再直传，米纳解围                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
39'理查利森回给科尔曼                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
40'转身踢球出边线                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
40'巴克利得球交给坎特                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
40'回给吕迪格                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
40'直传，坎特交给佩德罗，回给吕迪格，转移给阿扎尔                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
40'头球顶给伊瓜因                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
40'横传没有传过去                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
40'伊瓜因再拿球，球到禁区内横传被麦克基恩解围                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
40'巴克利拦截交给阿斯皮利奎塔                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
40'转移给阿扎尔                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
40'内切，被理查利森绊倒                   37'埃弗顿第37分钟错过机会，西古德森右路任意球传中，卡尔弗特-卢因小禁区前头球攻门偏出
49'埃弗顿右侧的角球机会                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
49'西古德松发角球                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
49'理查利森首开纪录！！！                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
50'西古德松发角球，列维中路头球攻门被凯帕倒发挡了一下，理查利森门前头球补射球进！                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
50'埃弗顿主场1：0领先切尔西                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
50'坎特分右侧佩德罗                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
50'回给路易斯                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
50'直传ssaq                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
51'传坎特停球到自己身后，有点可惜了                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
51'盖耶分右侧的科尔曼，传中被路易斯解围                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
51'理查利森得球传中打在了阿隆索身上出边线                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
51'埃弗顿气势如虹                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
52'西古德松禁区内横传，坎特断球                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
52'伊瓜因接应转移右侧                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
52'佩德罗速度很快                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
52'推进上来，内切了，被盖耶铲走                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
52'理查利森得球送前场，路易斯将球控制                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
52'交给了若日尼奥                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
52'长传左侧的阿扎尔                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
52'内切回传给若日尼奥，交给坎特                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
52'转移给阿斯皮利奎塔，回传给若日尼奥                   49'埃弗顿第49分钟打破僵局，西古德森开出角球，卡尔弗特-卢因10码处头球攻门被凯帕勉强扑出，里查利森近距离头球补射入网
72'科尔曼带球被拦截，理查利森过来抢第二点将球一捅，阿隆索迟来的拦截绊倒了理查利森                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
72'点球没有问题                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
72'西古德松来主罚                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
72'西古德松推射被凯帕挡出，但球到门前，西古德松冷静推空门，球进                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
73'这样切尔西就很难了                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
73'阿扎尔带球交给佩德罗，交给若日尼奥                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
73'过顶长传，米纳飞身解围                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
73'奥多伊准备上场                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
74'路易斯分左侧的阿隆索                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
74'科尔曼抢先将球解围出边线                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
74'20号奥多伊换下了5号若日尼奥                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
74'路易斯控球                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
75'交给佩德罗回给坎特                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
75'分右侧                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
75'阿扎尔下底传给坎特                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
75'回给齐克                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
75'交给阿隆索，传奥多伊被断了                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
75'科瓦契奇带球上来                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
75'被阿隆索拦截出边线                   72'埃弗顿第72分钟扩大比分，里查利森禁区右侧被阿隆索绊倒，西古德森主罚点球低射左下角被凯帕勉强扑出，他随即补射入网，2-0
