1'主场作战的巴萨开球                   1'巴萨第1分钟控制局面，马竞频频用犯规阻截领头羊攻势
1'今天巴萨排出了自己的最强阵容                   1'巴萨第1分钟控制局面，马竞频频用犯规阻截领头羊攻势
1'但是比利亚依旧没有得到机会                   1'巴萨第1分钟控制局面，马竞频频用犯规阻截领头羊攻势
1'现在看来他与比拉诺瓦渐行渐远                   1'巴萨第1分钟控制局面，马竞频频用犯规阻截领头羊攻势
2'马竞中场断球了                   1'巴萨第1分钟控制局面，马竞频频用犯规阻截领头羊攻势
2'图兰带球过了普约尔，不过他的直传被皮克拦截下来                   1'巴萨第1分钟控制局面，马竞频频用犯规阻截领头羊攻势
2'刚才说到比利亚，或许在冬季转会期他就将寻求离开巴萨                   1'巴萨第1分钟控制局面，马竞频频用犯规阻截领头羊攻势
3'也有传闻说巴萨将会续约比利亚，以免他到时候自由转会，毕竟他的合同还有1年半左右到期                   1'巴萨第1分钟控制局面，马竞频频用犯规阻截领头羊攻势
3'伊涅斯塔带球被后卫抢断，马竞的反击机会                   1'巴萨第1分钟控制局面，马竞频频用犯规阻截领头羊攻势
3'中场位置布斯克茨积极的反抢，迫使科斯塔带球失误了                   1'巴萨第1分钟控制局面，马竞频频用犯规阻截领头羊攻势
4'一开场马竞就采用龟缩防守的战术                   1'巴萨第1分钟控制局面，马竞频频用犯规阻截领头羊攻势
4'毕竟在客场想跟巴萨打对攻的球队很少很少                   1'巴萨第1分钟控制局面，马竞频频用犯规阻截领头羊攻势
4'马竞又一次断球反击，法尔考在边路接应                   1'巴萨第1分钟控制局面，马竞频频用犯规阻截领头羊攻势
11'佩德罗放倒了菲力佩，马竞的前场定位球                   11'第11分钟，苏亚雷斯禁区前射门被封堵后再射偏出
11'图兰左路下底传中                   11'第11分钟，苏亚雷斯禁区前射门被封堵后再射偏出
11'苏亚雷斯！禁区外一脚右脚的外脚背抽射，踢疵了！                   11'第11分钟，苏亚雷斯禁区前射门被封堵后再射偏出
12'yy95217: 马竞真会选前锋 升级以后就没缺过超级前锋---当初4000万买进法尔考，很多人还认为不值得呢                   11'第11分钟，苏亚雷斯禁区前射门被封堵后再射偏出
12'说不怕:阿尔维斯不再是主力了？---嗯，这个赛季伤病太多                   11'第11分钟，苏亚雷斯禁区前射门被封堵后再射偏出
12'阿德边路的传中被对方中卫挡出禁区                   11'第11分钟，苏亚雷斯禁区前射门被封堵后再射偏出
13'梅西禁区前停球转身，没有出球的线路了                   11'第11分钟，苏亚雷斯禁区前射门被封堵后再射偏出
13'马竞球员的身高都很高，几个大个子禁区一站，几乎就填满了                   11'第11分钟，苏亚雷斯禁区前射门被封堵后再射偏出
14'巴萨开始在前场倒脚                   11'第11分钟，苏亚雷斯禁区前射门被封堵后再射偏出
14'伊涅斯塔带球往底线走，后卫把球护出了界外                   11'第11分钟，苏亚雷斯禁区前射门被封堵后再射偏出
14'巴萨的惯有的配合还没有打出来                   11'第11分钟，苏亚雷斯禁区前射门被封堵后再射偏出
20'阿德传球出现了失误                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
20'马竞想打巴萨后防线身后                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
20'皮克把球断下，反击的机会                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
20'马竞的中卫站位不错，拦截下来了巴萨的直传球                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
21'马竞快速攻到了巴萨禁区                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
21'图兰把球回敲，马竞大多都压上来了                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
21'伊涅斯塔断球，前场2打4                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
21'在对方的3人包夹下，小白没能过得去                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
22'梅西又一次被绊倒了                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
22'巴萨获得了一个位置稍远的前场定位球                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
22'这个距离也可以直接打门了                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
22'哈维和梅西都站在了球的前面                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
22'巴萨已经有很久没有进过直接定位球了                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
23'梅西在对马竞的时候也进过定位球                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
23'梅西~打在了人墙上                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
23'佩德罗在左路，传球打在了后卫身上                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
23'裁判吹了桑切斯手球？                   20'第20分钟，迭戈-科斯塔传球，图兰禁区右侧的射门被封堵
24'胡安弗兰先手球，然后把球踢在佩德罗的手臂上                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
24'裁判却吹了巴萨犯规                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
24'现场嘘声一片                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
24'法尔考！                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
24'马竞中场挑传球，法尔考的速度！禁区左侧倒地打门！                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
24'球擦着远端立柱飞出底线                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
24'法尔考的状态太出色了                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
25'库尔图瓦及时的出击，没收了阿尔巴的直传                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
26'刚才慢动作显示马竞快发定位球的时候，阿德还在慢条斯理的走回来                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
26'巴西人进攻虽然不错，不过防守上面今天几次都被打穿                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
26'马竞又获得了角球机会                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
26'越位了！                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
27'科斯塔在门前接应队友的头球摆渡，被吹了越位                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
27'马竞今天打得很不错，巴萨这边明显还没进入状态                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
27'球员打得也不够积极                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
27'难道是因为皇马战平，自己就没压力了么                   24'马竞第24分钟再失良机，迭戈-科斯塔中场快速罚出任意球，法尔考速度摆脱普约尔突入禁区左侧8码处单刀射门偏出右侧立柱
28'马竞已经有了5次射门，而巴萨仅有一次                   28'第28分钟，米兰达禁区前蹬踏犯规，梅西任意球射门偏出
29'梅西在禁区前拿球，对方中卫上来就是一脚蹬踏                   28'第28分钟，米兰达禁区前蹬踏犯规，梅西任意球射门偏出
29'裁判给了巴萨位置不错的定位球机会                   28'第28分钟，米兰达禁区前蹬踏犯规，梅西任意球射门偏出
29'这个位置哈维来踢更好                   28'第28分钟，米兰达禁区前蹬踏犯规，梅西任意球射门偏出
30'一拨一踩，还是梅西来打门！球打高了                   28'第28分钟，米兰达禁区前蹬踏犯规，梅西任意球射门偏出
30'没压住，巴萨两次射门都是定位球机会                   28'第28分钟，米兰达禁区前蹬踏犯规，梅西任意球射门偏出
31'皮克带球过了中场                   28'第28分钟，米兰达禁区前蹬踏犯规，梅西任意球射门偏出
31'巴萨还是放慢节奏，梅西又被断球了                   28'第28分钟，米兰达禁区前蹬踏犯规，梅西任意球射门偏出
31'法尔考！！！                   28'第28分钟，米兰达禁区前蹬踏犯规，梅西任意球射门偏出
31'马竞打破了僵局！                   28'第28分钟，米兰达禁区前蹬踏犯规，梅西任意球射门偏出
31'这下比赛要精彩了                   28'第28分钟，米兰达禁区前蹬踏犯规，梅西任意球射门偏出
36'法尔考这状态，马竞也是留不住他的                   36'巴萨第36分钟扳平比分，伊涅斯塔传球，阿德里亚诺迂回至右路20码处左脚抽射，皮球划出弧线入左上角，1-1
36'当初他同意转会马竞，很大的因素是把它当做了一个跳板                   36'巴萨第36分钟扳平比分，伊涅斯塔传球，阿德里亚诺迂回至右路20码处左脚抽射，皮球划出弧线入左上角，1-1
36'阿德！！！                   36'巴萨第36分钟扳平比分，伊涅斯塔传球，阿德里亚诺迂回至右路20码处左脚抽射，皮球划出弧线入左上角，1-1
36'Goooooooooooooal！！！                   36'巴萨第36分钟扳平比分，伊涅斯塔传球，阿德里亚诺迂回至右路20码处左脚抽射，皮球划出弧线入左上角，1-1
36'又是阿德！又是后卫！                   36'巴萨第36分钟扳平比分，伊涅斯塔传球，阿德里亚诺迂回至右路20码处左脚抽射，皮球划出弧线入左上角，1-1
36'这个赛季阿德的攻击能力太强了                   36'巴萨第36分钟扳平比分，伊涅斯塔传球，阿德里亚诺迂回至右路20码处左脚抽射，皮球划出弧线入左上角，1-1
36'边路内切之后的左脚远射！这个进球世界波啊！                   36'巴萨第36分钟扳平比分，伊涅斯塔传球，阿德里亚诺迂回至右路20码处左脚抽射，皮球划出弧线入左上角，1-1
37'球划出了一道美妙的弧线，直飞球门右上角！死角！                   36'巴萨第36分钟扳平比分，伊涅斯塔传球，阿德里亚诺迂回至右路20码处左脚抽射，皮球划出弧线入左上角，1-1
37'但是不得不说的是阿德的防守还需要加强                   36'巴萨第36分钟扳平比分，伊涅斯塔传球，阿德里亚诺迂回至右路20码处左脚抽射，皮球划出弧线入左上角，1-1
38'刚才说到法尔考，他在马竞的合同毁约金是5500万欧元                   36'巴萨第36分钟扳平比分，伊涅斯塔传球，阿德里亚诺迂回至右路20码处左脚抽射，皮球划出弧线入左上角，1-1
39'这个金额对于很多豪门球队来说都不是问题                   36'巴萨第36分钟扳平比分，伊涅斯塔传球，阿德里亚诺迂回至右路20码处左脚抽射，皮球划出弧线入左上角，1-1
39'问题是法尔考会在赛季结束之后转会还是在冬歇期呢                   36'巴萨第36分钟扳平比分，伊涅斯塔传球，阿德里亚诺迂回至右路20码处左脚抽射，皮球划出弧线入左上角，1-1
43'巴蒂: 374真不行---桑切斯有心魔，对方动作稍微一大就倒地...怕受伤怕惯了                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
43'哈维大范围转移到左路                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
43'伊涅斯塔在把球长传到阿德！头球顶回门前                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
43'阿尔巴后排插上，左脚打门！也是踢疵了                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
44'巴蒂: 阿尔巴是巴萨青训的吗---是拉玛西亚出来的，以前没机会才转会巴伦西亚                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
44'梅西又被对方后卫戈丁放倒了                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
44'巴萨快速开出定位球，被挡出底线，角球                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
45'皮克，在禁区左侧的推射！被库尔图瓦挡出底线                   43'第43分钟，阿德里亚诺禁区右侧头球摆渡，阿尔巴禁区左侧勉强射门偏出
