4'分身前球员                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
4'刘宇撞人犯规                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
4'泰达任意球开出                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
4'冯劲把球给到队友                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
5'费尔南迪尼奥被踢倒                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
5'斯威任意球开出                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
5'冯劲得到皮球                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
5'被打倒了脸                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
5'裁判鸣哨                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
6'重庆斯威队任意球                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
6'任意球开出                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
6'中路争抢                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
6'一记斜长传                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
6'泰达这边解围了                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
7'卡尔德克得到球权                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
7'一脚直塞                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
7'禁区里拼抢                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
7'费尔南多拉人犯规                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
7'天津泰达任意球罚出                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
7'丁捷顶出边线                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
7'泰达边线球                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
7'费尔南迪尼奥踢到                   4'第4分钟，费尔南迪尼奥左路低射被杨启鹏没收
13'费尔南多得球                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
13'被绊倒了                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
13'重庆斯威任意球                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
13'任意球开出                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
13'一脚传中                   13'第13分钟，费尔南迪尼奥大力劲射稍稍打偏
