4'鲁能中场长传找佩莱！！                   4'除了让胡尔克在第4分钟完成一记远射外，前15分钟都是山东鲁能主导攻势
4'颜骏凌出击，抢先将球破坏掉！！                   4'除了让胡尔克在第4分钟完成一记远射外，前15分钟都是山东鲁能主导攻势
4'刘军帅前场拿球，强突分球找西塞                   4'除了让胡尔克在第4分钟完成一记远射外，前15分钟都是山东鲁能主导攻势
4'球先出了底线，上港的门球！！                   4'除了让胡尔克在第4分钟完成一记远射外，前15分钟都是山东鲁能主导攻势
5'王燊超左路拿球，横传给到胡尔克                   4'除了让胡尔克在第4分钟完成一记远射外，前15分钟都是山东鲁能主导攻势
5'胡尔克背身拿球，蒿俊闵身后上抢，拉倒了胡尔克，犯规！                   4'除了让胡尔克在第4分钟完成一记远射外，前15分钟都是山东鲁能主导攻势
6'李松益右路拿球，横传给到王彤                   4'除了让胡尔克在第4分钟完成一记远射外，前15分钟都是山东鲁能主导攻势
6'王彤背身拿球，被放倒在地！！                   4'除了让胡尔克在第4分钟完成一记远射外，前15分钟都是山东鲁能主导攻势
6'鲁能快发任意球，给到刘军帅                   4'除了让胡尔克在第4分钟完成一记远射外，前15分钟都是山东鲁能主导攻势
7'刘军帅拿球中路强突，直塞身后找佩莱                   4'除了让胡尔克在第4分钟完成一记远射外，前15分钟都是山东鲁能主导攻势
7'可惜没成功，球被贺惯上来拦截                   4'除了让胡尔克在第4分钟完成一记远射外，前15分钟都是山东鲁能主导攻势
7'上港的反击，蔡慧康过顶球找前插的武磊                   4'除了让胡尔克在第4分钟完成一记远射外，前15分钟都是山东鲁能主导攻势
7'王大雷出击到大禁区线附近，将球破坏！！                   4'除了让胡尔克在第4分钟完成一记远射外，前15分钟都是山东鲁能主导攻势
12'遭遇夹击，王彤回防身后上抢断球！                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
12'武磊中场抢断，头球摆渡给到哈迈多夫                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
12'哈迈多夫停球一趟，过顶长传打身后                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
12'武磊前插接应，王大雷出击抢先拿到！！                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
13'鲁能的前场进攻，金敬道拿球强突                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
13'张华晨回防身后放铲，犯规！！                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
13'张华晨被主裁判出示了黄牌警告！！                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
13'这也是本场比赛的第一张黄牌！！                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
13'鲁能获得前场左路的任意球机会！1                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
13'蒿俊闵任意球斜传到禁区，蔡慧康顶着戴琳，将球让出了底线！                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
14'佩莱前场抢断，右路的传中到禁区                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
14'贺惯抢先将球破坏出边线！！                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
14'蒿俊闵中场拿球，面对胡尔克的身后上抢                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
14'蒿俊闵抢先一脚，挑传转移球到左侧给西塞                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
14'西塞拿球下底，横传门前                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
15'可惜没有队友到位，球被贺惯控制！！                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
15'王彤右路拿球，强突王燊超                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
15'传中球，被挡出了底线！！                   12'第12分钟，张华晨回追拉倒金敬道，前者被黄牌警告
17'石柯头球解围，出了边线，鲁能前场界外球                   17'第17分钟，刘军帅战术犯规，被黄牌警告
17'金敬道前场左路拿球，遭遇夹击                   17'第17分钟，刘军帅战术犯规，被黄牌警告
17'胡尔克的上抢断球，反击了                   17'第17分钟，刘军帅战术犯规，被黄牌警告
18'胡尔克带球狂奔，刘军帅回防，身后拉人犯规！！                   17'第17分钟，刘军帅战术犯规，被黄牌警告
18'刘军帅被主裁判出示了黄牌警告！！！                   17'第17分钟，刘军帅战术犯规，被黄牌警告
18'上港获得前场中路的任意球机会！！                   17'第17分钟，刘军帅战术犯规，被黄牌警告
18'胡尔克任意球搓传到禁区，石柯前插抢点，越位在先                   17'第17分钟，刘军帅战术犯规，被黄牌警告
19'金敬道前场拿球，斜塞中路想找佩莱                   17'第17分钟，刘军帅战术犯规，被黄牌警告
19'贺惯上前一步断球，长传前场，出边线！                   17'第17分钟，刘军帅战术犯规，被黄牌警告
19'双方的失误不少啊！！                   17'第17分钟，刘军帅战术犯规，被黄牌警告
20'胡尔克前场右路拿球，内切横传找哈迈多夫                   17'第17分钟，刘军帅战术犯规，被黄牌警告
20'力量轻了点，球被鲁能球员抢断！！                   17'第17分钟，刘军帅战术犯规，被黄牌警告
20'胡尔克前场中路拿球，分球左侧给武磊                   17'第17分钟，刘军帅战术犯规，被黄牌警告
21'武磊一拨，准备变向横切                   21'第21分钟，上海上港边路传中，禁区内头球回做，埃尔克森禁区线附近凌空抽射，球擦着远端立柱偏出
21'接着斜传左侧给上来的于海                   21'第21分钟，上海上港边路传中，禁区内头球回做，埃尔克森禁区线附近凌空抽射，球擦着远端立柱偏出
21'于海的下底传中，被鲁能球员挡出了底线！                   21'第21分钟，上海上港边路传中，禁区内头球回做，埃尔克森禁区线附近凌空抽射，球擦着远端立柱偏出
21'上港获得左侧角球机会，没能形成威胁！！                   21'第21分钟，上海上港边路传中，禁区内头球回做，埃尔克森禁区线附近凌空抽射，球擦着远端立柱偏出
21'上港前场再攻，右路的传中球                   21'第21分钟，上海上港边路传中，禁区内头球回做，埃尔克森禁区线附近凌空抽射，球擦着远端立柱偏出
22'武磊头球回顶到禁区弧附近，埃尔克森跟进凌空抽射，打飞！                   21'第21分钟，上海上港边路传中，禁区内头球回做，埃尔克森禁区线附近凌空抽射，球擦着远端立柱偏出
23'佩莱前场右路拿球，强突斜传到后点                   21'第21分钟，上海上港边路传中，禁区内头球回做，埃尔克森禁区线附近凌空抽射，球擦着远端立柱偏出
23'西塞插上拿球，下底后挑传到门前                   21'第21分钟，上海上港边路传中，禁区内头球回做，埃尔克森禁区线附近凌空抽射，球擦着远端立柱偏出
23'颜骏凌出击，单掌将球一打！！                   21'第21分钟，上海上港边路传中，禁区内头球回做，埃尔克森禁区线附近凌空抽射，球擦着远端立柱偏出
24'金敬道插上拿球，再传，失误了                   21'第21分钟，上海上港边路传中，禁区内头球回做，埃尔克森禁区线附近凌空抽射，球擦着远端立柱偏出
24'上港的反击！！                   21'第21分钟，上海上港边路传中，禁区内头球回做，埃尔克森禁区线附近凌空抽射，球擦着远端立柱偏出
24'1-0！！！                   21'第21分钟，上海上港边路传中，禁区内头球回做，埃尔克森禁区线附近凌空抽射，球擦着远端立柱偏出
24'武磊的低射破门！！                   21'第21分钟，上海上港边路传中，禁区内头球回做，埃尔克森禁区线附近凌空抽射，球擦着远端立柱偏出
29'鲁能前场进攻，赢得右侧角球机会！！                   29'第29分钟，蒿俊闵角球传中，吉尔后点强力头球攻门，球被颜骏凌在门线上没收
29'蒿俊闵角球开出到禁区，吉尔的头球，太正了，被颜骏凌拿到！                   29'第29分钟，蒿俊闵角球传中，吉尔后点强力头球攻门，球被颜骏凌在门线上没收
30'贺惯中场抢断，分球右路给林创益                   29'第29分钟，蒿俊闵角球传中，吉尔后点强力头球攻门，球被颜骏凌在门线上没收
30'林创益拿球反击，右路内切                   29'第29分钟，蒿俊闵角球传中，吉尔后点强力头球攻门，球被颜骏凌在门线上没收
30'直接斜传禁区，貌似吊门，直接出了底线！                   29'第29分钟，蒿俊闵角球传中，吉尔后点强力头球攻门，球被颜骏凌在门线上没收
31'上半场30分钟，比分1-0，上港领先！！                   29'第29分钟，蒿俊闵角球传中，吉尔后点强力头球攻门，球被颜骏凌在门线上没收
32'鲁能中线位置的大范围长传左前场                   29'第29分钟，蒿俊闵角球传中，吉尔后点强力头球攻门，球被颜骏凌在门线上没收
32'蒿俊闵拿球单挑林创益                   29'第29分钟，蒿俊闵角球传中，吉尔后点强力头球攻门，球被颜骏凌在门线上没收
32'蒿俊闵内切横传门前，颜骏凌出击到前点，将球拿到！                   29'第29分钟，蒿俊闵角球传中，吉尔后点强力头球攻门，球被颜骏凌在门线上没收
32'鲁能前场抢断，左路的传中到门前                   29'第29分钟，蒿俊闵角球传中，吉尔后点强力头球攻门，球被颜骏凌在门线上没收
32'佩莱高高跃起的头球，顶偏！！                   29'第29分钟，蒿俊闵角球传中，吉尔后点强力头球攻门，球被颜骏凌在门线上没收
42'鲁能界外球进场，西塞头球后蹭                   42'第42分钟，王彤边路弧线球传中，佩莱后插上冲顶头球攻门将球顶高
42'佩莱头球接力，摆渡给小禁区右侧金敬道                   42'第42分钟，王彤边路弧线球传中，佩莱后插上冲顶头球攻门将球顶高
43'金敬道起脚打门，被挡出！1                   42'第42分钟，王彤边路弧线球传中，佩莱后插上冲顶头球攻门将球顶高
43'王彤右路上来拿球，再传门前                   42'第42分钟，王彤边路弧线球传中，佩莱后插上冲顶头球攻门将球顶高
43'佩莱高高跃起的头球，顶高！！                   42'第42分钟，王彤边路弧线球传中，佩莱后插上冲顶头球攻门将球顶高
43'于海拿球强突，人球分过，被李松益撞翻在地！                   42'第42分钟，王彤边路弧线球传中，佩莱后插上冲顶头球攻门将球顶高
