5'AC米兰球员K-博阿滕大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是阿巴特.                   5'开场5分钟，博阿滕低射偏出左门柱
7'亚特兰大球员西加里尼拼抢犯规,对手获得控球权.                   5'开场5分钟，博阿滕低射偏出左门柱
7'K-博阿滕为AC米兰在对方半场,赢得一个任意球.                   5'开场5分钟，博阿滕低射偏出左门柱
25'亚特兰大球员莫拉雷斯大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是西加里尼.                   25'第25分钟，莫拉莱斯禁区边缘射门偏出
27'亚特兰大球员西加里尼拼抢犯规,对手获得控球权.                   25'第25分钟，莫拉莱斯禁区边缘射门偏出
27'K-博阿滕为AC米兰赢得一个任意球.                   25'第25分钟，莫拉莱斯禁区边缘射门偏出
28'射门!!!AC米兰球员沙拉维大禁区外右脚射门,被对方守门员横身扑出.给他传球的是埃马努尔森.                   25'第25分钟，莫拉莱斯禁区边缘射门偏出
28'亚特兰大球员博纳文图拉拼抢犯规,对手获得控球权.                   25'第25分钟，莫拉莱斯禁区边缘射门偏出
28'N-德容为AC米兰在对方半场,赢得一个任意球.                   25'第25分钟，莫拉莱斯禁区边缘射门偏出
35'射门!!!亚特兰大球员莫拉雷斯大禁区左侧右脚射门,被对方守门员横身扑出.给他传球的是比昂迪尼.                   35'第35分钟，莫拉莱斯左路内切禁区前沿抽射被阿比亚蒂封出
36'沙拉维将球处理出底线,亚特兰大获得角球.                   35'第35分钟，莫拉莱斯左路内切禁区前沿抽射被阿比亚蒂封出
37'亚特兰大球员拉伊蒙迪拼抢犯规,对手获得控球权.                   35'第35分钟，莫拉莱斯左路内切禁区前沿抽射被阿比亚蒂封出
37'埃马努尔森为AC米兰在对方半场,赢得一个任意球.                   35'第35分钟，莫拉莱斯左路内切禁区前沿抽射被阿比亚蒂封出
38'卢基尼将球处理出底线,AC米兰获得角球.                   35'第35分钟，莫拉莱斯左路内切禁区前沿抽射被阿比亚蒂封出
42'比昂迪尼为亚特兰大赢得一个任意球.                   42'第42分钟，沙拉维背后放倒比翁迪尼，主裁判奥尔萨托亮出首张黄牌
42'AC米兰球员沙拉维拼抢犯规,对手获得控球权.                   42'第42分钟，沙拉维背后放倒比翁迪尼，主裁判奥尔萨托亮出首张黄牌
42'AC米兰球员沙拉维被主裁判出示了一张黄牌.                   42'第42分钟，沙拉维背后放倒比翁迪尼，主裁判奥尔萨托亮出首张黄牌
43'亚特兰大球员丹尼斯拼抢犯规,对手获得控球权.                   42'第42分钟，沙拉维背后放倒比翁迪尼，主裁判奥尔萨托亮出首张黄牌
43'博内拉为AC米兰赢得一个任意球.                   42'第42分钟，沙拉维背后放倒比翁迪尼，主裁判奥尔萨托亮出首张黄牌
44'射门!!!AC米兰球员沙拉维大禁区外右脚射门,被对方守门员横身扑出.给他传球的是埃马努尔森.                   42'第42分钟，沙拉维背后放倒比翁迪尼，主裁判奥尔萨托亮出首张黄牌
45'上半场结束,AC米兰 0-0 亚特兰大,稍事休息,我们一会来看看下半场两队的表现.                   42'第42分钟，沙拉维背后放倒比翁迪尼，主裁判奥尔萨托亮出首张黄牌
53'射门!!!亚特兰大球员布里维奥大禁区外左脚射门,被对方守门员横身扑出.给他传球的是莫拉雷斯.                   53'下半时开始8分钟，布里维奥在门前25米处射门被阿比亚蒂击出
54'AC米兰安东尼尼受伤倒地,比赛暂停                   53'下半时开始8分钟，布里维奥在门前25米处射门被阿比亚蒂击出
54'暂停结束,球员们重新开始比赛.                   53'下半时开始8分钟，布里维奥在门前25米处射门被阿比亚蒂击出
55'亚特兰大球员西加里尼拼抢犯规,对手获得控球权.                   53'下半时开始8分钟，布里维奥在门前25米处射门被阿比亚蒂击出
55'安布罗西尼为AC米兰赢得一个任意球.                   53'下半时开始8分钟，布里维奥在门前25米处射门被阿比亚蒂击出
55'AC米兰换人,诺切里诺换下安布罗西尼                   53'下半时开始8分钟，布里维奥在门前25米处射门被阿比亚蒂击出
56'拉伊蒙迪为亚特兰大赢得一个任意球.                   53'下半时开始8分钟，布里维奥在门前25米处射门被阿比亚蒂击出
56'AC米兰球员安东尼尼拼抢犯规,对手获得控球权.                   53'下半时开始8分钟，布里维奥在门前25米处射门被阿比亚蒂击出
56'射门!!!AC米兰球员沙拉维大禁区外右脚射门,被对方守门员横身扑出.给他传球的是埃马努尔森.                   53'下半时开始8分钟，布里维奥在门前25米处射门被阿比亚蒂击出
56'拉伊蒙迪为亚特兰大赢得一个任意球.                   56'第56分钟，沙拉维禁区前沿抽射被孔西利封出
56'AC米兰球员安东尼尼拼抢犯规,对手获得控球权.                   56'第56分钟，沙拉维禁区前沿抽射被孔西利封出
56'射门!!!AC米兰球员沙拉维大禁区外右脚射门,被对方守门员横身扑出.给他传球的是埃马努尔森.                   56'第56分钟，沙拉维禁区前沿抽射被孔西利封出
57'丹尼斯为亚特兰大赢得一个任意球.                   56'第56分钟，沙拉维禁区前沿抽射被孔西利封出
57'AC米兰球员博内拉拼抢犯规,对手获得控球权.                   56'第56分钟，沙拉维禁区前沿抽射被孔西利封出
57'黄牌！AC米兰球员博内拉因为恶意犯规,被主裁判出示黄牌.                   56'第56分钟，沙拉维禁区前沿抽射被孔西利封出
58'亚特兰大球员莫拉雷斯大禁区中央右脚射门,被防守球员封堵.给他传球的是丹尼斯.                   56'第56分钟，沙拉维禁区前沿抽射被孔西利封出
58'亚特兰大球员比昂迪尼拼抢犯规,对手获得控球权.                   56'第56分钟，沙拉维禁区前沿抽射被孔西利封出
58'诺切里诺为AC米兰赢得一个任意球.                   56'第56分钟，沙拉维禁区前沿抽射被孔西利封出
59'亚特兰大比昂迪尼受伤倒地,比赛暂停                   56'第56分钟，沙拉维禁区前沿抽射被孔西利封出
59'暂停结束,球员们重新开始比赛.                   56'第56分钟，沙拉维禁区前沿抽射被孔西利封出
59'黄牌！亚特兰大球员比昂迪尼因为恶意犯规,被主裁判出示黄牌.                   56'第56分钟，沙拉维禁区前沿抽射被孔西利封出
59'射门!!!AC米兰球员K-博阿滕大禁区外右脚射门,被对方守门员横身扑出.给他传球的是沙拉维.                   56'第56分钟，沙拉维禁区前沿抽射被孔西利封出
59'亚特兰大比昂迪尼受伤倒地,比赛暂停                   59'第59分钟，比翁迪尼撞倒诺切里诺，也吃到黄牌
59'暂停结束,球员们重新开始比赛.                   59'第59分钟，比翁迪尼撞倒诺切里诺，也吃到黄牌
59'黄牌！亚特兰大球员比昂迪尼因为恶意犯规,被主裁判出示黄牌.                   59'第59分钟，比翁迪尼撞倒诺切里诺，也吃到黄牌
59'射门!!!AC米兰球员K-博阿滕大禁区外右脚射门,被对方守门员横身扑出.给他传球的是沙拉维.                   59'第59分钟，比翁迪尼撞倒诺切里诺，也吃到黄牌
61'西加里尼为亚特兰大在对方半场,赢得一个任意球.                   59'第59分钟，比翁迪尼撞倒诺切里诺，也吃到黄牌
61'AC米兰球员诺切里诺拼抢犯规,对手获得控球权.                   59'第59分钟，比翁迪尼撞倒诺切里诺，也吃到黄牌
61'亚特兰大球员布里维奥大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了左球门.给他传球的是莫拉雷斯.                   59'第59分钟，比翁迪尼撞倒诺切里诺，也吃到黄牌
61'阿比亚蒂将球处理出底线,亚特兰大获得角球.                   59'第59分钟，比翁迪尼撞倒诺切里诺，也吃到黄牌
62'莫拉雷斯为亚特兰大赢得一个任意球.                   59'第59分钟，比翁迪尼撞倒诺切里诺，也吃到黄牌
62'AC米兰球员埃马努尔森拼抢犯规,对手获得控球权.                   59'第59分钟，比翁迪尼撞倒诺切里诺，也吃到黄牌
61'西加里尼为亚特兰大在对方半场,赢得一个任意球.                   61'第61分钟，莫拉莱斯中路分球，拉伊蒙蒂禁区左侧距门13米处斜射被阿比亚蒂封出近角
61'AC米兰球员诺切里诺拼抢犯规,对手获得控球权.                   61'第61分钟，莫拉莱斯中路分球，拉伊蒙蒂禁区左侧距门13米处斜射被阿比亚蒂封出近角
61'亚特兰大球员布里维奥大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了左球门.给他传球的是莫拉雷斯.                   61'第61分钟，莫拉莱斯中路分球，拉伊蒙蒂禁区左侧距门13米处斜射被阿比亚蒂封出近角
61'阿比亚蒂将球处理出底线,亚特兰大获得角球.                   61'第61分钟，莫拉莱斯中路分球，拉伊蒙蒂禁区左侧距门13米处斜射被阿比亚蒂封出近角
62'莫拉雷斯为亚特兰大赢得一个任意球.                   61'第61分钟，莫拉莱斯中路分球，拉伊蒙蒂禁区左侧距门13米处斜射被阿比亚蒂封出近角
62'AC米兰球员埃马努尔森拼抢犯规,对手获得控球权.                   61'第61分钟，莫拉莱斯中路分球，拉伊蒙蒂禁区左侧距门13米处斜射被阿比亚蒂封出近角
63'AC米兰球员K-博阿滕大禁区外尝试左脚射门,可惜皮球偏出球门.给他传球的是埃马努尔森.                   61'第61分钟，莫拉莱斯中路分球，拉伊蒙蒂禁区左侧距门13米处斜射被阿比亚蒂封出近角
64'进球啦！！！亚特兰大球员西加里尼大禁区外左脚射门,球从右下角飞进球门,球进了!助攻的是丹尼斯. AC米兰 0-1 亚特兰大.                   61'第61分钟，莫拉莱斯中路分球，拉伊蒙蒂禁区左侧距门13米处斜射被阿比亚蒂封出近角
64'进球啦！！！亚特兰大球员西加里尼大禁区外左脚射门,球从右下角飞进球门,球进了!助攻的是丹尼斯. AC米兰 0-1 亚特兰大.                   64'亚特兰大第64分钟取得领先
65'AC米兰球员沙拉维大禁区外右脚射门,被防守球员封堵.给他传球的是帕齐尼.                   64'亚特兰大第64分钟取得领先
67'亚特兰大球员丹尼斯拼抢犯规,对手获得控球权.                   64'亚特兰大第64分钟取得领先
67'博内拉为AC米兰在对方半场,赢得一个任意球.                   64'亚特兰大第64分钟取得领先
70'AC米兰换人,博扬换下沙拉维                   70'第70分钟，博内拉右路左脚斜传禁区，博阿滕前点凌空没打上，德容后门柱跟进铲射却将球漏过
71'卢基尼将球处理出底线,AC米兰获得角球.                   70'第70分钟，博内拉右路左脚斜传禁区，博阿滕前点凌空没打上，德容后门柱跟进铲射却将球漏过
72'亚特兰大球员比昂迪尼拼抢犯规,对手获得控球权.                   70'第70分钟，博内拉右路左脚斜传禁区，博阿滕前点凌空没打上，德容后门柱跟进铲射却将球漏过
72'阿切比为AC米兰在左路,赢得一个任意球.                   70'第70分钟，博内拉右路左脚斜传禁区，博阿滕前点凌空没打上，德容后门柱跟进铲射却将球漏过
72'亚特兰大换人,M-费里上,布里维奥因伤下场.                   70'第70分钟，博内拉右路左脚斜传禁区，博阿滕前点凌空没打上，德容后门柱跟进铲射却将球漏过
73'拉伊蒙迪将球处理出底线,AC米兰获得角球.                   70'第70分钟，博内拉右路左脚斜传禁区，博阿滕前点凌空没打上，德容后门柱跟进铲射却将球漏过
73'射门!!!AC米兰球员帕齐尼大禁区中央头球,被对方守门员横身扑出.给他传球的是安东尼尼.                   70'第70分钟，博内拉右路左脚斜传禁区，博阿滕前点凌空没打上，德容后门柱跟进铲射却将球漏过
73'亚特兰大球员西加里尼一脚直塞球给博纳文图拉,但是边裁举旗显示后者已经越位.                   70'第70分钟，博内拉右路左脚斜传禁区，博阿滕前点凌空没打上，德容后门柱跟进铲射却将球漏过
73'拉伊蒙迪将球处理出底线,AC米兰获得角球.                   73'第73分钟，埃马纽尔森左侧禁区前沿低射，帕齐尼中途准备推射，但曼弗雷迪尼抢先碰出远门柱
73'射门!!!AC米兰球员帕齐尼大禁区中央头球,被对方守门员横身扑出.给他传球的是安东尼尼.                   73'第73分钟，埃马纽尔森左侧禁区前沿低射，帕齐尼中途准备推射，但曼弗雷迪尼抢先碰出远门柱
73'亚特兰大球员西加里尼一脚直塞球给博纳文图拉,但是边裁举旗显示后者已经越位.                   73'第73分钟，埃马纽尔森左侧禁区前沿低射，帕齐尼中途准备推射，但曼弗雷迪尼抢先碰出远门柱
74'AC米兰球员埃马努尔森大禁区外左脚射门,被防守球员封堵.给他传球的是博内拉.                   73'第73分钟，埃马纽尔森左侧禁区前沿低射，帕齐尼中途准备推射，但曼弗雷迪尼抢先碰出远门柱
74'卢基尼将球处理出底线,AC米兰获得角球.                   73'第73分钟，埃马纽尔森左侧禁区前沿低射，帕齐尼中途准备推射，但曼弗雷迪尼抢先碰出远门柱
75'亚特兰大球员丹尼斯危险动作,对手获得控球权.                   73'第73分钟，埃马纽尔森左侧禁区前沿低射，帕齐尼中途准备推射，但曼弗雷迪尼抢先碰出远门柱
75'博内拉为AC米兰赢得一个任意球.                   73'第73分钟，埃马纽尔森左侧禁区前沿低射，帕齐尼中途准备推射，但曼弗雷迪尼抢先碰出远门柱
79'AC米兰球员K-博阿滕大禁区外尝试左脚射门,可惜皮球偏出球门.给他传球的是埃马努尔森.                   79'第79分钟，博阿滕晃开后卫距门18米处左脚抽射偏出左门角
79'AC米兰换人,康斯坦特换下埃马努尔森                   79'第79分钟，博阿滕晃开后卫距门18米处左脚抽射偏出左门角
80'亚特兰大球员西加里尼被主裁判出示了一张黄牌.                   79'第79分钟，博阿滕晃开后卫距门18米处左脚抽射偏出左门角
80'亚特兰大换人,卡佐拉换下西加里尼                   79'第79分钟，博阿滕晃开后卫距门18米处左脚抽射偏出左门角
82'拉伊蒙迪为亚特兰大在右路,赢得一个任意球.                   79'第79分钟，博阿滕晃开后卫距门18米处左脚抽射偏出左门角
82'AC米兰球员安东尼尼拼抢犯规,对手获得控球权.                   79'第79分钟，博阿滕晃开后卫距门18米处左脚抽射偏出左门角
