5'桑切斯接应交给了维尔贝克维尔贝克脚后跟传球被戴维斯拦截，                   5'第5分钟，桑切斯传中，威尔谢尔头球攻门偏出
5'阿森纳有机会，桑切斯右肋部短距离的加速晃开角度传中                   5'第5分钟，桑切斯传中，威尔谢尔头球攻门偏出
6'威尔谢尔飞身头球攻门稍稍顶偏了                   5'第5分钟，桑切斯传中，威尔谢尔头球攻门偏出
7'切斯特长传禁区埃尔南德斯头球争下来被斯泽斯尼没收                   5'第5分钟，桑切斯传中，威尔谢尔头球攻门偏出
7'弗拉米尼长传到禁区，维尔贝克胸部停球下来禁区右侧打门被哈珀扑了一下                   5'第5分钟，桑切斯传中，威尔谢尔头球攻门偏出
8'桑切斯快速上前补射再被哈珀用身体挡出                   5'第5分钟，桑切斯传中，威尔谢尔头球攻门偏出
8'维尔贝克第三脚射门球打偏了                   5'第5分钟，桑切斯传中，威尔谢尔头球攻门偏出
8'阿森纳中路的三角短传，桑切斯拉出来斜传被戴维斯大脚解围                   5'第5分钟，桑切斯传中，威尔谢尔头球攻门偏出
8'外围继续是阿森纳的进攻                   5'第5分钟，桑切斯传中，威尔谢尔头球攻门偏出
7'切斯特长传禁区埃尔南德斯头球争下来被斯泽斯尼没收                   7'第7分钟，维尔贝克禁区右侧的射门被哈珀扑出，桑切斯跟进补射也被哈珀挡出
7'弗拉米尼长传到禁区，维尔贝克胸部停球下来禁区右侧打门被哈珀扑了一下                   7'第7分钟，维尔贝克禁区右侧的射门被哈珀扑出，桑切斯跟进补射也被哈珀挡出
8'桑切斯快速上前补射再被哈珀用身体挡出                   7'第7分钟，维尔贝克禁区右侧的射门被哈珀扑出，桑切斯跟进补射也被哈珀挡出
8'维尔贝克第三脚射门球打偏了                   7'第7分钟，维尔贝克禁区右侧的射门被哈珀扑出，桑切斯跟进补射也被哈珀挡出
8'阿森纳中路的三角短传，桑切斯拉出来斜传被戴维斯大脚解围                   7'第7分钟，维尔贝克禁区右侧的射门被哈珀扑出，桑切斯跟进补射也被哈珀挡出
8'外围继续是阿森纳的进攻                   7'第7分钟，维尔贝克禁区右侧的射门被哈珀扑出，桑切斯跟进补射也被哈珀挡出
9'卡索拉左路直塞，张伯伦转身下底传中，贴近门里了，哈珀将球摁在身下                   7'第7分钟，维尔贝克禁区右侧的射门被哈珀扑出，桑切斯跟进补射也被哈珀挡出
10'卡索拉准备左脚打门，假的，扣过对方后卫右脚兜球门右上角                   7'第7分钟，维尔贝克禁区右侧的射门被哈珀扑出，桑切斯跟进补射也被哈珀挡出
10'哈珀飞身将球扑出底线                   7'第7分钟，维尔贝克禁区右侧的射门被哈珀扑出，桑切斯跟进补射也被哈珀挡出
10'阿森纳的角球没有什么威胁                   7'第7分钟，维尔贝克禁区右侧的射门被哈珀扑出，桑切斯跟进补射也被哈珀挡出
46'下半场比赛补时3分钟                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
46'贝莱林右路带球上来，回传中路传到了桑切斯身后                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
46'默特萨克压过半场拿球分到左路                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
46'张伯伦控制一下交给桑切斯                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
47'桑切斯大力远射打在利维摩尔身上飞出底线                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
47'桑切斯角球发得太靠近门里，亚库波维奇双龙出海将球打出禁区                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
48'胡尔城的反击，本阿尔法趟大了了，贝莱林将球拦截                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
48'更正一下，是上半场补时3分钟                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
49'上半场比赛结束！                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
46'下半场比赛开始了！                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
46'下半场由胡尔城中圈开球                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
46'胡尔城下半场刚开始就进球了，埃尔南德斯！                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
47'[此时此刻值得来杯嘉士伯]                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
47'艾莫哈马蒂右路弧线球传中落点非常漂亮，埃尔南德斯跃起头球破门！                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
48'这也是埃尔南德斯本赛季第3个进球                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
49'阿森纳两个中后卫盯人上出现严重的漏人                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
49'完全没人去贴A埃尔南德斯                   46'1分钟后，维尔贝克禁区右侧的射门又偏出远角
