6'加拉塔萨雷球员阿尔滕托普一脚直塞球给阿姆拉巴特,但是边裁举旗显示后者已经越位.                   6'第6分钟，纳尼同香川真司踢墙配合后在禁区左肋10码处的射门被穆斯莱拉扑出
6'射门!!!曼联球员纳尼大禁区中央左脚射门,被对方守门员横身扑出.给他传球的是香川慎司.                   6'第6分钟，纳尼同香川真司踢墙配合后在禁区左肋10码处的射门被穆斯莱拉扑出
7'进球啦！！！曼联球员卡里克大禁区中央左脚射门,球从中路飞进球门,球进了!助攻的是香川慎司. 曼联 1-0 加拉塔萨雷.                   6'第6分钟，纳尼同香川真司踢墙配合后在禁区左肋10码处的射门被穆斯莱拉扑出
9'加拉塔萨雷球员努恩库拼抢犯规,对手获得控球权.                   6'第6分钟，纳尼同香川真司踢墙配合后在禁区左肋10码处的射门被穆斯莱拉扑出
9'瓦伦西亚为曼联在对方半场,赢得一个任意球.                   6'第6分钟，纳尼同香川真司踢墙配合后在禁区左肋10码处的射门被穆斯莱拉扑出
10'加拉塔萨雷球员阿姆拉巴特大禁区外右脚射门,命中门柱横梁.给他传球的是伊尔马兹.                   10'加拉塔萨雷第10分钟险些扳平比分，伊尔马兹快速反击中传球，阿姆拉巴特晃过埃文斯后禁区边缘弧线球射门击中横梁
11'埃布为加拉塔萨雷赢得一个任意球.                   10'加拉塔萨雷第10分钟险些扳平比分，伊尔马兹快速反击中传球，阿姆拉巴特晃过埃文斯后禁区边缘弧线球射门击中横梁
11'曼联球员纳尼拼抢犯规,对手获得控球权.                   10'加拉塔萨雷第10分钟险些扳平比分，伊尔马兹快速反击中传球，阿姆拉巴特晃过埃文斯后禁区边缘弧线球射门击中横梁
13'努恩库为加拉塔萨雷赢得一个任意球.                   10'加拉塔萨雷第10分钟险些扳平比分，伊尔马兹快速反击中传球，阿姆拉巴特晃过埃文斯后禁区边缘弧线球射门击中横梁
13'曼联球员瓦伦西亚拼抢犯规,对手获得控球权.                   10'加拉塔萨雷第10分钟险些扳平比分，伊尔马兹快速反击中传球，阿姆拉巴特晃过埃文斯后禁区边缘弧线球射门击中横梁
47'曼联球员香川慎司大禁区中央左脚射门,被防守球员封堵.给他传球的是纳尼.                   47'2分钟后，前博尔顿前锋埃尔曼德替换受伤的布鲁特出场
47'卡亚将球处理出底线,曼联获得角球.                   47'2分钟后，前博尔顿前锋埃尔曼德替换受伤的布鲁特出场
47'卡亚为加拉塔萨雷赢得一个任意球.                   47'2分钟后，前博尔顿前锋埃尔曼德替换受伤的布鲁特出场
47'曼联球员范佩西拼抢犯规,对手获得控球权.                   47'2分钟后，前博尔顿前锋埃尔曼德替换受伤的布鲁特出场
48'伊尔马兹为加拉塔萨雷在右路,赢得一个任意球.                   47'2分钟后，前博尔顿前锋埃尔曼德替换受伤的布鲁特出场
48'曼联球员维迪奇拼抢犯规,对手获得控球权.                   47'2分钟后，前博尔顿前锋埃尔曼德替换受伤的布鲁特出场
49'加拉塔萨雷球员阿尔滕托普大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是阿姆拉巴特.                   47'2分钟后，前博尔顿前锋埃尔曼德替换受伤的布鲁特出场
50'曼联球员纳尼手球犯规,对手获得球权.                   47'2分钟后，前博尔顿前锋埃尔曼德替换受伤的布鲁特出场
22'加拉塔萨雷球员梅洛大禁区中央尝试头球,可惜皮球高出球门.给他传球的是伊南.                   22'第22分钟，伊南开出角球，梅洛12码处头球攻门高出
22'加拉塔萨雷梅洛受伤倒地,比赛暂停                   22'第22分钟，伊南开出角球，梅洛12码处头球攻门高出
23'暂停结束,球员们重新开始比赛.                   22'第22分钟，伊南开出角球，梅洛12码处头球攻门高出
24'加拉塔萨雷球员伊南拼抢犯规,对手获得控球权.                   22'第22分钟，伊南开出角球，梅洛12码处头球攻门高出
24'拉斐尔为曼联在右路,赢得一个任意球.                   22'第22分钟，伊南开出角球，梅洛12码处头球攻门高出
30'努恩库将球处理出底线,曼联获得角球.                   30'第30分钟，瓦伦西亚禁区右侧传中再度赢得角球，范佩西开出，纳尼头球攻门偏出
30'曼联球员纳尼小禁区右侧尝试头球,可惜皮球高出右上角球门.给他传球的是范佩西.                   30'第30分钟，瓦伦西亚禁区右侧传中再度赢得角球，范佩西开出，纳尼头球攻门偏出
31'加拉塔萨雷球员埃布大禁区右侧右脚射门,被防守球员封堵.给他传球的是阿尔滕托普.                   30'第30分钟，瓦伦西亚禁区右侧传中再度赢得角球，范佩西开出，纳尼头球攻门偏出
31'埃弗拉将球处理出底线,加拉塔萨雷获得角球.                   30'第30分钟，瓦伦西亚禁区右侧传中再度赢得角球，范佩西开出，纳尼头球攻门偏出
32'加拉塔萨雷球员伊尔马兹大禁区右侧右脚射门,被防守球员封堵.给他传球的是伊南.                   30'第30分钟，瓦伦西亚禁区右侧传中再度赢得角球，范佩西开出，纳尼头球攻门偏出
46'加拉塔萨雷球员阿姆拉巴特拼抢犯规,对手获得控球权.                   46'1分钟后，伊尔马兹禁区右侧的射门再度被挡
46'拉斐尔为曼联赢得一个任意球.                   46'1分钟后，伊尔马兹禁区右侧的射门再度被挡
47'曼联球员香川慎司大禁区中央左脚射门,被防守球员封堵.给他传球的是纳尼.                   46'1分钟后，伊尔马兹禁区右侧的射门再度被挡
47'卡亚将球处理出底线,曼联获得角球.                   46'1分钟后，伊尔马兹禁区右侧的射门再度被挡
47'卡亚为加拉塔萨雷赢得一个任意球.                   46'1分钟后，伊尔马兹禁区右侧的射门再度被挡
47'曼联球员范佩西拼抢犯规,对手获得控球权.                   46'1分钟后，伊尔马兹禁区右侧的射门再度被挡
48'伊尔马兹为加拉塔萨雷在右路,赢得一个任意球.                   46'1分钟后，伊尔马兹禁区右侧的射门再度被挡
48'曼联球员维迪奇拼抢犯规,对手获得控球权.                   46'1分钟后，伊尔马兹禁区右侧的射门再度被挡
49'加拉塔萨雷球员阿尔滕托普大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是阿姆拉巴特.                   46'1分钟后，伊尔马兹禁区右侧的射门再度被挡
