3'射门!!!维冈球员A-科内大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是迪桑托.                   3'第3分钟，前切尔西中锋迪桑托传球，科内禁区右侧的射门被乔-哈特救下
4'曼城球员麦孔右侧远离球门处小角度尝试右脚射门,可惜皮球高出右上角球门.给他传球的是巴洛特利.                   3'第3分钟，前切尔西中锋迪桑托传球，科内禁区右侧的射门被乔-哈特救下
7'曼城球员阿奎罗大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了左球门.给他传球的是席尔瓦.                   7'第7分钟，席尔瓦传球，阿圭罗禁区左侧12码处的射门打在边网
8'A-科内为维冈赢得一个任意球.                   7'第7分钟，席尔瓦传球，阿圭罗禁区左侧12码处的射门打在边网
8'曼城球员纳斯塔西奇拼抢犯规,对手获得控球权.                   7'第7分钟，席尔瓦传球，阿圭罗禁区左侧12码处的射门打在边网
9'D-琼斯为维冈赢得一个任意球.                   7'第7分钟，席尔瓦传球，阿圭罗禁区左侧12码处的射门打在边网
9'曼城球员席尔瓦拼抢犯规,对手获得控球权.                   7'第7分钟，席尔瓦传球，阿圭罗禁区左侧12码处的射门打在边网
9'维冈球员菲格罗亚一脚直塞球给迪桑托,但是边裁举旗显示后者已经越位.                   7'第7分钟，席尔瓦传球，阿圭罗禁区左侧12码处的射门打在边网
10'曼城麦孔受伤倒地,比赛暂停                   7'第7分钟，席尔瓦传球，阿圭罗禁区左侧12码处的射门打在边网
21'曼城球员阿奎罗大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是巴里.                   21'第21分钟，巴里传球，阿圭罗禁区前的射门偏出左侧立柱
24'维冈球员斯塔姆拼抢犯规,对手获得控球权.                   21'第21分钟，巴里传球，阿圭罗禁区前的射门偏出左侧立柱
24'巴洛特利为曼城在左路,赢得一个任意球.                   21'第21分钟，巴里传球，阿圭罗禁区前的射门偏出左侧立柱
28'麦孔将球处理出底线,维冈获得角球.                   28'第28分钟，阿圭罗抓住对方失误突入禁区右侧，皮斯库及时解围
28'皮斯库将球处理出底线,曼城获得角球.                   28'第28分钟，阿圭罗抓住对方失误突入禁区右侧，皮斯库及时解围
