28'里卡多得球，分到右路！陈灏再横传球                   28'第28分钟，蒿俊闵任意球传中，吉尔头球破门
28'鲁能泰山队长传球！很谢，巴索戈争抢，推了姚均晟一把！                   28'第28分钟，蒿俊闵任意球传中，吉尔头球破门
29'巴索戈右路带球横传！！卡拉一脚劲射！！！打偏啦！！                   28'第28分钟，蒿俊闵任意球传中，吉尔头球破门
29'这是目前为止河南建业队最后威胁的打门！                   28'第28分钟，蒿俊闵任意球传中，吉尔头球破门
30'最有威胁的一脚打门！但巴索戈还是不满意，示意对手应该回传给他，由他来打门！                   28'第28分钟，蒿俊闵任意球传中，吉尔头球破门
30'李海龙后场得球，回传一脚                   28'第28分钟，蒿俊闵任意球传中，吉尔头球破门
30'再大脚长传前场，佩莱大长腿争抢，抬脚过高！侵犯了卡拉！                   28'第28分钟，蒿俊闵任意球传中，吉尔头球破门
30'卡拉应声倒地！                   28'第28分钟，蒿俊闵任意球传中，吉尔头球破门
30'不过应该没有踢到！                   28'第28分钟，蒿俊闵任意球传中，吉尔头球破门
31'柯钊左路接球后回传，铲倒了佩莱！！！                   28'第28分钟，蒿俊闵任意球传中，吉尔头球破门
31'佩莱受伤倒在地上！这一脚不轻！                   28'第28分钟，蒿俊闵任意球传中，吉尔头球破门
31'鲁能泰山队得到中场右路任意球机会！                   28'第28分钟，蒿俊闵任意球传中，吉尔头球破门
31'任意球发出来，直传禁区被断                   28'第28分钟，蒿俊闵任意球传中，吉尔头球破门
80'鲁能泰山队长传球到前场！塔尔德利快速插上！还是被吴龑没收！                   80'第80分钟，徐天沅造点球，埃尔纳内斯主罚点球得手
80'卡拉后场断球！对方犯规                   80'第80分钟，徐天沅造点球，埃尔纳内斯主罚点球得手
81'任意球发到前场，杨阔交给巴索戈！                   80'第80分钟，徐天沅造点球，埃尔纳内斯主罚点球得手
81'巴索戈脚下打滑！！                   80'第80分钟，徐天沅造点球，埃尔纳内斯主罚点球得手
81'金敬道左路带球进攻到前场！横传中路！                   80'第80分钟，徐天沅造点球，埃尔纳内斯主罚点球得手
81'塔尔德利控球到了角球附近！被放倒！                   80'第80分钟，徐天沅造点球，埃尔纳内斯主罚点球得手
81'裁判还不吹吗？                   80'第80分钟，徐天沅造点球，埃尔纳内斯主罚点球得手
81'裁判没有吹犯规！塔尔德利脚下有报复动作！你不是不吹吗？                   80'第80分钟，徐天沅造点球，埃尔纳内斯主罚点球得手
82'裁判吹了塔尔德利的犯规！                   80'第80分钟，徐天沅造点球，埃尔纳内斯主罚点球得手
82'巴索戈直传球，陈灏回传！                   80'第80分钟，徐天沅造点球，埃尔纳内斯主罚点球得手
82'巴索戈前插！陈灏没能传过去                   80'第80分钟，徐天沅造点球，埃尔纳内斯主罚点球得手
83'分边！杨阔下底！被破坏                   80'第80分钟，徐天沅造点球，埃尔纳内斯主罚点球得手
83'马兴煜右路带球突破！被对方破坏出底线！角球机会                   80'第80分钟，徐天沅造点球，埃尔纳内斯主罚点球得手
83'河南建业队换人：杜长杰上场，换下马兴煜                   80'第80分钟，徐天沅造点球，埃尔纳内斯主罚点球得手
86'王大雷大脚开球到前场！                   86'第86分钟，河北华夏门将后卫相撞，西塞捡漏捅射破门
86'佩莱接球！对方拉人了啦！！不过没有吹                   86'第86分钟，河北华夏门将后卫相撞，西塞捡漏捅射破门
86'佩莱把球回传！                   86'第86分钟，河北华夏门将后卫相撞，西塞捡漏捅射破门
86'金敬道又与顾操发生了争执！！看看怎么回事！                   86'第86分钟，河北华夏门将后卫相撞，西塞捡漏捅射破门
87'金敬道在前场抢球倒在地上！顾操上前硬将其拉起来！                   86'第86分钟，河北华夏门将后卫相撞，西塞捡漏捅射破门
87'双方发生争执！崔鹏上前将金敬道拉开！                   86'第86分钟，河北华夏门将后卫相撞，西塞捡漏捅射破门
88'鲁能泰山队右路攻到前场！直传禁区！塔尔德利抢点打门！吴龑扑了一下皮球擦着门柱偏出！！！！                   86'第86分钟，河北华夏门将后卫相撞，西塞捡漏捅射破门
88'好悬啊！                   86'第86分钟，河北华夏门将后卫相撞，西塞捡漏捅射破门
88'鲁能泰山队角球机会                   86'第86分钟，河北华夏门将后卫相撞，西塞捡漏捅射破门
88'崔鹏接战术角球！护球！对方两人上抢出界                   86'第86分钟，河北华夏门将后卫相撞，西塞捡漏捅射破门
89'金敬道发出界外球！佩莱护球！对方两人上抢！球出底线！                   86'第86分钟，河北华夏门将后卫相撞，西塞捡漏捅射破门
89'吹给了河南建业门球！                   86'第86分钟，河北华夏门将后卫相撞，西塞捡漏捅射破门
89'下半场要补时3分钟                   86'第86分钟，河北华夏门将后卫相撞，西塞捡漏捅射破门
63'鲁能泰山队右路攻到前场！打门！力量小了些！                   62'直到第17分钟，双方才奉献第一脚射门
63'被吴龑扑住！                   62'直到第17分钟，双方才奉献第一脚射门
63'巴索戈右路横传禁区！对方破坏                   62'直到第17分钟，双方才奉献第一脚射门
64'马兴煜前场得球再传禁区！杨阔背对球！扫射！！稍偏了一点！                   62'直到第17分钟，双方才奉献第一脚射门
64'塔尔德利前场得球！被抢断                   62'直到第17分钟，双方才奉献第一脚射门
64'河南建业队长传球！还是找巴索戈！                   62'直到第17分钟，双方才奉献第一脚射门
64'巴索戈右路横传球！马兴煜抢点打门！戴琳挡出来！！                   62'直到第17分钟，双方才奉献第一脚射门
64'门前告急啊！                   62'直到第17分钟，双方才奉献第一脚射门
65'里卡多左路接球！戴琳上抢犯规！                   62'直到第17分钟，双方才奉献第一脚射门
65'河南建业队前场任意球！                   62'直到第17分钟，双方才奉献第一脚射门
66'河南建业队攻到前场！分到右路                   66'第21分钟，河北华夏二次进攻，姜至鹏边路弧线球传中，埃尔纳内斯后插上强力头球攻门直奔远角，王大雷反应迅速单掌将球扑出
66'杨阔右路传球！被抢断                   66'第21分钟，河北华夏二次进攻，姜至鹏边路弧线球传中，埃尔纳内斯后插上强力头球攻门直奔远角，王大雷反应迅速单掌将球扑出
66'鲁能泰山队左路直传球！塔尔德利越位！                   66'第21分钟，河北华夏二次进攻，姜至鹏边路弧线球传中，埃尔纳内斯后插上强力头球攻门直奔远角，王大雷反应迅速单掌将球扑出
66'巴索戈前场控球，郑铮上抢犯规！                   66'第21分钟，河北华夏二次进攻，姜至鹏边路弧线球传中，埃尔纳内斯后插上强力头球攻门直奔远角，王大雷反应迅速单掌将球扑出
67'主裁判给郑铮出示了黄牌                   66'第21分钟，河北华夏二次进攻，姜至鹏边路弧线球传中，埃尔纳内斯后插上强力头球攻门直奔远角，王大雷反应迅速单掌将球扑出
67'任意球发到禁区内！陈灏顶门！好危险！王大雷扑住！                   66'第21分钟，河北华夏二次进攻，姜至鹏边路弧线球传中，埃尔纳内斯后插上强力头球攻门直奔远角，王大雷反应迅速单掌将球扑出
67'杨阔右路接球，下底横传！吉尔将球破坏出底线                   66'第21分钟，河北华夏二次进攻，姜至鹏边路弧线球传中，埃尔纳内斯后插上强力头球攻门直奔远角，王大雷反应迅速单掌将球扑出
68'陈灏斜传球到禁区内！王大雷出击所球摘下来！                   66'第21分钟，河北华夏二次进攻，姜至鹏边路弧线球传中，埃尔纳内斯后插上强力头球攻门直奔远角，王大雷反应迅速单掌将球扑出
68'右路崔鹏接球！对方抢球出界                   66'第21分钟，河北华夏二次进攻，姜至鹏边路弧线球传中，埃尔纳内斯后插上强力头球攻门直奔远角，王大雷反应迅速单掌将球扑出
69'后场河南建业队得球！                   66'第21分钟，河北华夏二次进攻，姜至鹏边路弧线球传中，埃尔纳内斯后插上强力头球攻门直奔远角，王大雷反应迅速单掌将球扑出
69'里卡多左路带球进攻，传巴索戈时传在了身后！                   66'第21分钟，河北华夏二次进攻，姜至鹏边路弧线球传中，埃尔纳内斯后插上强力头球攻门直奔远角，王大雷反应迅速单掌将球扑出
69'里卡多不会传球啊！                   66'第21分钟，河北华夏二次进攻，姜至鹏边路弧线球传中，埃尔纳内斯后插上强力头球攻门直奔远角，王大雷反应迅速单掌将球扑出
69'现在比赛的速度慢了下来！                   66'第21分钟，河北华夏二次进攻，姜至鹏边路弧线球传中，埃尔纳内斯后插上强力头球攻门直奔远角，王大雷反应迅速单掌将球扑出
73'鲁能泰山队后场传球险些失误！                   73'第28分钟，一直处于被动的山东鲁能率先打破僵局，蒿俊闵主罚任意球送出弧线球妙传，吉尔后点头球顶出反弹球破门，山东鲁能1-0领先
73'杨阔右路斜传球到禁区内！里卡多越位！                   73'第28分钟，一直处于被动的山东鲁能率先打破僵局，蒿俊闵主罚任意球送出弧线球妙传，吉尔后点头球顶出反弹球破门，山东鲁能1-0领先
74'河南建业队要换人：换上李本舰，换下钟晋宝                   73'第28分钟，一直处于被动的山东鲁能率先打破僵局，蒿俊闵主罚任意球送出弧线球妙传，吉尔后点头球顶出反弹球破门，山东鲁能1-0领先
74'刘恒换下柯钊！                   73'第28分钟，一直处于被动的山东鲁能率先打破僵局，蒿俊闵主罚任意球送出弧线球妙传，吉尔后点头球顶出反弹球破门，山东鲁能1-0领先
74'一次换了两名队员！                   73'第28分钟，一直处于被动的山东鲁能率先打破僵局，蒿俊闵主罚任意球送出弧线球妙传，吉尔后点头球顶出反弹球破门，山东鲁能1-0领先
74'塔尔德利左路接球！被放倒！                   73'第28分钟，一直处于被动的山东鲁能率先打破僵局，蒿俊闵主罚任意球送出弧线球妙传，吉尔后点头球顶出反弹球破门，山东鲁能1-0领先
74'鲁能泰山队得到前场左路任意球机会                   73'第28分钟，一直处于被动的山东鲁能率先打破僵局，蒿俊闵主罚任意球送出弧线球妙传，吉尔后点头球顶出反弹球破门，山东鲁能1-0领先
75'鲁能泰山队也换人：张驰上场，换下吴兴涵！                   73'第28分钟，一直处于被动的山东鲁能率先打破僵局，蒿俊闵主罚任意球送出弧线球妙传，吉尔后点头球顶出反弹球破门，山东鲁能1-0领先
75'鲁能泰山队右路斜传禁区！佩莱争顶冲撞门将！                   73'第28分钟，一直处于被动的山东鲁能率先打破僵局，蒿俊闵主罚任意球送出弧线球妙传，吉尔后点头球顶出反弹球破门，山东鲁能1-0领先
76'河南建业队右路斜传禁区！被顶出来！                   73'第28分钟，一直处于被动的山东鲁能率先打破僵局，蒿俊闵主罚任意球送出弧线球妙传，吉尔后点头球顶出反弹球破门，山东鲁能1-0领先
