13'开球给后场右侧穆尼耶                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
13'再给中场附近的维拉蒂                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
13'斜传球给中场左侧贝尔纳特                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
13'贝尔纳特横做给中路拉斯-迪亚拉                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
13'回传一下身后蒂亚戈-席尔瓦                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
13'分球被塞尔奈斯截胡了                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
13'塞尔奈斯长传球给前场右路凯帕                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
13'抱歉是帕凯！带球下底                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
14'低平球横塞到禁区内                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
14'金彭贝把球端出来                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
14'分球给后场左侧贝尔纳特                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
14'贝尔纳特自己带球慢慢推进                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
16'回做一下中路拉比奥特                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
16'再给右侧穆尼耶                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
16'搓传起来给前场右侧迪马利亚                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
16'迪马利亚弧线球吊向禁区内后点                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
16'卡瓦尼争顶！漏过去了                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
16'皮球出了底线，球门球                   13'第13分钟，萨布里尔右路传中，迪奥尼近距离抢点射门将球打偏
47'圣埃蒂安边线发球给右侧                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
47'双方争抢！皮球被维拉蒂断走                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
47'直传球给前场左侧卡瓦尼                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
47'这球被佩兰先破坏出右侧底线                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
48'巴黎圣日耳曼的右侧角球                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
48'角球开到禁区内后点                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
48'没人顶上，皮球开出了底线                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
49'吕菲耶大脚开球给到中场哈兹里                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
49'分球给中场左侧                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
49'穆尼耶把球拦截下来                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
49'回传给身后维拉蒂                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
49'维拉蒂给中场左侧贝尔纳特                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
49'回传中圈里面拉比奥特                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
50'斜传球给前场右路迪马利亚                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
50'再推传给前场中路卡瓦尼                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
50'卡瓦尼带球切入禁区内！                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
50'被放倒了！佩兰的犯规！                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
50'主裁判指向了点球点！                   47'2分钟后，姆维拉弧顶处起脚远射，球擦着右侧立柱出了底线
