2'卡希尔分左侧法布雷加斯！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
2'交给中场！险些失误！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
2'阿隆索得球推进！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
2'被钱伯斯放倒犯规！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
2'任意球快发给阿扎尔！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
2'左侧突入禁区！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
2'横传中路！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
2'被挡出左侧底线！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
2'切尔西战术角球给出来！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
3'法布雷加斯左侧传中出了底线！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
3'桑切斯中场背身拿球！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
3'被犯规了！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
3'穆斯塔菲分右侧钱伯斯！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
3'交给贝莱林！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
3'横传中路扎卡！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
3'回传后场奈尔斯！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
3'交给穆斯塔菲！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
3'分给钱伯斯！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
3'转移左侧霍尔丁！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
3'分给奈尔斯！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'左侧回传霍尔丁！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'给门将切赫！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'分右侧钱伯斯！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'短传穆斯塔菲！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
4'交给扎卡！                   2'开场仅2分钟，莫拉塔传球，阿扎尔禁区左侧射远角偏出
