1'上半场比赛开始了！                   1'开场仅1分钟，纳尼右路传中，维尔贝克小禁区前头球攻门蹭偏
1'上半场比赛由曼联率先在中圈开球                   1'开场仅1分钟，纳尼右路传中，维尔贝克小禁区前头球攻门蹭偏
1'维迪奇后场控球，先传给费迪南德倒一倒                   1'开场仅1分钟，纳尼右路传中，维尔贝克小禁区前头球攻门蹭偏
2'来到老特拉福德，维冈明显采取防守阵型                   1'开场仅1分钟，纳尼右路传中，维尔贝克小禁区前头球攻门蹭偏
2'纳尼右路得球，晃过了菲格罗亚后下底传中，前点埃尔南德斯头球攻门没有顶上力量                   1'开场仅1分钟，纳尼右路传中，维尔贝克小禁区前头球攻门蹭偏
3'维冈的反击，马洛尼在空中将球挑过了卡里克，但身体没有跟上，曼联继续控球                   1'开场仅1分钟，纳尼右路传中，维尔贝克小禁区前头球攻门蹭偏
3'维迪奇长传前场右路，纳尼卸下球来被上抢的博塞豪尔放倒                   1'开场仅1分钟，纳尼右路传中，维尔贝克小禁区前头球攻门蹭偏
3'从赛前转播信号给出的球员站位来看，维冈今天打三后卫                   1'开场仅1分钟，纳尼右路传中，维尔贝克小禁区前头球攻门蹭偏
4'拉米斯、考德威尔和菲格罗亚三后卫，而博塞豪尔和博伊斯分列左右                   1'开场仅1分钟，纳尼右路传中，维尔贝克小禁区前头球攻门蹭偏
18'双方的传球成功率都比较低，控球权来回转换中                   18'第18分钟，纳尼禁区边缘挑传，维尔贝克12码处凌空扫射擦左侧立柱偏出
19'纳尼禁区右犄角斜传门前，维尔贝克倚着菲格罗亚凌空扫射，球稍稍偏出左边立柱                   18'第18分钟，纳尼禁区边缘挑传，维尔贝克12码处凌空扫射擦左侧立柱偏出
19'这是曼联在本场比赛到目前为止最有威胁的射门                   18'第18分钟，纳尼禁区边缘挑传，维尔贝克12码处凌空扫射擦左侧立柱偏出
20'其他英超比赛的比分，曼城暂时0：1落后于斯托克城，而阿森纳则是1：0领先南安普敦                   18'第18分钟，纳尼禁区边缘挑传，维尔贝克12码处凌空扫射擦左侧立柱偏出
20'曼联获得一个前场右路的角球机会                   18'第18分钟，纳尼禁区边缘挑传，维尔贝克12码处凌空扫射擦左侧立柱偏出
21'第600次代表曼联打英超的吉格斯主罚，旋到前点，被对方头球顶出禁区                   18'第18分钟，纳尼禁区边缘挑传，维尔贝克12码处凌空扫射擦左侧立柱偏出
21'斯科尔斯飞铲将球拦截下来再分给边上的吉格斯                   18'第18分钟，纳尼禁区边缘挑传，维尔贝克12码处凌空扫射擦左侧立柱偏出
23'拉斐尔在前场右路得球，再斜传门前，差一点形成一脚精彩的吊射，不过球还是出了底线                   23'第23分钟，马隆尼右路任意球传中，拉米斯10码处头球攻门擦左侧立柱偏出
23'迪桑托拉边右路接应长传后被巴特纳放倒，维冈的前场任意球                   23'第23分钟，马隆尼右路任意球传中，拉米斯10码处头球攻门擦左侧立柱偏出
24'马洛尼主罚任意 球传到后点，拉米斯跃起头球攻门，球擦着立柱出了底线                   23'第23分钟，马隆尼右路任意球传中，拉米斯10码处头球攻门擦左侧立柱偏出
24'斯科尔斯将球分到右路，纳尼不停球马上横敲                   23'第23分钟，马隆尼右路任意球传中，拉米斯10码处头球攻门擦左侧立柱偏出
25'拉斐尔插上第一时间斜传禁区，维尔贝克抢点甩头攻门，球将将高出横梁！                   23'第23分钟，马隆尼右路任意球传中，拉米斯10码处头球攻门擦左侧立柱偏出
25'维冈的长传球直接送到了林德加德脚下                   23'第23分钟，马隆尼右路任意球传中，拉米斯10码处头球攻门擦左侧立柱偏出
26'维冈的进攻，麦克阿瑟将球分到右路，博伊斯背身拿球被巴特纳铲倒                   23'第23分钟，马隆尼右路任意球传中，拉米斯10码处头球攻门擦左侧立柱偏出
26'维冈的进攻，麦克阿瑟将球分到右路，博伊斯背身拿球被巴特纳铲倒                   26'第26分钟，麦克阿瑟传球，吉格斯铲断未果，博伊斯拿球突入禁区右侧边缘内的低射打在边网
27'不过博伊斯马上站起来带球往禁区里突，再晃过吉格斯左脚低射，球偏出门柱！                   26'第26分钟，麦克阿瑟传球，吉格斯铲断未果，博伊斯拿球突入禁区右侧边缘内的低射打在边网
27'巴特纳助攻上前场，与维尔贝克打二过一配合后杀到禁区                   26'第26分钟，麦克阿瑟传球，吉格斯铲断未果，博伊斯拿球突入禁区右侧边缘内的低射打在边网
27'拉米斯卡住及时将球断下                   26'第26分钟，麦克阿瑟传球，吉格斯铲断未果，博伊斯拿球突入禁区右侧边缘内的低射打在边网
28'巴特纳反抢时犯规了                   26'第26分钟，麦克阿瑟传球，吉格斯铲断未果，博伊斯拿球突入禁区右侧边缘内的低射打在边网
29'纳尼回后场协防将球断了下来，不过推进时打得太细了                   26'第26分钟，麦克阿瑟传球，吉格斯铲断未果，博伊斯拿球突入禁区右侧边缘内的低射打在边网
35'菲格罗亚过顶长传前场左路，前插的博塞豪尔先越位了                   35'第35分钟，吉格斯直传，纳尼摆脱菲格罗亚后15码处挑射高出
35'应该说，曼联在这几场比赛中在上半场都占不到先机                   35'第35分钟，吉格斯直传，纳尼摆脱菲格罗亚后15码处挑射高出
36'下半场弗格森通过调动改变了场上的局面                   35'第35分钟，吉格斯直传，纳尼摆脱菲格罗亚后15码处挑射高出
36'卡里克中场一记极具穿透性的直传，纳尼斜插上来形成单刀面对门将选择一脚挑射，可惜挑高了！                   35'第35分钟，吉格斯直传，纳尼摆脱菲格罗亚后15码处挑射高出
37'不知不觉，比赛进行了35分钟，曼联还是迟迟不能打破僵局                   35'第35分钟，吉格斯直传，纳尼摆脱菲格罗亚后15码处挑射高出
37'费迪南德出球稍慢了一点，差一点被断球，不过裁判吹了科内踩人犯规                   35'第35分钟，吉格斯直传，纳尼摆脱菲格罗亚后15码处挑射高出
