8'左路突破进来                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
8'于大宝禁区弧顶抽射将球打高                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
8'有些太过发力                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
8'登巴巴禁区弧顶拿球                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
8'突然的打门打在防守球员身上                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
9'球经过折射被杨智托出横梁                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
9'申花队角球机会                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
9'角球送中路                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
9'登巴巴头球蹭了一下                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
9'没有打上                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
10'杨智这边也是有些受伤                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
11'国安队前场拿球                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
11'出球的时候被破坏了                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
11'王寿挺中场上抢犯规                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
11'国安队中场挑传给到禁区                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
11'朴成头球摆渡回来                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
11'于大宝跟进直接打门                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
11'稍稍偏出啊                   8'第8分钟，张辛昕左路连续过人后分球，于大宝禁区前攻门打高
11'国安队前场拿球                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
11'出球的时候被破坏了                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
11'王寿挺中场上抢犯规                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
11'国安队中场挑传给到禁区                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
11'朴成头球摆渡回来                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
11'于大宝跟进直接打门                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
11'稍稍偏出啊                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
12'两队开场后都有一定的机会                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
12'国安队长传打身后                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
12'传的有些深                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
13'张呈栋中场拦截犯规                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
13'申花队右路策动攻势                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
14'底线的回敲被国安队拦截                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
14'奥古斯托中场带球被双人包夹                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
14'国安队大范围转移给到右路                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
14'柏佳骏头球顶出边线                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
14'国安队做撞墙配合到禁区                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
14'张呈栋这边先犯规                   11'第11分钟，国安快速传递中朴成头球回做，于大宝中路远射打偏
18'申花队拿球给到右路                   18'第18分钟，曹赟定在角球攻势中远射被克里梅茨封堵
18'下底赢得一个角球                   18'第18分钟，曹赟定在角球攻势中远射被克里梅茨封堵
18'突破的是瓜林                   18'第18分钟，曹赟定在角球攻势中远射被克里梅茨封堵
19'申花队角球送中路                   18'第18分钟，曹赟定在角球攻势中远射被克里梅茨封堵
19'国安队头球顶出来                   18'第18分钟，曹赟定在角球攻势中远射被克里梅茨封堵
19'禁区弧顶，申花队抽射被后卫挡出                   18'第18分钟，曹赟定在角球攻势中远射被克里梅茨封堵
20'吕征右路低平球传进来                   18'第18分钟，曹赟定在角球攻势中远射被克里梅茨封堵
20'登巴巴禁区内没有处理好                   18'第18分钟，曹赟定在角球攻势中远射被克里梅茨封堵
23'国安队禁区弧顶头球点下来                   23'第23分钟，登巴巴中场回追奥古斯托时拉人犯规，主裁判马宁向登巴巴出示黄牌
23'申花队先将球解围                   23'第23分钟，登巴巴中场回追奥古斯托时拉人犯规，主裁判马宁向登巴巴出示黄牌
24'奥古斯托中场带球被登巴巴连续拉拽                   23'第23分钟，登巴巴中场回追奥古斯托时拉人犯规，主裁判马宁向登巴巴出示黄牌
24'登巴巴得到一张黄牌！                   23'第23分钟，登巴巴中场回追奥古斯托时拉人犯规，主裁判马宁向登巴巴出示黄牌
