3'交给阿坎吉，横拔，连续的配合，罗伊斯带球内切，直传                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
3'拉尔森接应不停球的直传过不了纳斯塔西奇                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
3'球到禁区左侧，阿什拉夫上来小角度打门打偏了                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
3'罗伊斯的前场抢球犯规                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
4'纳斯塔西奇交给奥奇普卡，一扣过了对手，交给了阿里特                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
4'长传统右侧，舍普夫没有拿好球                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
4'阿坎吉控球分左侧的阿什拉夫                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
4'接应的是维特塞尔                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
4'回传给迪亚洛                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
4'转身长传，舍普夫头球顶下来                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
4'鲁迪控球回传后场                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
4'纳斯塔西奇交给萨内                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
4'鲁迪接应分给舍普夫                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
4'回传给阿坎吉                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
5'横拔给左中后卫的纳斯塔西奇                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
5'奥奇普卡是沙尔克的左后卫                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
5'沙尔克不断在后场倒脚                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
5'5号是纳斯塔西奇                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
5'分左后卫的奥奇普卡                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
5'连续的倒脚                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
5'萨内带球直传，本特莱布接应直传拦截                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
5'中场还是沙尔克控球                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
6'本特莱布挑球到禁区内，接应的布格施塔勒手球                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
6'罗伊斯左侧上来，与阿什拉夫做二过一                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
6'给大了，纳斯塔西奇补防过来解围出边线                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
6'卡利朱里右侧的防守很成功                   3'开场3分钟，罗伊斯中路直传被挡连续折射，阿什拉夫禁区左侧直接斜射打高
28'鲁迪过顶长传，皮什切克头球蹭出底线                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
28'沙尔克左侧的角球                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
28'奥奇普卡发到门前                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
28'头球攻门，门将近距离转身打被布尔基封出                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
29'主裁判吹停了比赛，是维特塞尔倒在本方禁区内                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
29'看看刚才布尔基的神扑                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
29'奥奇普卡发出角球，纳斯塔西奇头球攻门顶到门前                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
29'布格施塔勒门前背对球门停球转身打门被布尔基挡出                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
30'当然就算踢进了也不算                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
30'因为布格施塔勒背对球门停球时是用手来停的                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
30'维特塞尔没有太大问题                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
30'比赛继续                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
30'沙尔克控球                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
30'卡利朱里长传到禁区内                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
30'迪亚洛脚后跟传给阿坎吉                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
30'阿坎吉解围                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
31'迪亚洛这球有点玩火                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
31'萨内出言不逊                   28'沙尔克第28分钟几乎追平，奥奇普卡左侧开出角球，纳斯塔西奇在门前9米处力压维特塞尔头球攻门打在队友布格施塔勒身上，布格施塔勒小禁区内转身扫射被比尔基扑出
