1'上半场开始了！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
1'罗马率先开球！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
1'罗马左侧长传禁区左侧！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
1'沙拉维凌空挑传禁区中路！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
1'哲科头球攻门！！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
2'偏出右侧立柱！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
2'利物浦门球！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
2'今天罗马也是侵略性十足！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
2'卡里乌斯长传中场！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
2'争顶后佩莱格里尼得球！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
2'右侧回传给中场弗洛伦齐！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
2'交给中圈马诺拉斯！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
2'横传身边法西奥！长传前场右侧！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
2'球偏出了边线！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
3'科拉罗夫后场推进！回传给法西奥！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
3'法西奥长传中场左侧科拉罗夫！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
3'直传前场左侧！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
3'萨拉赫得球回传科拉罗夫！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
3'传中打中维纳尔杜姆出了底线！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
3'罗马左侧角球！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
3'开场第一个！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
4'角球给到小禁区！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
4'洛夫伦头球顶出去！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
4'萨拉赫得球推进！给中场菲尔米诺！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
4'分左侧阿诺德！长传禁区内！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
4'法西奥胸部点给阿利森！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
4'交给右侧弗洛伦齐！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
4'直传中场右侧！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
4'菲尔米诺逼抢出了边线！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
4'法西奥后场得球！带中圈左侧！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
4'挑传左路科拉罗夫！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
4'短传给希克！                   1'罗马第1分钟展开积极攻势，不到1分钟，沙拉维左路传中，哲科头球攻门偏出
9'范迪克得球回传给卡里乌斯！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
9'长传前场左侧！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
9'菲尔米诺头球摆渡！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
9'球被阿利森没收了！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
9'交给左侧科拉罗夫！短传纳因戈兰！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
9'回传失误了！菲尔米诺抢断！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
9'反击中路还是进球左侧！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
9'反击中路直塞禁区左侧！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
9'马内得球单刀了！！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
9'迎着出击的阿利森！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
9'轻松推射破门！！GOOOOOOOOOOOAL！！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
11'哲科左侧强行突破底线！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
11'回传球被挡出去！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
11'纳因戈兰弧顶得球！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
11'直接大力远射！！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
11'这球打高了！                   9'利物浦第9分钟取得领先，菲尔米诺反击中直传，马内禁区左肋10码处推射入网
15'被阿利森没收了！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
15'弗洛伦齐右侧反击推进！45度传中到后点！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
15'沙拉维左侧底线传中！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
15'洛夫伦解围打中米尔纳！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
15'弹向球门左侧！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
15'GOOOOOOOOOOAL！！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
17'米尔纳左侧下底回传！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
17'马内得球推射远角！！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
17'偏出右侧底线！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
17'马内前场左侧得球！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
17'长传转移右侧！                   15'罗马第15分钟扳平比分，沙拉维头球摆渡，洛夫伦解围打在米尔纳头上反弹入自家大门，1-1
