3'阿尔维斯助攻上来~                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
3'传中到后点~~~                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
3'绝好的机会~~~                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
3'内马尔插上门前推射~~~                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
3'打高了                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
3'这球传跑结合得很漂亮，可惜没进球                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
4'才开场巴萨就显示出了冠军实力                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
4'科尔多瓦现在联赛排名垫底                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
4'不过巴萨依旧不可小视这样的球队                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
5'而且巴萨还有欧冠任务                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
5'今天很难说是全力以赴                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
5'巴萨在前场控球                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
5'马斯切拉诺长传分边~~                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
5'对方边后卫赶在阿尔维斯身前将球解围                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
5'梅西拿球交给内马尔~                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
6'禁区前人太多了                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
6'伊涅斯塔的射门被后卫解围                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
6'后卫解围出去，巴萨重新将球拿到                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
6'阿尔维斯再度传中~~~                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
6'内马尔禁区点将球做给梅西                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
6'后者的射门被后卫堵了枪眼                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
6'可惜啊~                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
6'今天阿尔维斯的几脚传中都很漂亮                   3'巴萨第3分钟险些破门，阿尔维斯右路传中，内马尔小禁区前凌空垫射稍稍高出
37'巴萨连续在禁区内的撞墙配合                   37'第37分钟，梅西长传，内马尔10码处凌空垫射，皮球憾中右侧立柱
37'被断掉了                   37'第37分钟，梅西长传，内马尔10码处凌空垫射，皮球憾中右侧立柱
37'毕比左路突破外脚背传中~~                   37'第37分钟，梅西长传，内马尔10码处凌空垫射，皮球憾中右侧立柱
37'布拉沃将球接住了                   37'第37分钟，梅西长传，内马尔10码处凌空垫射，皮球憾中右侧立柱
37'立柱~~~                   37'第37分钟，梅西长传，内马尔10码处凌空垫射，皮球憾中右侧立柱
37'内马尔浪费了绝好的机会                   37'第37分钟，梅西长传，内马尔10码处凌空垫射，皮球憾中右侧立柱
37'梅西的传中恰好过了后卫头顶~                   37'第37分钟，梅西长传，内马尔10码处凌空垫射，皮球憾中右侧立柱
38'内马尔面对出击的门将将球一推，打在了立柱上弹出                   37'第37分钟，梅西长传，内马尔10码处凌空垫射，皮球憾中右侧立柱
38'球还在巴萨的控制下                   37'第37分钟，梅西长传，内马尔10码处凌空垫射，皮球憾中右侧立柱
38'伊涅斯塔来了一脚远射，没什么力量                   37'第37分钟，梅西长传，内马尔10码处凌空垫射，皮球憾中右侧立柱
38'门将倒地将球抱住                   37'第37分钟，梅西长传，内马尔10码处凌空垫射，皮球憾中右侧立柱
40'镜头给到了看台                   37'第37分钟，梅西长传，内马尔10码处凌空垫射，皮球憾中右侧立柱
40'稀稀拉拉的，估计上座率不到一半                   37'第37分钟，梅西长传，内马尔10码处凌空垫射，皮球憾中右侧立柱
53'风雨行者唯一 刚才在线人数都快过100万了，现在……---曾经直播NBA总决赛的时候在线人数超过了千万...那才是大场面                   53'第53分钟，阿尔维斯右路传中，苏亚雷斯前点10码处头球顶向远角，皮球击中立柱内侧入网，4-0
53'阿尔维斯再次助攻上来~                   53'第53分钟，阿尔维斯右路传中，苏亚雷斯前点10码处头球顶向远角，皮球击中立柱内侧入网，4-0
53'苏亚雷斯~~~                   53'第53分钟，阿尔维斯右路传中，苏亚雷斯前点10码处头球顶向远角，皮球击中立柱内侧入网，4-0
53'Goooooooooooooooooooooal~~~~                   53'第53分钟，阿尔维斯右路传中，苏亚雷斯前点10码处头球顶向远角，皮球击中立柱内侧入网，4-0
54'阿尔维斯最近受了什么刺激？这么生猛~~~                   53'第53分钟，阿尔维斯右路传中，苏亚雷斯前点10码处头球顶向远角，皮球击中立柱内侧入网，4-0
54'传中找到前点~苏亚雷斯抢点头球一蹭，弹地之后球击中了左侧立柱弹入网窝                   53'第53分钟，阿尔维斯右路传中，苏亚雷斯前点10码处头球顶向远角，皮球击中立柱内侧入网，4-0
55'懂你的starzhangcc 续约了吧---按说是续约之前需要更好的状态，A22正好相反...                   53'第53分钟，阿尔维斯右路传中，苏亚雷斯前点10码处头球顶向远角，皮球击中立柱内侧入网，4-0
56'科尔多瓦右路传中~~安东内的倒挂金钩踢疵了                   53'第53分钟，阿尔维斯右路传中，苏亚雷斯前点10码处头球顶向远角，皮球击中立柱内侧入网，4-0
56'用户5500425861  苏牙疯了---阿尔维斯更疯，今天几次传中除了助攻两次之外，还创造了几个必进球机会                   53'第53分钟，阿尔维斯右路传中，苏亚雷斯前点10码处头球顶向远角，皮球击中立柱内侧入网，4-0
65'角球次数是7比5、任意球9比3都是巴萨占据上风                   65'第65分钟，拉基蒂奇开出角球，皮克11码处头球破门，5-0
65'射门次数更是18比3                   65'第65分钟，拉基蒂奇开出角球，皮克11码处头球破门，5-0
65'皮看穿~~~                   65'第65分钟，拉基蒂奇开出角球，皮克11码处头球破门，5-0
65'Gooooooooooooooooooooooal~~~                   65'第65分钟，拉基蒂奇开出角球，皮克11码处头球破门，5-0
66'进球之后皮克又做出了双二的手势                   65'第65分钟，拉基蒂奇开出角球，皮克11码处头球破门，5-0
66'拉基蒂奇的角球传中~准确找到皮克的头顶，几乎没怎么费力皮克将球顶入了网窝                   65'第65分钟，拉基蒂奇开出角球，皮克11码处头球破门，5-0
67'爱王中王 主播 你觉得打拜仁胜率如何---现在的拜仁不是以前的拜仁了，人员不整后卫坑爹                   65'第65分钟，拉基蒂奇开出角球，皮克11码处头球破门，5-0
68'内少炫酷 传球成功率呢？---90%                   65'第65分钟，拉基蒂奇开出角球，皮克11码处头球破门，5-0
68'巴萨前场反击~                   65'第65分钟，拉基蒂奇开出角球，皮克11码处头球破门，5-0
68'梅西跟内马尔连续配合之后~梅西的禁区外射门擦柱而出                   65'第65分钟，拉基蒂奇开出角球，皮克11码处头球破门，5-0
68'巴萨再次换人                   65'第65分钟，拉基蒂奇开出角球，皮克11码处头球破门，5-0
68'换下了拉基蒂奇                   65'第65分钟，拉基蒂奇开出角球，皮克11码处头球破门，5-0
68'上来的是佩德罗                   65'第65分钟，拉基蒂奇开出角球，皮克11码处头球破门，5-0
80'谁进球的》                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
80'难道是内马尔？                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
80'Goooooooooooooooal~~~                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
80'原来是没戏                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
80'梅西~~~                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
80'巴萨禁区内的撞墙，梅西传给佩德罗~佩刀大公无私的横敲                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
80'苏亚雷斯在打门的时候被后卫推翻                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
80'球正好滚到梅西身前~~                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
81'内马尔让开了空间，梅西将球捅入空门                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
81'沧海明珠_47923 没戏 柠檬你也是够溜的---我能怪输入法么？                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
81' zhongjililiang 梅西进几个了？---两个                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
81'梅西目前在射手榜上反超了C罗                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
82'这场比赛还差内马尔一个进球                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
82'梅西挑传给到无人防守的内马尔~~                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
82'内马尔这下选择了传中~苏亚雷斯空门的机会                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
82'内马尔的传球力量太大了                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
82'苏牙眼睁睁看着球从头顶飞过                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
83'又是一个6比0了，巴萨近来状态爆棚啊                   80'第80分钟，佩德罗踢墙配合后突入禁区左肋无私传球，苏亚雷斯小禁区边缘被推倒前拨出皮球，梅西抢在内马尔之前捅射空门入网，6-0
85'Goooooooooooooooooooooooal~~~~                   85'第85分钟，内马尔突入禁区左侧被古尼诺踢倒，他亲自主罚点球命中，7-0
85'内马尔轻松骗过门将，将球罚入球门右下角~~                   85'第85分钟，内马尔突入禁区左侧被古尼诺踢倒，他亲自主罚点球命中，7-0
85'好了，内马尔终于可以松口气了                   85'第85分钟，内马尔突入禁区左侧被古尼诺踢倒，他亲自主罚点球命中，7-0
86'梅西挑传还找内马尔，门将及时出击将球没收                   85'第85分钟，内马尔突入禁区左侧被古尼诺踢倒，他亲自主罚点球命中，7-0
87'巴萨在中前场传递                   85'第85分钟，内马尔突入禁区左侧被古尼诺踢倒，他亲自主罚点球命中，7-0
87'佩德罗转身传给阿尔巴~                   85'第85分钟，内马尔突入禁区左侧被古尼诺踢倒，他亲自主罚点球命中，7-0
87'苏亚雷斯~~                   85'第85分钟，内马尔突入禁区左侧被古尼诺踢倒，他亲自主罚点球命中，7-0
88'Goooooooooooooooooooal~~~                   85'第85分钟，内马尔突入禁区左侧被古尼诺踢倒，他亲自主罚点球命中，7-0
88'帽子戏法~~~                   85'第85分钟，内马尔突入禁区左侧被古尼诺踢倒，他亲自主罚点球命中，7-0
88'阿尔巴左路下底横敲~哈维禁区外远射打在了后卫腿上变线弹到苏亚雷斯面前！门将已经扑向了左侧，苏牙左脚将球送入空门                   85'第85分钟，内马尔突入禁区左侧被古尼诺踢倒，他亲自主罚点球命中，7-0
88'Goooooooooooooooooooal~~~                   88'第88分钟，哈维远射被挡后偏转，苏亚雷斯小禁区前扫射空门入网，8-0
88'帽子戏法~~~                   88'第88分钟，哈维远射被挡后偏转，苏亚雷斯小禁区前扫射空门入网，8-0
