5'朱峥嵘中路突分，吕文君禁区前拿球                   5'第5分钟蔡慧康挑传禁区，王龀上前抢射，被丁捷拦截出界
5'吕文君再推传右路跟上的王燊超，王燊超下底传中过了迪克森的顶                   5'第5分钟蔡慧康挑传禁区，王龀上前抢射，被丁捷拦截出界
6'蔡慧康中路接应，分到左边路的队友                   5'第5分钟蔡慧康挑传禁区，王龀上前抢射，被丁捷拦截出界
6'迪克森左路强行传中被郑涛挡出界外                   5'第5分钟蔡慧康挑传禁区，王龀上前抢射，被丁捷拦截出界
7'蔡慧康中路送挑传，王燊超插上捅射蹭对方脚出底线，角球                   5'第5分钟蔡慧康挑传禁区，王龀上前抢射，被丁捷拦截出界
7'角球开前点，队友一蹭，第二点被詹姆斯头球解围                   5'第5分钟蔡慧康挑传禁区，王龀上前抢射，被丁捷拦截出界
7'傅欢外围再把球高吊禁区，球被张鹭拿到                   5'第5分钟蔡慧康挑传禁区，王龀上前抢射，被丁捷拦截出界
8'张靖洋左路拼抢，直接一脚蹬在了王燊超的膝盖上                   5'第5分钟蔡慧康挑传禁区，王龀上前抢射，被丁捷拦截出界
8'裁判过来口头警告了张靖洋                   5'第5分钟蔡慧康挑传禁区，王龀上前抢射，被丁捷拦截出界
8'汪佳捷中路拿球往右路转移，球传大出了边线                   5'第5分钟蔡慧康挑传禁区，王龀上前抢射，被丁捷拦截出界
8'张靖洋左路拼抢，直接一脚蹬在了王燊超的膝盖上                   8'第8分钟迪克森接吕文俊送球，在右路顺利传中，沙夫卡特飞身铲抢把球踢出界外
8'裁判过来口头警告了张靖洋                   8'第8分钟迪克森接吕文俊送球，在右路顺利传中，沙夫卡特飞身铲抢把球踢出界外
8'汪佳捷中路拿球往右路转移，球传大出了边线                   8'第8分钟迪克森接吕文俊送球，在右路顺利传中，沙夫卡特飞身铲抢把球踢出界外
9'布兰丹左路45度角传中被阿多解围                   8'第8分钟迪克森接吕文俊送球，在右路顺利传中，沙夫卡特飞身铲抢把球踢出界外
9'吕文君往右路送身后球，迪克森插上形成传中                   8'第8分钟迪克森接吕文俊送球，在右路顺利传中，沙夫卡特飞身铲抢把球踢出界外
10'迪克森的传中被前点的沙夫卡特铲出底线，角球                   8'第8分钟迪克森接吕文俊送球，在右路顺利传中，沙夫卡特飞身铲抢把球踢出界外
10'孙凯角球开中路，埃杜头球解围                   8'第8分钟迪克森接吕文俊送球，在右路顺利传中，沙夫卡特飞身铲抢把球踢出界外
10'郑涛大脚解围形成长传，阿多抢在张靖洋前倒地铲球破坏                   8'第8分钟迪克森接吕文俊送球，在右路顺利传中，沙夫卡特飞身铲抢把球踢出界外
