1'上半场比赛开始！                   1'建业第1分钟逼抢很凶，攻势很盛
1'首先开球的是河南建业                   1'建业第1分钟逼抢很凶，攻势很盛
1'贵州人和中场拿球                   1'建业第1分钟逼抢很凶，攻势很盛
1'建业这边逼抢的很凶                   1'建业第1分钟逼抢很凶，攻势很盛
2'萨哈拉前场闪躲的时候碰了一下对方                   1'建业第1分钟逼抢很凶，攻势很盛
2'建业前场的任意球机会                   1'建业第1分钟逼抢很凶，攻势很盛
2'任意球送禁区内                   1'建业第1分钟逼抢很凶，攻势很盛
2'戈麦斯俯身冲顶，稍微差了一点点                   1'建业第1分钟逼抢很凶，攻势很盛
2'这球也是非常的危险                   1'建业第1分钟逼抢很凶，攻势很盛
3'肖智中场争抢头球失去重心                   1'建业第1分钟逼抢很凶，攻势很盛
3'比赛开始后，双方也是连续有倒地的现象                   1'建业第1分钟逼抢很凶，攻势很盛
4'建业前场的界外球                   1'建业第1分钟逼抢很凶，攻势很盛
4'戈麦斯将球掷到禁区里                   1'建业第1分钟逼抢很凶，攻势很盛
4'人和队这边先头球顶了出去                   1'建业第1分钟逼抢很凶，攻势很盛
4'建业开局攻势很盛                   1'建业第1分钟逼抢很凶，攻势很盛
9'冯仁亮禁区弧顶接球                   9'第9分钟冯仁亮禁区弧顶接球，内切后直接选择远射将球打高
9'内切后直接选择远射将球打高了                   9'第9分钟冯仁亮禁区弧顶接球，内切后直接选择远射将球打高
9'冯仁亮最近的状态也是非常的不错                   9'第9分钟冯仁亮禁区弧顶接球，内切后直接选择远射将球打高
10'建业中场拿球，回敲到后场                   9'第9分钟冯仁亮禁区弧顶接球，内切后直接选择远射将球打高
10'人和中场连续的控球                   9'第9分钟冯仁亮禁区弧顶接球，内切后直接选择远射将球打高
10'建业这边上抢先犯规                   9'第9分钟冯仁亮禁区弧顶接球，内切后直接选择远射将球打高
11'人和前场拿球给到右路                   9'第9分钟冯仁亮禁区弧顶接球，内切后直接选择远射将球打高
11'出球有些慢，险些被抢断                   9'第9分钟冯仁亮禁区弧顶接球，内切后直接选择远射将球打高
14'韩锋这边也是很稳的将球抱在怀里                   14'贵州人和在第14分钟打破僵局——人和右路低平球送禁区被解围出来，萨利霍维奇禁区外围推射一脚，冯仁亮在中路稍微碰了一下改变了方向，韩锋目送皮球入网，1-0
14'陈昌源右路带球突破被碰出边线                   14'贵州人和在第14分钟打破僵局——人和右路低平球送禁区被解围出来，萨利霍维奇禁区外围推射一脚，冯仁亮在中路稍微碰了一下改变了方向，韩锋目送皮球入网，1-0
14'贵州人和进球了！！！                   14'贵州人和在第14分钟打破僵局——人和右路低平球送禁区被解围出来，萨利霍维奇禁区外围推射一脚，冯仁亮在中路稍微碰了一下改变了方向，韩锋目送皮球入网，1-0
15'冯仁亮！！！                   14'贵州人和在第14分钟打破僵局——人和右路低平球送禁区被解围出来，萨利霍维奇禁区外围推射一脚，冯仁亮在中路稍微碰了一下改变了方向，韩锋目送皮球入网，1-0
