2'卡利亚里球员D-孔蒂大禁区外右脚射门,被防守球员封堵.给他传球的是拉米雷斯.                   2'开场2分钟，孔蒂在门前20米处抽射被封堵
9'伊巴尔博为卡利亚里在右路,赢得一个任意球.                   9'第9分钟，小胡安放倒伊瓦尔沃，被黄牌警告
9'国际米兰球员胡安拼抢犯规,对手获得控球权.                   9'第9分钟，小胡安放倒伊瓦尔沃，被黄牌警告
9'黄牌！国际米兰球员胡安因为恶意犯规,被主裁判出示黄牌.                   9'第9分钟，小胡安放倒伊瓦尔沃，被黄牌警告
9'射门!!!卡利亚里球员德塞纳大禁区外右脚射门,被对方守门员横身扑出.给他传球的是卡布雷拉.                   9'第9分钟，小胡安放倒伊瓦尔沃，被黄牌警告
12'卡布雷拉为卡利亚里在对方半场,赢得一个任意球.                   9'第9分钟，小胡安放倒伊瓦尔沃，被黄牌警告
12'国际米兰球员加尔加诺拼抢犯规,对手获得控球权.                   9'第9分钟，小胡安放倒伊瓦尔沃，被黄牌警告
13'卡利亚里球员卡布雷拉大禁区右侧右脚射门,被防守球员封堵.给他传球的是德塞纳.                   13'第13分钟，禁区右侧回敲，在门前15米处抽射又被封堵
14'国际米兰球员坎比亚索大禁区中央左脚射门,命中门柱右侧立柱.给他传球的是罗基.                   13'第13分钟，禁区右侧回敲，在门前15米处抽射又被封堵
16'射门!!!国际米兰球员瓜林大禁区外右脚射门,被对方守门员横身扑出.                   13'第13分钟，禁区右侧回敲，在门前15米处抽射又被封堵
16'国际米兰球员佩雷拉一脚直塞球给罗基,但是边裁举旗显示后者已经越位.                   13'第13分钟，禁区右侧回敲，在门前15米处抽射又被封堵
16'射门!!!国际米兰球员瓜林大禁区外右脚射门,被对方守门员横身扑出.                   16'第16分钟，瓜林禁区外胸部停球转身吊射被阿加齐得到
16'国际米兰球员佩雷拉一脚直塞球给罗基,但是边裁举旗显示后者已经越位.                   16'第16分钟，瓜林禁区外胸部停球转身吊射被阿加齐得到
17'射门!!!国际米兰球员瓜林大禁区外右脚射门,被对方守门员横身扑出.给他传球的是阿尔瓦雷斯.                   16'第16分钟，瓜林禁区外胸部停球转身吊射被阿加齐得到
19'德塞纳为卡利亚里在对方半场,赢得一个任意球.                   16'第16分钟，瓜林禁区外胸部停球转身吊射被阿加齐得到
19'国际米兰球员瓜林拼抢犯规,对手获得控球权.                   16'第16分钟，瓜林禁区外胸部停球转身吊射被阿加齐得到
21'国际米兰球员阿尔瓦雷斯大禁区左侧左脚射门,被防守球员封堵.给他传球的是科瓦契奇.                   21'第21分钟，阿尔瓦雷斯巧妙晃过罗塞蒂尼，突入禁区左侧射门被佩里科铲出底线，国米开出角球，坎比亚索倒钩被封堵
21'珀佩里科将球处理出底线,国际米兰获得角球.                   21'第21分钟，阿尔瓦雷斯巧妙晃过罗塞蒂尼，突入禁区左侧射门被佩里科铲出底线，国米开出角球，坎比亚索倒钩被封堵
22'国际米兰球员坎比亚索大禁区中央左脚射门,被防守球员封堵.                   21'第21分钟，阿尔瓦雷斯巧妙晃过罗塞蒂尼，突入禁区左侧射门被佩里科铲出底线，国米开出角球，坎比亚索倒钩被封堵
24'卡利亚里球员穆鲁拼抢犯规,对手获得控球权.                   21'第21分钟，阿尔瓦雷斯巧妙晃过罗塞蒂尼，突入禁区左侧射门被佩里科铲出底线，国米开出角球，坎比亚索倒钩被封堵
24'萨内蒂为国际米兰在右路,赢得一个任意球.                   21'第21分钟，阿尔瓦雷斯巧妙晃过罗塞蒂尼，突入禁区左侧射门被佩里科铲出底线，国米开出角球，坎比亚索倒钩被封堵
30'国际米兰球员胡安大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.                   30'第30分钟，瓜林过顶球被后卫顶出，小胡安在门前16米处凌空抽射偏出右门柱
32'卡利亚里球员D-孔蒂拼抢犯规,对手获得控球权.                   30'第30分钟，瓜林过顶球被后卫顶出，小胡安在门前16米处凌空抽射偏出右门柱
32'坎比亚索为国际米兰在对方半场,赢得一个任意球.                   30'第30分钟，瓜林过顶球被后卫顶出，小胡安在门前16米处凌空抽射偏出右门柱
32'黄牌！卡利亚里球员D-孔蒂因为恶意犯规,被主裁判出示黄牌.                   30'第30分钟，瓜林过顶球被后卫顶出，小胡安在门前16米处凌空抽射偏出右门柱
35'佩雷拉将球处理出底线,卡利亚里获得角球.                   35'第35分钟，穆鲁禁区左侧反越位低传，伊瓦尔沃在门前5米处准备推射，佩雷拉抢先铲出底线
35'卡利亚里球员卡布雷拉一脚直塞球给阿斯托里,但是边裁举旗显示后者已经越位.                   35'第35分钟，穆鲁禁区左侧反越位低传，伊瓦尔沃在门前5米处准备推射，佩雷拉抢先铲出底线
38'珀佩里科为卡利亚里在右路,赢得一个任意球.                   35'第35分钟，穆鲁禁区左侧反越位低传，伊瓦尔沃在门前5米处准备推射，佩雷拉抢先铲出底线
38'国际米兰球员瓜林拼抢犯规,对手获得控球权.                   35'第35分钟，穆鲁禁区左侧反越位低传，伊瓦尔沃在门前5米处准备推射，佩雷拉抢先铲出底线
43'国际米兰球员阿尔瓦雷斯大禁区外尝试左脚射门,可惜皮球稍稍高出球门.给他传球的是罗基.                   43'第43分钟，阿尔瓦雷斯右路内切左脚大力抽射高出
44'拉米雷斯将球处理出底线,国际米兰获得角球.                   43'第43分钟，阿尔瓦雷斯右路内切左脚大力抽射高出
44'国际米兰球员胡安大禁区外尝试左脚射门,可惜皮球偏出球门.给他传球的是科瓦契奇.                   43'第43分钟，阿尔瓦雷斯右路内切左脚大力抽射高出
45'卡利亚里球员阿斯托里拼抢犯规,对手获得控球权.                   43'第43分钟，阿尔瓦雷斯右路内切左脚大力抽射高出
45'科瓦契奇为国际米兰赢得一个任意球.                   43'第43分钟，阿尔瓦雷斯右路内切左脚大力抽射高出
45'+1'伊巴尔博为卡利亚里在右路,赢得一个任意球.                   43'第43分钟，阿尔瓦雷斯右路内切左脚大力抽射高出
45'+1'国际米兰球员佩雷拉拼抢犯规,对手获得控球权.                   43'第43分钟，阿尔瓦雷斯右路内切左脚大力抽射高出
45'+1'黄牌！国际米兰球员佩雷拉因为恶意犯规,被主裁判出示黄牌.                   43'第43分钟，阿尔瓦雷斯右路内切左脚大力抽射高出
45'+2'上半场结束,卡利亚里 0-0 国际米兰,稍事休息,我们一会来看看下半场两队的表现.                   43'第43分钟，阿尔瓦雷斯右路内切左脚大力抽射高出
46'卡布雷拉为卡利亚里在对方半场,赢得一个任意球.                   43'第43分钟，阿尔瓦雷斯右路内切左脚大力抽射高出
46'国际米兰球员萨内蒂拼抢犯规,对手获得控球权.                   43'第43分钟，阿尔瓦雷斯右路内切左脚大力抽射高出
52'射门!!!国际米兰球员罗基大禁区左侧左脚射门,被对方守门员横身扑出.给他传球的是佩雷拉.                   52'下半时开始7分钟，罗基接到佩雷拉传球，个人突入禁区左侧距门12米处左脚抽射被阿加齐封出
53'国际米兰换人,库兹曼诺维奇上,加尔加诺因伤下场.                   52'下半时开始7分钟，罗基接到佩雷拉传球，个人突入禁区左侧距门12米处左脚抽射被阿加齐封出
56'国际米兰球员瓜林大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是坎比亚索.                   55'第55分钟，德塞纳右路连过数人突入禁区倒地，主裁判切利没有中断比赛
56'阿加齐将球处理出底线,国际米兰获得角球.                   55'第55分钟，德塞纳右路连过数人突入禁区倒地，主裁判切利没有中断比赛
56'珀佩里科将球处理出底线,国际米兰获得角球.                   55'第55分钟，德塞纳右路连过数人突入禁区倒地，主裁判切利没有中断比赛
57'卡利亚里换人,皮尼拉换下德塞纳                   55'第55分钟，德塞纳右路连过数人突入禁区倒地，主裁判切利没有中断比赛
58'卡布雷拉为卡利亚里赢得一个任意球.                   55'第55分钟，德塞纳右路连过数人突入禁区倒地，主裁判切利没有中断比赛
58'国际米兰球员瓜林拼抢犯规,对手获得控球权.                   55'第55分钟，德塞纳右路连过数人突入禁区倒地，主裁判切利没有中断比赛
60'穆鲁将球处理出底线,国际米兰获得角球.                   60'第60分钟，伊瓦尔沃从本方禁区前沿拿球，右路高速反击突入禁区与库兹曼诺维奇接触倒地，切利还是没有理会卡利亚里的抗议
60'国际米兰球员胡安大禁区中央左脚射门,被防守球员封堵.给他传球的是罗基.                   60'第60分钟，伊瓦尔沃从本方禁区前沿拿球，右路高速反击突入禁区与库兹曼诺维奇接触倒地，切利还是没有理会卡利亚里的抗议
61'国际米兰球员阿尔瓦雷斯大禁区中央尝试左脚射门,可惜皮球稍稍偏出了左球门.                   60'第60分钟，伊瓦尔沃从本方禁区前沿拿球，右路高速反击突入禁区与库兹曼诺维奇接触倒地，切利还是没有理会卡利亚里的抗议
62'点球,皮尼拉在禁区内被侵犯,卡利亚里获得点球.                   60'第60分钟，伊瓦尔沃从本方禁区前沿拿球，右路高速反击突入禁区与库兹曼诺维奇接触倒地，切利还是没有理会卡利亚里的抗议
62'国际米兰球员西尔维斯特雷犯规,致使对方获得点球.                   60'第60分钟，伊瓦尔沃从本方禁区前沿拿球，右路高速反击突入禁区与库兹曼诺维奇接触倒地，切利还是没有理会卡利亚里的抗议
62'黄牌！国际米兰球员西尔维斯特雷因为恶意犯规,被主裁判出示黄牌.                   60'第60分钟，伊瓦尔沃从本方禁区前沿拿球，右路高速反击突入禁区与库兹曼诺维奇接触倒地，切利还是没有理会卡利亚里的抗议
63'进球啦！！！卡利亚里球员皮尼拉右脚射门,球从中路飞进球门,球进了! 卡利亚里 1-0 国际米兰.                   60'第60分钟，伊瓦尔沃从本方禁区前沿拿球，右路高速反击突入禁区与库兹曼诺维奇接触倒地，切利还是没有理会卡利亚里的抗议
62'点球,皮尼拉在禁区内被侵犯,卡利亚里获得点球.                   62'国米第62分钟首先失球，皮尼利亚左路切入禁区被西尔维斯特雷伸腿绊倒，切利吹罚点球并亮出黄牌，皮尼利亚亲自操刀大力抽射中路得手，1比0
