3'利物浦这边也不甘示弱                   3'第3分钟，乔-艾伦传球，库蒂尼奥远射偏出
3'库蒂尼奥禁区外围低射打偏                   3'第3分钟，乔-艾伦传球，库蒂尼奥远射偏出
4'比赛开始后，双方还是有些试探                   3'第3分钟，乔-艾伦传球，库蒂尼奥远射偏出
4'曼城将球转移到了边路                   3'第3分钟，乔-艾伦传球，库蒂尼奥远射偏出
5'席尔瓦拿球到前场                   3'第3分钟，乔-艾伦传球，库蒂尼奥远射偏出
5'传球给到禁区弧顶                   3'第3分钟，乔-艾伦传球，库蒂尼奥远射偏出
6'队友的射门被后卫挡出                   3'第3分钟，乔-艾伦传球，库蒂尼奥远射偏出
6'科拉罗夫左路传球到后点                   3'第3分钟，乔-艾伦传球，库蒂尼奥远射偏出
6'纳瓦斯用他并不擅长的头球顶了一个远角                   3'第3分钟，乔-艾伦传球，库蒂尼奥远射偏出
6'这球是打在了立柱上！！                   3'第3分钟，乔-艾伦传球，库蒂尼奥远射偏出
10'边路的传球没有送好                   10'第10分钟，纳斯里开出角球，孔帕尼前点8码处头球攻门偏出近角
10'亚亚-图雷边路拿球给到队友                   10'第10分钟，纳斯里开出角球，孔帕尼前点8码处头球攻门偏出近角
10'纳瓦斯底线传球被挡出底线                   10'第10分钟，纳斯里开出角球，孔帕尼前点8码处头球攻门偏出近角
10'曼城获得角球机会                   10'第10分钟，纳斯里开出角球，孔帕尼前点8码处头球攻门偏出近角
11'角球送前点，孔帕尼头球顶偏了                   10'第10分钟，纳斯里开出角球，孔帕尼前点8码处头球攻门偏出近角
11'上半场比赛打了10分钟，曼城队把阿莱-西索科这边看成了一个软肋                   10'第10分钟，纳斯里开出角球，孔帕尼前点8码处头球攻门偏出近角
11'费尔南迪尼奥把球分到右路                   10'第10分钟，纳斯里开出角球，孔帕尼前点8码处头球攻门偏出近角
12'没有什么机会还是将球回到中路                   10'第10分钟，纳斯里开出角球，孔帕尼前点8码处头球攻门偏出近角
12'禁区弧顶，亚亚-图雷起左脚远射稍稍偏出                   10'第10分钟，纳斯里开出角球，孔帕尼前点8码处头球攻门偏出近角
12'利物浦中场传球受阻                   10'第10分钟，纳斯里开出角球，孔帕尼前点8码处头球攻门偏出近角
13'起步从灵 :双方是对攻吗【曼城现在稍微主动点】                   10'第10分钟，纳斯里开出角球，孔帕尼前点8码处头球攻门偏出近角
13'阿莱-西索科左路助攻上来                   10'第10分钟，纳斯里开出角球，孔帕尼前点8码处头球攻门偏出近角
13'左边路下底传到后点                   10'第10分钟，纳斯里开出角球，孔帕尼前点8码处头球攻门偏出近角
14'这球被曼城先解围出底线                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
14'卢卡斯角球给到中路                   14'第14分钟，卢卡斯开出角球，苏亚雷斯10码处力压莱斯科特头球攻门偏出
