2'若日尼奥控球直传，阿扎尔一漏                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
2'分右侧，威廉没有控好球                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
2'施鲁普得球交给范安霍尔特                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
2'直传，阿斯皮利奎塔就地反抢将球拦截出边线                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
2'米利沃耶维奇接应交给范安霍尔特                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
2'直传，施鲁普回传给萨科                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
2'直传上来                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
2'又是阿斯皮利奎塔的解围，球出边线                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
3'萨科控球交给右侧的汤姆金斯                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
3'分右侧的汤森德，直传                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
3'扎哈没有接应上                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
3'若日尼奥交给吕迪格，交给路易斯                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
3'交给若日尼奥，交给巴克利                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
3'切尔西又是很习惯地在后场不断倒脚                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
3'吕迪格交给若日尼奥                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
3'长传左侧，找到了阿扎尔                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
3'回给巴克利                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
3'分给阿隆索                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
3'倒到中路，若日尼奥过顶长传过不了汤姆金斯                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
4'巴克利近交给路易斯                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
4'长传左肋部，阿隆索传中                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
4'给大了                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
4'坎特中场拿球                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
4'倒到路易斯脚下交给若日尼奥                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
4'交给坎特                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
4'交给若日尼奥，直传                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
4'阿扎尔一漏，吉鲁回做                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
4'阿扎尔分左侧                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
4'阿隆索传中打在万比萨卡身上                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
4'球被门将瓜伊塔将球没收                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
5'坎特交给若日尼奥，直传，吉鲁回做给坎特                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
5'传给巴克利                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
5'回给吕迪格                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
5'交给坎特，若日尼奥接应                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
5'挑传被萨科解围                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
5'巴克利得球                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
5'交给若日尼奥，直传                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
5'阿扎尔横传                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
5'吉鲁回传，巴克利分右侧的阿斯皮利奎塔                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
5'交给坎特                   2'2分钟后，坎特禁区前劲射偏转后被瓜伊塔没收
35'威廉、路易斯站在球前                   35'第35分钟，威廉25码处任意球直接射门，皮球蹭中麦克阿瑟稍稍偏转后击中左侧立柱弹出
