4'佛罗伦萨前场断球了                   4'开场4分钟，龙卡利亚在门前25米处低射，阿比亚蒂脱手后拿到
4'禁区内夸德拉多拿球摔倒了                   4'开场4分钟，龙卡利亚在门前25米处低射，阿比亚蒂脱手后拿到
4'主裁判没有判罚                   4'开场4分钟，龙卡利亚在门前25米处低射，阿比亚蒂脱手后拿到
4'禁区外围佛罗伦萨的远射被阿比亚蒂得到                   4'开场4分钟，龙卡利亚在门前25米处低射，阿比亚蒂脱手后拿到
5'博阿滕中场送直塞没有过去                   4'开场4分钟，龙卡利亚在门前25米处低射，阿比亚蒂脱手后拿到
5'夸德拉多右路得球到了禁区边缘                   4'开场4分钟，龙卡利亚在门前25米处低射，阿比亚蒂脱手后拿到
6'倒三角转球送到禁区角上                   4'开场4分钟，龙卡利亚在门前25米处低射，阿比亚蒂脱手后拿到
6'利亚伊奇跟上打门将球打高了                   4'开场4分钟，龙卡利亚在门前25米处低射，阿比亚蒂脱手后拿到
6'蒙托利沃中场拿球打到边路                   4'开场4分钟，龙卡利亚在门前25米处低射，阿比亚蒂脱手后拿到
7'康斯坦特左路突破到底线被佛罗伦萨球员铲出边线                   4'开场4分钟，龙卡利亚在门前25米处低射，阿比亚蒂脱手后拿到
7'沙拉维底线拿球再获界外球机会                   4'开场4分钟，龙卡利亚在门前25米处低射，阿比亚蒂脱手后拿到
7'米兰界外球掷出，沙拉维左路得球后横向摆脱防守                   4'开场4分钟，龙卡利亚在门前25米处低射，阿比亚蒂脱手后拿到
7'康斯坦特左路突破到底线被佛罗伦萨球员铲出边线                   7'第7分钟，沙拉维左路内切禁区边缘抽射高出
7'沙拉维底线拿球再获界外球机会                   7'第7分钟，沙拉维左路内切禁区边缘抽射高出
7'米兰界外球掷出，沙拉维左路得球后横向摆脱防守                   7'第7分钟，沙拉维左路内切禁区边缘抽射高出
8'最后想打个远角，球是稍稍打高                   7'第7分钟，沙拉维左路内切禁区边缘抽射高出
8'沙拉维这脚射门还是很有水准的                   7'第7分钟，沙拉维左路内切禁区边缘抽射高出
8'沙拉维中场又将球断了下来                   7'第7分钟，沙拉维左路内切禁区边缘抽射高出
9'蒙托利沃中场拿球将球回敲                   7'第7分钟，沙拉维左路内切禁区边缘抽射高出
9'米兰中场长传找帕托，这个球送得有些大，直接出了底线                   7'第7分钟，沙拉维左路内切禁区边缘抽射高出
9'夸德拉多右路助攻上来                   7'第7分钟，沙拉维左路内切禁区边缘抽射高出
9'没有什么机会将球回敲                   7'第7分钟，沙拉维左路内切禁区边缘抽射高出
9'佛罗伦萨转移送到左路，帕斯夸尔停球后丢球了                   7'第7分钟，沙拉维左路内切禁区边缘抽射高出
10'米兰想打个快速反击也是没有打起来                   7'第7分钟，沙拉维左路内切禁区边缘抽射高出
10'佛罗伦萨进球了！！                   7'第7分钟，沙拉维左路内切禁区边缘抽射高出
10'阿奎拉尼！！                   7'第7分钟，沙拉维左路内切禁区边缘抽射高出
14'阿奎拉尼中场拿球将球回敲                   14'第14分钟，沙拉维左肋直塞，埃马纽尔森在门前10米处左脚射门被冈萨洛-罗德里格斯一挡，维维亚诺将球拿到
14'米兰后场断球，康斯坦特将球打到中场                   14'第14分钟，沙拉维左肋直塞，埃马纽尔森在门前10米处左脚射门被冈萨洛-罗德里格斯一挡，维维亚诺将球拿到
14'埃马纽尔森前场拿球给到边路                   14'第14分钟，沙拉维左肋直塞，埃马纽尔森在门前10米处左脚射门被冈萨洛-罗德里格斯一挡，维维亚诺将球拿到
14'沙拉维得球后送了一记直塞到了禁区内                   14'第14分钟，沙拉维左肋直塞，埃马纽尔森在门前10米处左脚射门被冈萨洛-罗德里格斯一挡，维维亚诺将球拿到
15'可惜埃马纽尔森跟上的打门被对方后卫干扰了                   14'第14分钟，沙拉维左肋直塞，埃马纽尔森在门前10米处左脚射门被冈萨洛-罗德里格斯一挡，维维亚诺将球拿到
16'博阿滕前场左路的突破被冈萨洛-罗德里格斯铲出边线                   14'第14分钟，沙拉维左肋直塞，埃马纽尔森在门前10米处左脚射门被冈萨洛-罗德里格斯一挡，维维亚诺将球拿到
16'米兰获得角球机会                   14'第14分钟，沙拉维左肋直塞，埃马纽尔森在门前10米处左脚射门被冈萨洛-罗德里格斯一挡，维维亚诺将球拿到
16'角球给到前点，第一点被佛罗伦萨球员顶出                   14'第14分钟，沙拉维左肋直塞，埃马纽尔森在门前10米处左脚射门被冈萨洛-罗德里格斯一挡，维维亚诺将球拿到
17'米兰左路再起送到禁区内，帕托没有抢到点啊                   14'第14分钟，沙拉维左肋直塞，埃马纽尔森在门前10米处左脚射门被冈萨洛-罗德里格斯一挡，维维亚诺将球拿到
21'德希利奥中场得球后送直塞打到前场                   21'第21分钟，蒙托利沃在门前26米处低射偏出左门柱
21'博阿滕插上后将球回敲                   21'第21分钟，蒙托利沃在门前26米处低射偏出左门柱
21'禁区前沿蒙托利沃大力低射打偏，不过在禁区内帕托想碰一脚也是没有碰到                   21'第21分钟，蒙托利沃在门前26米处低射偏出左门柱
22'萨维奇中场拿球，长传被米兰得到                   21'第21分钟，蒙托利沃在门前26米处低射偏出左门柱
23'沙拉维前场左路拿球被夸德拉多抢断                   21'第21分钟，蒙托利沃在门前26米处低射偏出左门柱
23'底线附近安布罗西尼再抢的时候，球是先出了底线                   21'第21分钟，蒙托利沃在门前26米处低射偏出左门柱
24'帕斯夸尔中场拿球被断                   21'第21分钟，蒙托利沃在门前26米处低射偏出左门柱
24'反抢的时候帕斯夸尔防守犯规了                   21'第21分钟，蒙托利沃在门前26米处低射偏出左门柱
24'而皮萨罗觉得这个球并没有犯规                   21'第21分钟，蒙托利沃在门前26米处低射偏出左门柱
30'米兰后场长传打到前场，博阿滕接球的时候边裁举旗了                   30'第30分钟，博内拉背后放倒托尼，也吃到黄牌
30'帕托右路突破，想人球分过但没有过去                   30'第30分钟，博内拉背后放倒托尼，也吃到黄牌
31'托尼中场拿球被博内拉从背后放倒                   30'第30分钟，博内拉背后放倒托尼，也吃到黄牌
31'博内拉得到一张黄牌！                   30'第30分钟，博内拉背后放倒托尼，也吃到黄牌
31'蒙托利沃前场的挑传被佛罗伦萨得到                   30'第30分钟，博内拉背后放倒托尼，也吃到黄牌
31'夸德拉多中场直传打到前场                   30'第30分钟，博内拉背后放倒托尼，也吃到黄牌
32'皮萨罗长传送到禁区内                   30'第30分钟，博内拉背后放倒托尼，也吃到黄牌
32'队友头球顶了一下后被德希利奥解围                   30'第30分钟，博内拉背后放倒托尼，也吃到黄牌
