3'福斯贝里下底传中！                   3'这是莱比锡RB本赛季德甲第3次开场前2分钟内破门
3'伊尔桑克禁区内右侧倒三角传中！                   3'这是莱比锡RB本赛季德甲第3次开场前2分钟内破门
4'中路萨比策一脚打门！                   3'这是莱比锡RB本赛季德甲第3次开场前2分钟内破门
4' 打高了啊！                   3'这是莱比锡RB本赛季德甲第3次开场前2分钟内破门
18'维尔纳起速甩开防守球员！                   17'拜仁第17分钟追平
18'被博阿滕放倒在地！                   17'拜仁第17分钟追平
18'中圈阿隆索直传球向前！                   17'拜仁第17分钟追平
18'被伊尔桑克断下！                   17'拜仁第17分钟追平
20'阿拉巴直传球向前！                   17'拜仁第17分钟追平
20'到了前场左路！                   17'拜仁第17分钟追平
46'让我们回到比赛,下半场比赛开始了！！拜仁开球！                   46'莱万操刀推进右下角，1比1，莱比锡RB终结德甲主场连续458分钟不失球
46'球被萨比策碰出界外！                   46'莱万操刀推进右下角，1比1，莱比锡RB终结德甲主场连续458分钟不失球
46'被乌帕梅卡诺拦截！                   46'莱万操刀推进右下角，1比1，莱比锡RB终结德甲主场连续458分钟不失球
47'古拉奇给出一记长传球！！                   46'莱万操刀推进右下角，1比1，莱比锡RB终结德甲主场连续458分钟不失球
47'这边现场都是烟！                   46'莱万操刀推进右下角，1比1，莱比锡RB终结德甲主场连续458分钟不失球
48'然后莱比锡红牛直接进球了！                   46'莱万操刀推进右下角，1比1，莱比锡RB终结德甲主场连续458分钟不失球
48'莱比锡红牛后场长传！前场 左路萨比策带球突破！！禁区左侧倒三角回传！大禁区前鲍尔森右脚劲射入网！                   46'莱万操刀推进右下角，1比1，莱比锡RB终结德甲主场连续458分钟不失球
48'这边拜仁开球！                   46'莱万操刀推进右下角，1比1，莱比锡RB终结德甲主场连续458分钟不失球
48'横敲中路！阿隆索！                   46'莱万操刀推进右下角，1比1，莱比锡RB终结德甲主场连续458分钟不失球
49'前场右路罗本发动反击！                   46'莱万操刀推进右下角，1比1，莱比锡RB终结德甲主场连续458分钟不失球
49'调整一下！左脚劲射！                   46'莱万操刀推进右下角，1比1，莱比锡RB终结德甲主场连续458分钟不失球
49'基米希开球！弧线球传中                   46'莱万操刀推进右下角，1比1，莱比锡RB终结德甲主场连续458分钟不失球
49'中路孔佩尔跃起头球解围！                   46'莱万操刀推进右下角，1比1，莱比锡RB终结德甲主场连续458分钟不失球
49'斯塔克出击策应！                   46'莱万操刀推进右下角，1比1，莱比锡RB终结德甲主场连续458分钟不失球
31'古拉奇给出一记长传球！                   29'莱比锡第29分钟再度超出，福斯贝里突入禁区左侧被阿隆索绊倒，主裁判再度判罚点球，并黄牌警告阿隆索，韦尔纳操刀骗过施塔克推进左下角，2比1，这是他本赛季德甲第20球，成为1974-75赛季迪特-穆勒（24球）之后，首位单赛季德甲达到20球的U21德国球员
31'这球维尔纳没能拿到！                   29'莱比锡第29分钟再度超出，福斯贝里突入禁区左侧被阿隆索绊倒，主裁判再度判罚点球，并黄牌警告阿隆索，韦尔纳操刀骗过施塔克推进左下角，2比1，这是他本赛季德甲第20球，成为1974-75赛季迪特-穆勒（24球）之后，首位单赛季德甲达到20球的U21德国球员
32'基米希斜传给到身前！                   29'莱比锡第29分钟再度超出，福斯贝里突入禁区左侧被阿隆索绊倒，主裁判再度判罚点球，并黄牌警告阿隆索，韦尔纳操刀骗过施塔克推进左下角，2比1，这是他本赛季德甲第20球，成为1974-75赛季迪特-穆勒（24球）之后，首位单赛季德甲达到20球的U21德国球员
32'中圈前沿阿隆索直传球向前！                   29'莱比锡第29分钟再度超出，福斯贝里突入禁区左侧被阿隆索绊倒，主裁判再度判罚点球，并黄牌警告阿隆索，韦尔纳操刀骗过施塔克推进左下角，2比1，这是他本赛季德甲第20球，成为1974-75赛季迪特-穆勒（24球）之后，首位单赛季德甲达到20球的U21德国球员
32'里贝里背身回做！                   29'莱比锡第29分钟再度超出，福斯贝里突入禁区左侧被阿隆索绊倒，主裁判再度判罚点球，并黄牌警告阿隆索，韦尔纳操刀骗过施塔克推进左下角，2比1，这是他本赛季德甲第20球，成为1974-75赛季迪特-穆勒（24球）之后，首位单赛季德甲达到20球的U21德国球员
32'罗本一让！莱万后插上一脚低射！                   29'莱比锡第29分钟再度超出，福斯贝里突入禁区左侧被阿隆索绊倒，主裁判再度判罚点球，并黄牌警告阿隆索，韦尔纳操刀骗过施塔克推进左下角，2比1，这是他本赛季德甲第20球，成为1974-75赛季迪特-穆勒（24球）之后，首位单赛季德甲达到20球的U21德国球员
60'球进啦！！进啦进啦进啦进啦进啦！！[                   60'拜仁第60分钟又追一分
60'拜仁又扳回一分                   60'拜仁第60分钟又追一分
60'拉姆四十五度角传中！！阿隆索头球摆渡！蒂亚戈破门！                   60'拜仁第60分钟又追一分
61'比达尔上场！换下阿隆索！                   60'拜仁第60分钟又追一分
62'到了前场左路！！遭到多人包夹！                   60'拜仁第60分钟又追一分
62'拜仁就地反抢！                   60'拜仁第60分钟又追一分
62'比达尔推人犯规了！                   60'拜仁第60分钟又追一分
62'双方球员围拢上来！                   60'拜仁第60分钟又追一分
62'比达尔被出示黄牌！                   60'拜仁第60分钟又追一分
63'裁判给了莱比锡红牛后场的定位球！                   60'拜仁第60分钟又追一分
63'古拉奇后场大脚开球！                   60'拜仁第60分钟又追一分
63'维尔纳带球突破！！                   60'拜仁第60分钟又追一分
63'球进啦！！进啦进啦进啦进啦进啦！！                   60'拜仁第60分钟又追一分
65'禁区前沿！莱万争抢！                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
65'比达尔顺势向前方传出一脚直塞球！！                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
65'道格拉斯科斯塔回做！                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
65'莱万中路包抄！一脚打门！                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
66'道格拉斯科斯塔带球突破！！到了禁区内左侧！！                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
66'右路萨比策发动反击！！！                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
66'到了前场右路！！！                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
67'前场右路莱比锡红牛连续传球配合！                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
67'施密茨换下首开记录的萨比策                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
67'裁判吹哨！拜仁后场定位球！                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
67'蒂亚戈开球！                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
68'挑传给到右侧！                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
68'右路罗本带球内切！                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
68'禁区内穆勒一个高难度动作没有停下来皮球！                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
68'拉姆抛出界外球！                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
68'裁判吹哨！拜仁前场左路任意球机会！                   65'莱比锡第65分钟恢复2球优势，门将古拉奇后场开大脚，拉姆抢在福斯贝里前面解围却送到韦尔纳脚下，韦尔纳突入禁区左侧，在门前6米处小角度推射从施塔克裆下入近角，4比2
47'古拉奇给出一记长传球！！                   47'仅过2分钟，罗本塞球，拉姆禁区右侧低传，莱万在门前6米处推射击中右门柱
47'这边现场都是烟！                   47'仅过2分钟，罗本塞球，拉姆禁区右侧低传，莱万在门前6米处推射击中右门柱
48'然后莱比锡红牛直接进球了！                   47'仅过2分钟，罗本塞球，拉姆禁区右侧低传，莱万在门前6米处推射击中右门柱
48'莱比锡红牛后场长传！前场 左路萨比策带球突破！！禁区左侧倒三角回传！大禁区前鲍尔森右脚劲射入网！                   47'仅过2分钟，罗本塞球，拉姆禁区右侧低传，莱万在门前6米处推射击中右门柱
48'这边拜仁开球！                   47'仅过2分钟，罗本塞球，拉姆禁区右侧低传，莱万在门前6米处推射击中右门柱
48'横敲中路！阿隆索！                   47'仅过2分钟，罗本塞球，拉姆禁区右侧低传，莱万在门前6米处推射击中右门柱
49'前场右路罗本发动反击！                   47'仅过2分钟，罗本塞球，拉姆禁区右侧低传，莱万在门前6米处推射击中右门柱
49'调整一下！左脚劲射！                   47'仅过2分钟，罗本塞球，拉姆禁区右侧低传，莱万在门前6米处推射击中右门柱
49'基米希开球！弧线球传中                   47'仅过2分钟，罗本塞球，拉姆禁区右侧低传，莱万在门前6米处推射击中右门柱
49'中路孔佩尔跃起头球解围！                   47'仅过2分钟，罗本塞球，拉姆禁区右侧低传，莱万在门前6米处推射击中右门柱
49'斯塔克出击策应！                   47'仅过2分钟，罗本塞球，拉姆禁区右侧低传，莱万在门前6米处推射击中右门柱
50'后场后侧蒂亚戈拿球失误！                   47'仅过2分钟，罗本塞球，拉姆禁区右侧低传，莱万在门前6米处推射击中右门柱
50'右路伊尔桑克插上！                   47'仅过2分钟，罗本塞球，拉姆禁区右侧低传，莱万在门前6米处推射击中右门柱
50'后场罗本把球拿住！                   47'仅过2分钟，罗本塞球，拉姆禁区右侧低传，莱万在门前6米处推射击中右门柱
84'任意球开出！道格拉斯科斯塔直接左脚打门！                   84'拜仁第84分钟再追一球
84'贝尔纳特斜传给到身前右侧！                   84'拜仁第84分钟再追一球
84'中圈博阿滕抢下来！                   84'拜仁第84分钟再追一球
84'被凯塔断球！                   84'拜仁第84分钟再追一球
84'到了中圈弧右侧！被放倒在地！                   84'拜仁第84分钟再追一球
84'这边莱万犯规了！                   84'拜仁第84分钟再追一球
85'凯塔的鞋子都被莱万铲掉了                   84'拜仁第84分钟再追一球
85'中圈右侧莱比锡红牛的定位球！                   84'拜仁第84分钟再追一球
85'凯塔大脚开球！                   84'拜仁第84分钟再追一球
85'直接到了禁区内右侧！！                   84'拜仁第84分钟再追一球
85'面对逼抢！斜长传到了前场右路！！                   84'拜仁第84分钟再追一球
85'拉姆前场右路边线拿到！                   84'拜仁第84分钟再追一球
86'转身晃过贴身盯防！                   84'拜仁第84分钟再追一球
86'罗本带球且战且退！                   84'拜仁第84分钟再追一球
86'莱万转身起速！                   84'拜仁第84分钟再追一球
86'双方球员有些争执啊                   84'拜仁第84分钟再追一球
86'给了拜仁前场中路的任意球机会！                   84'拜仁第84分钟再追一球
86'稍稍靠近右侧！莱万以及阿拉巴站在球前！                   84'拜仁第84分钟再追一球
87'任意球开出！阿拉巴左脚直接破门！[4-4]                   84'拜仁第84分钟再追一球
87'这场比赛太精彩啦                   84'拜仁第84分钟再追一球
87'阿拉巴直接左脚任意球轰门！皮球直挂球门右上角！古拉奇都没有反应啊！                   84'拜仁第84分钟再追一球
46'让我们回到比赛,下半场比赛开始了！！拜仁开球！                   46'拜仁补时第1分钟追平
46'球被萨比策碰出界外！                   46'拜仁补时第1分钟追平
46'被乌帕梅卡诺拦截！                   46'拜仁补时第1分钟追平
47'古拉奇给出一记长传球！！                   46'拜仁补时第1分钟追平
47'这边现场都是烟！                   46'拜仁补时第1分钟追平
48'然后莱比锡红牛直接进球了！                   46'拜仁补时第1分钟追平
48'莱比锡红牛后场长传！前场 左路萨比策带球突破！！禁区左侧倒三角回传！大禁区前鲍尔森右脚劲射入网！                   46'拜仁补时第1分钟追平
48'这边拜仁开球！                   46'拜仁补时第1分钟追平
48'横敲中路！阿隆索！                   46'拜仁补时第1分钟追平
49'前场右路罗本发动反击！                   46'拜仁补时第1分钟追平
49'调整一下！左脚劲射！                   46'拜仁补时第1分钟追平
49'基米希开球！弧线球传中                   46'拜仁补时第1分钟追平
49'中路孔佩尔跃起头球解围！                   46'拜仁补时第1分钟追平
49'斯塔克出击策应！                   46'拜仁补时第1分钟追平
50'后场后侧蒂亚戈拿球失误！                   50'补时第5分钟，穆勒后场反击直传，罗本右路人球分过突破康佩尔，切入禁区摆脱回防的伊尔桑克，在门前6米处左脚挑射入近角，拜仁5比4绝杀
50'右路伊尔桑克插上！                   50'补时第5分钟，穆勒后场反击直传，罗本右路人球分过突破康佩尔，切入禁区摆脱回防的伊尔桑克，在门前6米处左脚挑射入近角，拜仁5比4绝杀
50'后场罗本把球拿住！                   50'补时第5分钟，穆勒后场反击直传，罗本右路人球分过突破康佩尔，切入禁区摆脱回防的伊尔桑克，在门前6米处左脚挑射入近角，拜仁5比4绝杀
51'这边刚才拜仁的进攻！罗本禁区内右侧斜传中路莱万！莱万小禁区前转身推射稍稍偏出啊！                   50'补时第5分钟，穆勒后场反击直传，罗本右路人球分过突破康佩尔，切入禁区摆脱回防的伊尔桑克，在门前6米处左脚挑射入近角，拜仁5比4绝杀
51'古拉奇大脚开球                   50'补时第5分钟，穆勒后场反击直传，罗本右路人球分过突破康佩尔，切入禁区摆脱回防的伊尔桑克，在门前6米处左脚挑射入近角，拜仁5比4绝杀
51'拉姆向前方传出一脚直塞球！！                   50'补时第5分钟，穆勒后场反击直传，罗本右路人球分过突破康佩尔，切入禁区摆脱回防的伊尔桑克，在门前6米处左脚挑射入近角，拜仁5比4绝杀
52'拉姆到了底线附近！                   50'补时第5分钟，穆勒后场反击直传，罗本右路人球分过突破康佩尔，切入禁区摆脱回防的伊尔桑克，在门前6米处左脚挑射入近角，拜仁5比4绝杀
52' 拉姆下底传中！                   50'补时第5分钟，穆勒后场反击直传，罗本右路人球分过突破康佩尔，切入禁区摆脱回防的伊尔桑克，在门前6米处左脚挑射入近角，拜仁5比4绝杀
52'被孔佩尔头球解围！                   50'补时第5分钟，穆勒后场反击直传，罗本右路人球分过突破康佩尔，切入禁区摆脱回防的伊尔桑克，在门前6米处左脚挑射入近角，拜仁5比4绝杀
