3'切尔西前场进攻，米克尔中路斜传给到右路插上的阿兹皮里库塔                   3'第3分钟，阿扎尔传球，斯图里奇禁区前射门偏出
3'阿兹皮里库塔右边路拿球，横传中路，第一点被西布朗球员解围                   3'第3分钟，阿扎尔传球，斯图里奇禁区前射门偏出
4'阿扎尔前场拿球，直传给到斯图里奇                   3'第3分钟，阿扎尔传球，斯图里奇禁区前射门偏出
4'斯图里奇拿球，向前趟了一步，一脚似传似射的起脚                   3'第3分钟，阿扎尔传球，斯图里奇禁区前射门偏出
4'球直接偏出了右侧立柱，出底线                   3'第3分钟，阿扎尔传球，斯图里奇禁区前射门偏出
5'西布朗前场的进攻，莫里森中路直传找肖恩-朗                   3'第3分钟，阿扎尔传球，斯图里奇禁区前射门偏出
5'肖恩-朗在和卡希尔的争抢中被吹拉人犯规                   3'第3分钟，阿扎尔传球，斯图里奇禁区前射门偏出
5'路易斯候车那个斜传球到右路找阿兹皮里库塔，可惜力量过大，直接出了边线                   3'第3分钟，阿扎尔传球，斯图里奇禁区前射门偏出
6'西布朗前场进攻，比利-琼斯右边路插上拿球横传禁区前沿                   3'第3分钟，阿扎尔传球，斯图里奇禁区前射门偏出
6'穆隆布插上接应，可惜球传的有点远，停球不好                   3'第3分钟，阿扎尔传球，斯图里奇禁区前射门偏出
10'切尔西前场中路的直传球找托雷斯，塔马斯倒地将球挡出                   10'西布朗第10分钟取得领先，莫里森禁区左侧传中，摆脱路易斯的隆格小禁区边缘头球冲顶入网
10'进球了，西布朗                   10'西布朗第10分钟取得领先，莫里森禁区左侧传中，摆脱路易斯的隆格小禁区边缘头球冲顶入网
11'肖恩-朗俯身冲顶破门                   10'西布朗第10分钟取得领先，莫里森禁区左侧传中，摆脱路易斯的隆格小禁区边缘头球冲顶入网
12'西布朗左路进攻，边路的穿裆给到莫里森，莫里森挑传后点，肖恩-朗在和路易斯的拼抢中，一个鱼跃，俯身冲顶破门                   10'西布朗第10分钟取得领先，莫里森禁区左侧传中，摆脱路易斯的隆格小禁区边缘头球冲顶入网
12'西布朗上半场的首次反击就得分了，这让蓝军有点困难哦                   10'西布朗第10分钟取得领先，莫里森禁区左侧传中，摆脱路易斯的隆格小禁区边缘头球冲顶入网
13'慢镜回放：之前阿扎尔在禁区外的远射，球似乎打在了奥尔森的右侧手臂上，可惜后者手臂是朝下的，不明显，裁判也是没敢吹罚                   10'西布朗第10分钟取得领先，莫里森禁区左侧传中，摆脱路易斯的隆格小禁区边缘头球冲顶入网
47'阿扎尔角球开出，前点队员的头球攻门太偏啦                   47'2分钟后，摩西左路25码处劲射偏出
47'阿扎尔角球开出到门前，路易斯争顶顶空                   47'2分钟后，摩西左路25码处劲射偏出
47'切尔西前场进攻，莫塞斯拿球进入禁区                   47'2分钟后，摩西左路25码处劲射偏出
48'莫塞斯小禁区右侧横传球，西布朗后卫解围失误                   47'2分钟后，摩西左路25码处劲射偏出
48'斯图里奇得球，转身，左脚抽射，麦西尔将球扑出                   47'2分钟后，摩西左路25码处劲射偏出
48'西布朗前场的进攻，格拉禁区外直传球到禁区                   47'2分钟后，摩西左路25码处劲射偏出
49'切赫出击，在包抄的里奇维尔之前倒地将球压在身下                   47'2分钟后，摩西左路25码处劲射偏出
49'穆隆布中场拿球横拨给到格拉                   47'2分钟后，摩西左路25码处劲射偏出
50'格拉后场过顶直传到前场给到肖恩-朗                   47'2分钟后，摩西左路25码处劲射偏出
50'肖恩-朗拿球下底，结果自己趟球过大，直接趟出了底线                   47'2分钟后，摩西左路25码处劲射偏出
50'阿兹皮里库塔右路插上拿球起球到禁区                   47'2分钟后，摩西左路25码处劲射偏出
46'球还在切尔西球员脚下，莫塞斯禁区右侧拿球低射，打偏啦                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
46'上半场补时1分钟                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
46'切尔西右边路的传中，雅各布头球解围出底线                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
46'切尔西右侧角球机会                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
47'阿扎尔角球开出，前点队员的头球攻门太偏啦                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
46'下半场比赛开始                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
46'西布朗开球，从右向左进攻                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
46'切尔西中场抢断，左路的进攻                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
46'伯特兰德左路拿球下底传中到后点，里奇维尔将球解围出底线                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
46'切尔西获得右侧角球机会                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
47'阿扎尔角球开出到门前，路易斯争顶顶空                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
47'切尔西前场进攻，莫塞斯拿球进入禁区                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
48'莫塞斯小禁区右侧横传球，西布朗后卫解围失误                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
48'斯图里奇得球，转身，左脚抽射，麦西尔将球扑出                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
48'西布朗前场的进攻，格拉禁区外直传球到禁区                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
49'切赫出击，在包抄的里奇维尔之前倒地将球压在身下                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
49'穆隆布中场拿球横拨给到格拉                   46'1分钟后，比利-琼斯右路传中，隆格小禁区前在卡希尔紧逼下的射门被切赫没收
39'阿兹皮里库塔右路拿球直传找斯图里奇                   39'切尔西第39分钟扳平比分，阿斯皮利奎塔切入禁区右侧传中，阿扎尔远点近距离头球攻门打在比利-琼斯身上偏转入近角
39'斯图里奇背身拿球被放倒                   39'切尔西第39分钟扳平比分，阿斯皮利奎塔切入禁区右侧传中，阿扎尔远点近距离头球攻门打在比利-琼斯身上偏转入近角
39'不过球在米克尔脚下，奥利佛也是没吹                   39'切尔西第39分钟扳平比分，阿斯皮利奎塔切入禁区右侧传中，阿扎尔远点近距离头球攻门打在比利-琼斯身上偏转入近角
39'切尔西扳平比分                   39'切尔西第39分钟扳平比分，阿斯皮利奎塔切入禁区右侧传中，阿扎尔远点近距离头球攻门打在比利-琼斯身上偏转入近角
40'阿扎尔~~~                   39'切尔西第39分钟扳平比分，阿斯皮利奎塔切入禁区右侧传中，阿扎尔远点近距离头球攻门打在比利-琼斯身上偏转入近角
40'阿兹皮里库塔禁区右侧拿球斜传后点，阿扎尔包抄冲顶，球打在比利-琼斯肩膀上进网                   39'切尔西第39分钟扳平比分，阿斯皮利奎塔切入禁区右侧传中，阿扎尔远点近距离头球攻门打在比利-琼斯身上偏转入近角
41'斯图里奇和托雷斯的撞墙配合                   39'切尔西第39分钟扳平比分，阿斯皮利奎塔切入禁区右侧传中，阿扎尔远点近距离头球攻门打在比利-琼斯身上偏转入近角
41'托雷斯禁区内背身拿球，回敲给到斯图里奇                   39'切尔西第39分钟扳平比分，阿斯皮利奎塔切入禁区右侧传中，阿扎尔远点近距离头球攻门打在比利-琼斯身上偏转入近角
41'斯图里奇禁区弧顶，右脚迎球怒射，可惜打偏啦                   39'切尔西第39分钟扳平比分，阿斯皮利奎塔切入禁区右侧传中，阿扎尔远点近距离头球攻门打在比利-琼斯身上偏转入近角
42'难道现在的英超赛场流行逆转啦                   39'切尔西第39分钟扳平比分，阿斯皮利奎塔切入禁区右侧传中，阿扎尔远点近距离头球攻门打在比利-琼斯身上偏转入近角
48'莫塞斯小禁区右侧横传球，西布朗后卫解围失误                   48'切尔西半场结束前连获3次角球，第44分钟，雅克布禁区前对斯图里奇犯规，路易斯左路任意球直接射门打穿人墙偏转出近角
48'斯图里奇得球，转身，左脚抽射，麦西尔将球扑出                   48'切尔西半场结束前连获3次角球，第44分钟，雅克布禁区前对斯图里奇犯规，路易斯左路任意球直接射门打穿人墙偏转出近角
48'西布朗前场的进攻，格拉禁区外直传球到禁区                   48'切尔西半场结束前连获3次角球，第44分钟，雅克布禁区前对斯图里奇犯规，路易斯左路任意球直接射门打穿人墙偏转出近角
49'切赫出击，在包抄的里奇维尔之前倒地将球压在身下                   48'切尔西半场结束前连获3次角球，第44分钟，雅克布禁区前对斯图里奇犯规，路易斯左路任意球直接射门打穿人墙偏转出近角
49'穆隆布中场拿球横拨给到格拉                   48'切尔西半场结束前连获3次角球，第44分钟，雅克布禁区前对斯图里奇犯规，路易斯左路任意球直接射门打穿人墙偏转出近角
50'格拉后场过顶直传到前场给到肖恩-朗                   48'切尔西半场结束前连获3次角球，第44分钟，雅克布禁区前对斯图里奇犯规，路易斯左路任意球直接射门打穿人墙偏转出近角
50'肖恩-朗拿球下底，结果自己趟球过大，直接趟出了底线                   48'切尔西半场结束前连获3次角球，第44分钟，雅克布禁区前对斯图里奇犯规，路易斯左路任意球直接射门打穿人墙偏转出近角
50'阿兹皮里库塔右路插上拿球起球到禁区                   48'切尔西半场结束前连获3次角球，第44分钟，雅克布禁区前对斯图里奇犯规，路易斯左路任意球直接射门打穿人墙偏转出近角
51'第一点被西布朗球员解围                   48'切尔西半场结束前连获3次角球，第44分钟，雅克布禁区前对斯图里奇犯规，路易斯左路任意球直接射门打穿人墙偏转出近角
