6'长传前场右路找到穆萨                   6'开场6分钟，叶廖缅科右路传中，敦比亚后点头球稍稍偏出
6'穆萨护球回传，跟进的埃雷门科斜传后点，杜姆比亚抢到点甩头攻门可惜球擦着立柱出了底线                   6'开场6分钟，叶廖缅科右路传中，敦比亚后点头球稍稍偏出
6'格策中场是球，推进中被伊格纳舍维奇上抢成功                   6'开场6分钟，叶廖缅科右路传中，敦比亚后点头球稍稍偏出
7'维恩布鲁姆的长传球找杜姆比亚，杜姆比亚差了半步                   6'开场6分钟，叶廖缅科右路传中，敦比亚后点头球稍稍偏出
7'小猪斜传找到里贝里，里贝里下底被别列祖茨基铲留球                   6'开场6分钟，叶廖缅科右路传中，敦比亚后点头球稍稍偏出
7'别列祖茨基解围出来还是拜仁的控球                   6'开场6分钟，叶廖缅科右路传中，敦比亚后点头球稍稍偏出
8'小猪分边右路，霍伊别尔格地滚球传中被阿金费耶夫得到                   6'开场6分钟，叶廖缅科右路传中，敦比亚后点头球稍稍偏出
8'拜仁继续由右路进攻，格策右肋部传中打在纳巴金脚上出边线                   6'开场6分钟，叶廖缅科右路传中，敦比亚后点头球稍稍偏出
9'拜仁在右路做文章，格策传中打在伊格纳舍维奇身上出底线                   6'开场6分钟，叶廖缅科右路传中，敦比亚后点头球稍稍偏出
9'里贝里发出角球，伊格纳舍维奇第一点头球解围                   6'开场6分钟，叶廖缅科右路传中，敦比亚后点头球稍稍偏出
23'中央陆军有机会                   23'第23分钟，扎戈耶夫右肋传球，敦比亚在门前13米处单刀推射被诺伊尔封出
23'两人进了禁区，杜姆比亚面对门将推射打太正了                   23'第23分钟，扎戈耶夫右肋传球，敦比亚在门前13米处单刀推射被诺伊尔封出
48'罗德右脚一射左脚打门偏出左门柱                   48'第48分钟，罗德右侧禁区前沿左脚弧线球偏出近门柱
49'中央陆军开始把阵型往前提                   48'第48分钟，罗德右侧禁区前沿左脚弧线球偏出近门柱
50'穆萨右路下底传中打在贝尔纳特身上出了底线                   48'第48分钟，罗德右侧禁区前沿左脚弧线球偏出近门柱
50'中央陆军的角球没有形成威胁                   48'第48分钟，罗德右侧禁区前沿左脚弧线球偏出近门柱
51'小猪中路带了一段分右路，罗本得球交给罗德                   48'第48分钟，罗德右侧禁区前沿左脚弧线球偏出近门柱
51'球倒出来，丹尼尔斯挑过顶球，罗本禁区内头球攻门没有顶上力量                   48'第48分钟，罗德右侧禁区前沿左脚弧线球偏出近门柱
51'阿金费耶夫将球没收                   48'第48分钟，罗德右侧禁区前沿左脚弧线球偏出近门柱
59'莱万多夫斯基左路得球传球被维恩布鲁姆拦截一下                   59'第59分钟，罗本和莱万打出配合，大力抽射被阿金费耶夫扑出
59'中场还是拜仁的控球                   59'第59分钟，罗本和莱万打出配合，大力抽射被阿金费耶夫扑出
59'小猪分边左路格策，回做一下                   59'第59分钟，罗本和莱万打出配合，大力抽射被阿金费耶夫扑出
60'小猪想塞到右肋部，球被纳巴金拦截                   59'第59分钟，罗本和莱万打出配合，大力抽射被阿金费耶夫扑出
60'罗本招牌式的禁区前沿横拉左脚弧线球攻门，球被伊格纳舍维奇伸脚挡出                   59'第59分钟，罗本和莱万打出配合，大力抽射被阿金费耶夫扑出
61'本小组另一场比赛，客场作战的曼城凭借纳斯里的进球暂时1：0领先罗马                   59'第59分钟，罗本和莱万打出配合，大力抽射被阿金费耶夫扑出
62'杜姆比亚断球，埃雷门科过渡一下                   59'第59分钟，罗本和莱万打出配合，大力抽射被阿金费耶夫扑出
62'纳乔长传前场左路找到埃雷门科                   59'第59分钟，罗本和莱万打出配合，大力抽射被阿金费耶夫扑出
62'埃雷门科回扣传中被博阿滕拦截                   59'第59分钟，罗本和莱万打出配合，大力抽射被阿金费耶夫扑出
62'中央陆军获得一个前场左路的角球机会                   59'第59分钟，罗本和莱万打出配合，大力抽射被阿金费耶夫扑出
74'扎戈耶夫后场断球，送出长传                   74'第74分钟，罗本传球，莱万在门前5米处头球攻门，阿金费耶夫已无能为力，但V-别列祖茨基将球挡出
74'落点太靠前了，杜姆比亚没有追上                   74'第74分钟，罗本传球，莱万在门前5米处头球攻门，阿金费耶夫已无能为力，但V-别列祖茨基将球挡出
74'罗德右路的传中没有传起来                   74'第74分钟，罗本传球，莱万在门前5米处头球攻门，阿金费耶夫已无能为力，但V-别列祖茨基将球挡出
75'纳乔交给埃雷门科，再分右路的穆萨                   74'第74分钟，罗本传球，莱万在门前5米处头球攻门，阿金费耶夫已无能为力，但V-别列祖茨基将球挡出
76'穆萨直传被丹特防了下来                   74'第74分钟，罗本传球，莱万在门前5米处头球攻门，阿金费耶夫已无能为力，但V-别列祖茨基将球挡出
77'霍伊别尔格分右路，高迪诺再交给拉边的穆勒                   74'第74分钟，罗本传球，莱万在门前5米处头球攻门，阿金费耶夫已无能为力，但V-别列祖茨基将球挡出
77'穆勒传中球打在纳巴金身上弹起来，阿金费耶夫出击将球摘下                   74'第74分钟，罗本传球，莱万在门前5米处头球攻门，阿金费耶夫已无能为力，但V-别列祖茨基将球挡出
77'罗德右路加速传中，别列祖茨基顶到第一点                   74'第74分钟，罗本传球，莱万在门前5米处头球攻门，阿金费耶夫已无能为力，但V-别列祖茨基将球挡出
80'里贝里分边右路，罗德得不堪加速下底，传中要到角球                   79'第79分钟，格策直传，莱万趟过阿金费耶夫，禁区左侧小角度铲射击中门柱内侧
80'格策接应战术角球没有第一时间传中                   79'第79分钟，格策直传，莱万趟过阿金费耶夫，禁区左侧小角度铲射击中门柱内侧
90'上半场比赛没有补时，结束了！                   90'第90分钟，罗本和莱万禁区前沿配合，莱万背身做球，格策在门前9米处推进球门顶端，3比0
91'中央陆军换人，15号叶夫列莫夫替下18号穆萨                   90'第90分钟，罗本和莱万禁区前沿配合，莱万背身做球，格策在门前9米处推进球门顶端，3比0
91'刚换人，拜仁再进一球！                   90'第90分钟，罗本和莱万禁区前沿配合，莱万背身做球，格策在门前9米处推进球门顶端，3比0
92'格策禁区外的远射，阿金费耶夫没有看准来球，球从他手边飞进球网                   90'第90分钟，罗本和莱万禁区前沿配合，莱万背身做球，格策在门前9米处推进球门顶端，3比0
93'霍伊别尔格的突破造成对方犯规                   90'第90分钟，罗本和莱万禁区前沿配合，莱万背身做球，格策在门前9米处推进球门顶端，3比0
93'任意球开出来，裁判员鸣哨                   90'第90分钟，罗本和莱万禁区前沿配合，莱万背身做球，格策在门前9米处推进球门顶端，3比0
93'全场比赛结束，拜仁主场3：0大胜莫斯科中央陆军！                   90'第90分钟，罗本和莱万禁区前沿配合，莱万背身做球，格策在门前9米处推进球门顶端，3比0
