6'马尔凯蒂出击头球解围跟自己队友撞在了一起                   6'赛前为6日去世的意大利前总理安德烈奥蒂默哀1分钟，但看台上响起嘘声和起哄声
6'孔科和马尔凯蒂有些受伤倒地不起                   6'赛前为6日去世的意大利前总理安德烈奥蒂默哀1分钟，但看台上响起嘘声和起哄声
6'马尔凯蒂很快的站了起来，问题应该不大                   6'赛前为6日去世的意大利前总理安德烈奥蒂默哀1分钟，但看台上响起嘘声和起哄声
7'孔科问题应该也不大，比赛继续                   6'赛前为6日去世的意大利前总理安德烈奥蒂默哀1分钟，但看台上响起嘘声和起哄声
8'国米后场长传直接出了边线                   6'赛前为6日去世的意大利前总理安德烈奥蒂默哀1分钟，但看台上响起嘘声和起哄声
9'拉齐奥左路策动攻势                   6'赛前为6日去世的意大利前总理安德烈奥蒂默哀1分钟，但看台上响起嘘声和起哄声
9'卢利奇底线附近低平球回敲到禁区内                   6'赛前为6日去世的意大利前总理安德烈奥蒂默哀1分钟，但看台上响起嘘声和起哄声
9'克洛泽得球后插上后射门被后卫挡出底线                   6'赛前为6日去世的意大利前总理安德烈奥蒂默哀1分钟，但看台上响起嘘声和起哄声
47'瓜林右路禁区内拿球                   47'开场不到2分钟，阿尔瓦雷斯右路内切距门25米处左脚抽射被马尔凯蒂封出
47'强突到底线后大力横扫到门前                   47'开场不到2分钟，阿尔瓦雷斯右路内切距门25米处左脚抽射被马尔凯蒂封出
47'球在前点先被拉齐奥球员碰了一下后跟着抢在阿尔瓦雷斯捅射之前将球解围                   47'开场不到2分钟，阿尔瓦雷斯右路内切距门25米处左脚抽射被马尔凯蒂封出
48'裁判给了拉齐奥一个点球！！！                   47'开场不到2分钟，阿尔瓦雷斯右路内切距门25米处左脚抽射被马尔凯蒂封出
48'拉齐奥前场送直塞打到禁区内                   47'开场不到2分钟，阿尔瓦雷斯右路内切距门25米处左脚抽射被马尔凯蒂封出
49'坎德雷瓦禁区内得球将球横敲                   47'开场不到2分钟，阿尔瓦雷斯右路内切距门25米处左脚抽射被马尔凯蒂封出
49'拉诺齐亚身后防守弗洛卡里犯规                   47'开场不到2分钟，阿尔瓦雷斯右路内切距门25米处左脚抽射被马尔凯蒂封出
49'埃尔纳内斯来主罚这个点球                   47'开场不到2分钟，阿尔瓦雷斯右路内切距门25米处左脚抽射被马尔凯蒂封出
50'埃尔纳内斯点球打左路，汉达诺维奇判断对了方向，但还是没有扑出来！                   47'开场不到2分钟，阿尔瓦雷斯右路内切距门25米处左脚抽射被马尔凯蒂封出
47'国米后场断球，佩雷拉将球回敲                   47'开场不到2分钟，阿尔瓦雷斯右路内切距门25米处左脚抽射被马尔凯蒂封出
48'贝纳西中场的传球被挡出边线                   47'开场不到2分钟，阿尔瓦雷斯右路内切距门25米处左脚抽射被马尔凯蒂封出
49'瓜林中场拿球给到边路                   47'开场不到2分钟，阿尔瓦雷斯右路内切距门25米处左脚抽射被马尔凯蒂封出
