19'刚刚枫浪的电脑故障，重启后耽误了一会，好在没进球啊                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
19'马塞洛也是在第15分钟受伤被瓦拉内换下                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
19'皇马目前伤兵满营，这可是不是好兆头啊                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
20'毕竟他们在下周中还有和多特的欧冠半决赛，遭遇人员荒。。。                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
20'而且从画面来看，马塞洛伤的不轻，被担架抬出场                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
20'穆里尼奥也是站在替补席，一脸疑云                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
21'皇马左路的进攻，本泽马拿球回敲给到卡塞米罗                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
21'卡塞米罗的斜传球到禁区，马丁内斯将球解围出底线                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
21'皇马获得右侧角球机会，莫德里奇主罚                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
21'莫德里奇角球开到禁区，瓦拉内头球攻门                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
21'阿德里安的奋力扑救，将球托出横梁                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
22'不好意思，刚刚是C罗和瓦拉内抢在一起，是C罗的攻门                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
22'皇马继续角球机会，还是C罗，顶高啦                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
22'从这几次机会来看，C罗今天的状态还是相当不错                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
22'皇马的前场进攻，阿尔比奥尔过顶斜传到禁区                   19'第19分钟，本泽马禁区左侧回传，C-罗纳尔多禁区边缘劲射偏出
22'不好意思，刚刚是C罗和瓦拉内抢在一起，是C罗的攻门                   22'第22分钟，卡塞米罗送出直传，卡列洪禁区右侧的小角度低射滑门而过
22'皇马继续角球机会，还是C罗，顶高啦                   22'第22分钟，卡塞米罗送出直传，卡列洪禁区右侧的小角度低射滑门而过
22'从这几次机会来看，C罗今天的状态还是相当不错                   22'第22分钟，卡塞米罗送出直传，卡列洪禁区右侧的小角度低射滑门而过
22'皇马的前场进攻，阿尔比奥尔过顶斜传到禁区                   22'第22分钟，卡塞米罗送出直传，卡列洪禁区右侧的小角度低射滑门而过
23'卡列洪转身接应，对方后卫连拉带拽都不行啊                   22'第22分钟，卡塞米罗送出直传，卡列洪禁区右侧的小角度低射滑门而过
23'卡列洪得球，趟出两步，右脚的斜射远角，球滑门而过                   22'第22分钟，卡塞米罗送出直传，卡列洪禁区右侧的小角度低射滑门而过
24'卡列洪前场拿球，横拨交给莫德里奇                   22'第22分钟，卡塞米罗送出直传，卡列洪禁区右侧的小角度低射滑门而过
24'莫德里奇拿球，面对贝蒂斯多名球员的包夹，球丢啦                   22'第22分钟，卡塞米罗送出直传，卡列洪禁区右侧的小角度低射滑门而过
24'贝蒂斯前场的进攻，帕波恩禁区弧顶空位了啊                   22'第22分钟，卡塞米罗送出直传，卡列洪禁区右侧的小角度低射滑门而过
25'一脚吊门，稍微高了一点点                   22'第22分钟，卡塞米罗送出直传，卡列洪禁区右侧的小角度低射滑门而过
25'这个位置时莫德里奇啊，防守需注意啊                   22'第22分钟，卡塞米罗送出直传，卡列洪禁区右侧的小角度低射滑门而过
25'C罗前场拿球，面对对方的凶狠放铲，将球回敲卡塞米罗                   22'第22分钟，卡塞米罗送出直传，卡列洪禁区右侧的小角度低射滑门而过
26'卡塞米罗斜传球到右路找插上的莫德里奇                   26'第26分钟，摩德里奇给C-罗纳尔多送出直传，但阿德里安及时出击抢先没收
26'莫德里奇拿球横带，转移球找纳乔                   26'第26分钟，摩德里奇给C-罗纳尔多送出直传，但阿德里安及时出击抢先没收
26'球被贝蒂斯球员抢先解围出边线                   26'第26分钟，摩德里奇给C-罗纳尔多送出直传，但阿德里安及时出击抢先没收
