6'进球啦！！！大连阿尔滨球员于汉超大禁区左侧右脚射门,球从右下角飞进球门,球进了!助攻的是董学升. 大连阿尔滨 1-1 辽宁宏运.                   6'阿尔滨在第6分钟扳平比分
8'射门!!!大连阿尔滨球员陈涛大禁区中央头球,被对方守门员横身扑出.给他传球的是李学鹏.                   6'阿尔滨在第6分钟扳平比分
8'特里夫诺维奇为辽宁宏运在对方半场,赢得一个任意球.                   6'阿尔滨在第6分钟扳平比分
8'大连阿尔滨球员吕鹏拼抢犯规,对手获得控球权.                   6'阿尔滨在第6分钟扳平比分
11'射门!!!辽宁宏运球员胡延强大禁区中央左脚射门,被对方守门员横身扑出.给他传球的是张野.                   11'第11分钟，辽足反越位成功，胡延强的近距离射门被张飞身扑出，2分钟后张再次化解对方犀利远射
11'李学鹏将球处理出底线,辽宁宏运获得角球.                   11'第11分钟，辽足反越位成功，胡延强的近距离射门被张飞身扑出，2分钟后张再次化解对方犀利远射
11'辽宁宏运球员杨善平大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是孙世林.                   11'第11分钟，辽足反越位成功，胡延强的近距离射门被张飞身扑出，2分钟后张再次化解对方犀利远射
13'大连阿尔滨球员罗申巴克一脚直塞球给于汉超,但是边裁举旗显示后者已经越位.                   11'第11分钟，辽足反越位成功，胡延强的近距离射门被张飞身扑出，2分钟后张再次化解对方犀利远射
14'射门!!!辽宁宏运球员金泰延大禁区外右脚射门,被对方守门员横身扑出.给他传球的是特里夫诺维奇.                   11'第11分钟，辽足反越位成功，胡延强的近距离射门被张飞身扑出，2分钟后张再次化解对方犀利远射
14'张翀将球处理出底线,辽宁宏运获得角球.                   11'第11分钟，辽足反越位成功，胡延强的近距离射门被张飞身扑出，2分钟后张再次化解对方犀利远射
50'辽宁宏运球员金泰延拼抢犯规,对手获得控球权.                   50'5分钟后，孙世林在与于汉超争抢时动作过大，阿尔滨替补席教练员纷纷表示不满，孙世林被出示黄牌
50'陈涛为大连阿尔滨赢得一个任意球.                   50'5分钟后，孙世林在与于汉超争抢时动作过大，阿尔滨替补席教练员纷纷表示不满，孙世林被出示黄牌
51'射门!!!辽宁宏运球员胡延强大禁区外右脚射门,被对方守门员横身扑出.给他传球的是金泰延.                   50'5分钟后，孙世林在与于汉超争抢时动作过大，阿尔滨替补席教练员纷纷表示不满，孙世林被出示黄牌
51'张翀将球处理出底线,辽宁宏运获得角球.                   50'5分钟后，孙世林在与于汉超争抢时动作过大，阿尔滨替补席教练员纷纷表示不满，孙世林被出示黄牌
53'辽宁宏运球员郑涛拼抢犯规,对手获得控球权.                   50'5分钟后，孙世林在与于汉超争抢时动作过大，阿尔滨替补席教练员纷纷表示不满，孙世林被出示黄牌
53'于汉超为大连阿尔滨赢得一个任意球.                   50'5分钟后，孙世林在与于汉超争抢时动作过大，阿尔滨替补席教练员纷纷表示不满，孙世林被出示黄牌
40'辽宁宏运球员郑涛大禁区外右脚射门,被防守球员封堵.                   40'辽宁宏运第40分钟获得一粒禁区前沿的任意球机会，郑涛开出的任意球击中人墙后飞向球门另一侧险些滚入网窝
40'吕鹏将球处理出底线,辽宁宏运获得角球.                   40'辽宁宏运第40分钟获得一粒禁区前沿的任意球机会，郑涛开出的任意球击中人墙后飞向球门另一侧险些滚入网窝
41'辽宁宏运球员拼抢犯规,对手获得控球权.                   40'辽宁宏运第40分钟获得一粒禁区前沿的任意球机会，郑涛开出的任意球击中人墙后飞向球门另一侧险些滚入网窝
41'李学鹏为大连阿尔滨在左路,赢得一个任意球.                   40'辽宁宏运第40分钟获得一粒禁区前沿的任意球机会，郑涛开出的任意球击中人墙后飞向球门另一侧险些滚入网窝
42'黄牌！辽宁宏运球员杨善平因为恶意犯规,被主裁判出示黄牌.                   40'辽宁宏运第40分钟获得一粒禁区前沿的任意球机会，郑涛开出的任意球击中人墙后飞向球门另一侧险些滚入网窝
43'辽宁宏运球员孙世林拼抢犯规,对手获得控球权.                   40'辽宁宏运第40分钟获得一粒禁区前沿的任意球机会，郑涛开出的任意球击中人墙后飞向球门另一侧险些滚入网窝
43'于大宝为大连阿尔滨赢得一个任意球.                   40'辽宁宏运第40分钟获得一粒禁区前沿的任意球机会，郑涛开出的任意球击中人墙后飞向球门另一侧险些滚入网窝
47'辽宁宏运球员特里夫诺维奇大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是胡延强.                   46'经过1分钟的伤停补时，两队上半场比赛结束
48'胡延强为辽宁宏运赢得一个任意球.                   46'经过1分钟的伤停补时，两队上半场比赛结束
48'大连阿尔滨球员李学鹏拼抢犯规,对手获得控球权.                   46'经过1分钟的伤停补时，两队上半场比赛结束
49'辽宁宏运球员张野大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是倪玉崧.                   46'经过1分钟的伤停补时，两队上半场比赛结束
51'射门!!!辽宁宏运球员胡延强大禁区外右脚射门,被对方守门员横身扑出.给他传球的是金泰延.                   51'第51分钟，胡延强禁区外突施冷箭，反应机敏的张单拳将球击出底线
51'张翀将球处理出底线,辽宁宏运获得角球.                   51'第51分钟，胡延强禁区外突施冷箭，反应机敏的张单拳将球击出底线
53'辽宁宏运球员郑涛拼抢犯规,对手获得控球权.                   51'第51分钟，胡延强禁区外突施冷箭，反应机敏的张单拳将球击出底线
53'于汉超为大连阿尔滨赢得一个任意球.                   51'第51分钟，胡延强禁区外突施冷箭，反应机敏的张单拳将球击出底线
54'大连阿尔滨球员罗申巴克一脚直塞球给陈涛,但是边裁举旗显示后者已经越位.                   51'第51分钟，胡延强禁区外突施冷箭，反应机敏的张单拳将球击出底线
68'进球啦！！！大连阿尔滨球员陈涛大禁区中央右脚射门,球从右上角飞进球门,球进了! 大连阿尔滨 2-1 辽宁宏运.                   68'阿尔滨第68分钟反超比分，进攻中罗申巴克用身体在禁区内护住来球，后插上的陈涛顺势带球闪出空档右脚劲射，球直挂球门右上角
70'辽宁宏运球员特里夫诺维奇大禁区中央尝试头球,可惜皮球偏出球门.给他传球的是吴高俊.                   68'阿尔滨第68分钟反超比分，进攻中罗申巴克用身体在禁区内护住来球，后插上的陈涛顺势带球闪出空档右脚劲射，球直挂球门右上角
70'辽宁宏运换人,杨宇换下倪玉崧                   68'阿尔滨第68分钟反超比分，进攻中罗申巴克用身体在禁区内护住来球，后插上的陈涛顺势带球闪出空档右脚劲射，球直挂球门右上角
70'辽宁宏运球员特里夫诺维奇大禁区中央尝试头球,可惜皮球偏出球门.给他传球的是吴高俊.                   70'辽宁宏运在第70分钟再次进行人员调整
70'辽宁宏运换人,杨宇换下倪玉崧                   70'辽宁宏运在第70分钟再次进行人员调整
72'辽宁宏运孙世林受伤倒地,比赛暂停                   70'辽宁宏运在第70分钟再次进行人员调整
72'暂停结束,球员们重新开始比赛.                   70'辽宁宏运在第70分钟再次进行人员调整
74'辽宁宏运球员杨善平拼抢犯规,对手获得控球权.                   74'第74分钟，场上出现争议一幕，罗申巴克开出的任意球被陈涛触碰后飞入球门，辽宁球员集体围住主裁判示意陈涛此球是用手打进的，但主裁判坚持判罚进球有效
74'罗申巴克为大连阿尔滨在左路,赢得一个任意球.                   74'第74分钟，场上出现争议一幕，罗申巴克开出的任意球被陈涛触碰后飞入球门，辽宁球员集体围住主裁判示意陈涛此球是用手打进的，但主裁判坚持判罚进球有效
74'进球啦！！！大连阿尔滨球员陈涛小禁区左侧,球从中路飞进球门,球进了!助攻的是罗申巴克. 大连阿尔滨 3-1 辽宁宏运.                   74'第74分钟，场上出现争议一幕，罗申巴克开出的任意球被陈涛触碰后飞入球门，辽宁球员集体围住主裁判示意陈涛此球是用手打进的，但主裁判坚持判罚进球有效
85'大连阿尔滨换人,周通换下于大宝                   85'阿尔滨在第85分钟连换两人，孙铂换下为球队扳平比分的于汉超，而周通则替补场上队长于大宝上阵
85'大连阿尔滨换人,孙铂换下于汉超                   85'阿尔滨在第85分钟连换两人，孙铂换下为球队扳平比分的于汉超，而周通则替补场上队长于大宝上阵
