1'上半场比赛开始！                   1'开场不到1分钟，卡巴耶传球，古弗兰禁区左侧的被切赫轻松没收
1'首先开球的是切尔西队                   1'开场不到1分钟，卡巴耶传球，古弗兰禁区左侧的被切赫轻松没收
1'纽卡斯尔左路传球被切尔西队挡了一下                   1'开场不到1分钟，卡巴耶传球，古弗兰禁区左侧的被切赫轻松没收
1'进球外围的低射又被切赫侧扑得到                   1'开场不到1分钟，卡巴耶传球，古弗兰禁区左侧的被切赫轻松没收
2'德布西右路得球下底给到进球内                   1'开场不到1分钟，卡巴耶传球，古弗兰禁区左侧的被切赫轻松没收
3'切尔西队前点头球将球解围出来                   1'开场不到1分钟，卡巴耶传球，古弗兰禁区左侧的被切赫轻松没收
3'佩奇中场拿球将球回敲到中场                   1'开场不到1分钟，卡巴耶传球，古弗兰禁区左侧的被切赫轻松没收
3'卡巴耶中场拿球将球转移给到右路                   1'开场不到1分钟，卡巴耶传球，古弗兰禁区左侧的被切赫轻松没收
3'古铁雷斯右路底线下底，落点不好                   1'开场不到1分钟，卡巴耶传球，古弗兰禁区左侧的被切赫轻松没收
3'佩奇中场得球再次将球回敲到后防线上                   1'开场不到1分钟，卡巴耶传球，古弗兰禁区左侧的被切赫轻松没收
4'佩奇长传送到进球内                   1'开场不到1分钟，卡巴耶传球，古弗兰禁区左侧的被切赫轻松没收
4'切赫出击将球得到                   1'开场不到1分钟，卡巴耶传球，古弗兰禁区左侧的被切赫轻松没收
4'卡巴耶右路寻求突破可惜没有过去                   1'开场不到1分钟，卡巴耶传球，古弗兰禁区左侧的被切赫轻松没收
7'伯特兰德前场停球有些大                   7'第7分钟，古弗兰传球，桑顿20码处劲射又被切赫稳稳没收
7'纽卡斯尔中场拿球快速突进到了前场                   7'第7分钟，古弗兰传球，桑顿20码处劲射又被切赫稳稳没收
7'桑顿禁区前沿的低射被切赫得到                   7'第7分钟，古弗兰传球，桑顿20码处劲射又被切赫稳稳没收
7'这个球桑顿没有打上力量                   7'第7分钟，古弗兰传球，桑顿20码处劲射又被切赫稳稳没收
8'纽卡斯尔又是长传打到前场                   7'第7分钟，古弗兰传球，桑顿20码处劲射又被切赫稳稳没收
8'德布西底线得球将球回敲                   7'第7分钟，古弗兰传球，桑顿20码处劲射又被切赫稳稳没收
8'古铁雷斯右路传球往禁区内送，没有传好                   7'第7分钟，古弗兰传球，桑顿20码处劲射又被切赫稳稳没收
9'德布西中场长传打到前场                   7'第7分钟，古弗兰传球，桑顿20码处劲射又被切赫稳稳没收
9'西塞没有拿住                   7'第7分钟，古弗兰传球，桑顿20码处劲射又被切赫稳稳没收
10'科尔后场拿球将球横敲                   7'第7分钟，古弗兰传球，桑顿20码处劲射又被切赫稳稳没收
10'奥斯卡前场拿球准备突破的时候被拉了一下                   7'第7分钟，古弗兰传球，桑顿20码处劲射又被切赫稳稳没收
15'古弗兰左路跟队友做撞墙式配合没有成功                   15'第15分钟，马塔挑传，阿什利-科尔禁区左侧传中，无人防守的兰帕德11码处左脚凌空抽射打偏
16'马塔前场挑传送到禁区内，科尔底线直接将球横敲到中路，结果兰帕德在无人看防的情况下将球打高了！                   15'第15分钟，马塔挑传，阿什利-科尔禁区左侧传中，无人防守的兰帕德11码处左脚凌空抽射打偏
16'登巴-巴前场边路拿球被侵犯                   15'第15分钟，马塔挑传，阿什利-科尔禁区左侧传中，无人防守的兰帕德11码处左脚凌空抽射打偏
17'奥斯卡挑传往禁区内送，球被纽卡斯尔解围出来                   15'第15分钟，马塔挑传，阿什利-科尔禁区左侧传中，无人防守的兰帕德11码处左脚凌空抽射打偏
17'登巴-巴打到现在还没有什么好的机会                   15'第15分钟，马塔挑传，阿什利-科尔禁区左侧传中，无人防守的兰帕德11码处左脚凌空抽射打偏
18'马塔中场拿球转移给到左路                   15'第15分钟，马塔挑传，阿什利-科尔禁区左侧传中，无人防守的兰帕德11码处左脚凌空抽射打偏
18'科尔得球后给到了伯特兰德                   15'第15分钟，马塔挑传，阿什利-科尔禁区左侧传中，无人防守的兰帕德11码处左脚凌空抽射打偏
18'这段时间纽卡斯尔的看防很紧                   15'第15分钟，马塔挑传，阿什利-科尔禁区左侧传中，无人防守的兰帕德11码处左脚凌空抽射打偏
18'伯特兰德只能将球回敲给到后防线上                   15'第15分钟，马塔挑传，阿什利-科尔禁区左侧传中，无人防守的兰帕德11码处左脚凌空抽射打偏
20'卡巴耶右路带球突破，突然的一脚外脚背远射被切赫得到                   20'第20分钟，西索科回敲，卡巴耶右路25码处抽射被切赫没收
21'切尔西后场拿球失误了                   20'第20分钟，西索科回敲，卡巴耶右路25码处抽射被切赫没收
21'可惜西塞禁区内的打门没有射好                   20'第20分钟，西索科回敲，卡巴耶右路25码处抽射被切赫没收
21'西索科右路突破到底线被切尔西队破坏出边线                   20'第20分钟，西索科回敲，卡巴耶右路25码处抽射被切赫没收
22'德布西右路起球送到禁区内，伊万诺维奇的解围并没有打远                   20'第20分钟，西索科回敲，卡巴耶右路25码处抽射被切赫没收
22'卡巴耶禁区外围不能球落地直接一脚抽射，球是打偏了                   20'第20分钟，西索科回敲，卡巴耶右路25码处抽射被切赫没收
23'古铁雷斯前场右路得球后横向带球送直塞                   20'第20分钟，西索科回敲，卡巴耶右路25码处抽射被切赫没收
22'德布西右路起球送到禁区内，伊万诺维奇的解围并没有打远                   22'纽卡斯尔连续施压，第22分钟，卡巴耶禁区前的射门再度偏出
22'卡巴耶禁区外围不能球落地直接一脚抽射，球是打偏了                   22'纽卡斯尔连续施压，第22分钟，卡巴耶禁区前的射门再度偏出
23'古铁雷斯前场右路得球后横向带球送直塞                   22'纽卡斯尔连续施压，第22分钟，卡巴耶禁区前的射门再度偏出
24'德布西右路起球送到禁区内                   22'纽卡斯尔连续施压，第22分钟，卡巴耶禁区前的射门再度偏出
24'第一点被伊万诺维奇解围出来                   22'纽卡斯尔连续施压，第22分钟，卡巴耶禁区前的射门再度偏出
24'禁区外围桑顿的远射又是稍稍打偏                   22'纽卡斯尔连续施压，第22分钟，卡巴耶禁区前的射门再度偏出
24'这段时间切尔西队很被动                   22'纽卡斯尔连续施压，第22分钟，卡巴耶禁区前的射门再度偏出
25'科尔前场拿球给到马塔                   22'纽卡斯尔连续施压，第22分钟，卡巴耶禁区前的射门再度偏出
25'马塔斜传球送到禁区内，登巴-巴没有拿到                   22'纽卡斯尔连续施压，第22分钟，卡巴耶禁区前的射门再度偏出
