4'C罗左路拿球，强突下底传中，被后卫头球解围                   4'开场4分钟，图兰右路强突禁区，与科恩特朗拼抢倒地，主裁判不予理会
4'本场比赛是皇马历史上各项赛事的第4000场比赛，很有纪念意义哦                   4'开场4分钟，图兰右路强突禁区，与科恩特朗拼抢倒地，主裁判不予理会
5'图兰右路拿球，转身强突科恩特朗                   4'开场4分钟，图兰右路强突禁区，与科恩特朗拼抢倒地，主裁判不予理会
5'科恩特朗回防，纳乔出来补防，，图兰摔倒在禁区                   4'开场4分钟，图兰右路强突禁区，与科恩特朗拼抢倒地，主裁判不予理会
5'主裁判没有表示，纳乔将球解围                   4'开场4分钟，图兰右路强突禁区，与科恩特朗拼抢倒地，主裁判不予理会
6'现场球迷嘘声四起，表达了对于裁判不理睬的不满                   4'开场4分钟，图兰右路强突禁区，与科恩特朗拼抢倒地，主裁判不予理会
6'不过慢镜头回放显示，这球科恩特朗并未做动作哦                   4'开场4分钟，图兰右路强突禁区，与科恩特朗拼抢倒地，主裁判不予理会
6'C罗中圈拿球，面对两人围抢，转身一扣，被绊倒在地                   4'开场4分钟，图兰右路强突禁区，与科恩特朗拼抢倒地，主裁判不予理会
7'本泽马中场背身拿球，蒂亚戈上抢，成功拦截                   4'开场4分钟，图兰右路强突禁区，与科恩特朗拼抢倒地，主裁判不予理会
7'马竞的反击，曼朱基奇的传中，被纳乔头球解围出底线                   4'开场4分钟，图兰右路强突禁区，与科恩特朗拼抢倒地，主裁判不予理会
7'马竞获得右侧角球机会                   4'开场4分钟，图兰右路强突禁区，与科恩特朗拼抢倒地，主裁判不予理会
7'角球开出到禁区中路，戈丁头球一点                   4'开场4分钟，图兰右路强突禁区，与科恩特朗拼抢倒地，主裁判不予理会
14'马竞进球啦！！！                   14'马竞第14分钟取得领先
14'蒂亚戈！！！                   14'马竞第14分钟取得领先
15'胡安弗兰右路传中到禁区，曼朱基奇停球，回传禁区弧顶给跟进的蒂亚戈，蒂亚戈迎球一脚怒射，球直窜球门左侧底角                   14'马竞第14分钟取得领先
16'这球卡西封堵摸到了皮球，可惜球速太快，没能阻截住                   14'马竞第14分钟取得领先
16'胡安弗兰右路拿球，横传给到中间的加比                   14'马竞第14分钟取得领先
17'加比再分右侧给胡安弗兰，胡安弗兰传中到禁区                   14'马竞第14分钟取得领先
17'纳乔解围球见高不见远，还奔向了自己球门，卡西后退中顺势将球打出危险地带                   14'马竞第14分钟取得领先
49'曼朱基奇前场滑铲，剪刀腿上抢纳乔，犯规啦                   49'仅过4分钟，西凯拉禁区左侧突破卡瓦哈尔底线回传，萨乌尔在门前6米处左脚倒钩入近角，2比0
49'图兰抗议裁判的判罚，被出示了黄牌警告！！！                   49'仅过4分钟，西凯拉禁区左侧突破卡瓦哈尔底线回传，萨乌尔在门前6米处左脚倒钩入近角，2比0
50'瓦拉内后场拿球，面对格里兹曼上抢，横传纳乔                   49'仅过4分钟，西凯拉禁区左侧突破卡瓦哈尔底线回传，萨乌尔在门前6米处左脚倒钩入近角，2比0
51'马竞右路进攻，蒂亚戈拿球内切                   49'仅过4分钟，西凯拉禁区左侧突破卡瓦哈尔底线回传，萨乌尔在门前6米处左脚倒钩入近角，2比0
51'蒂亚戈自己趟球强突，禁区外起脚打门，被挡出                   49'仅过4分钟，西凯拉禁区左侧突破卡瓦哈尔底线回传，萨乌尔在门前6米处左脚倒钩入近角，2比0
51'皇马前场进攻，卡瓦哈尔边路传中                   49'仅过4分钟，西凯拉禁区左侧突破卡瓦哈尔底线回传，萨乌尔在门前6米处左脚倒钩入近角，2比0
52'贝尔前插争顶头球和出击的莫亚相撞，被吹冲撞门将                   49'仅过4分钟，西凯拉禁区左侧突破卡瓦哈尔底线回传，萨乌尔在门前6米处左脚倒钩入近角，2比0
52'劳尔-加西亚场边热身时抗议裁判，口无遮拦，被出示了黄牌警告！！！                   49'仅过4分钟，西凯拉禁区左侧突破卡瓦哈尔底线回传，萨乌尔在门前6米处左脚倒钩入近角，2比0
47'瓦拉内后场抢断，一扣摆脱上抢的曼朱基奇                   47'马竞上次联赛主场打皇马如此快打进2球，要追溯到1944年1月30日(12分钟)
47'瓦拉内斜传想找前场的本泽马，可惜力量太大，直接出了边线                   47'马竞上次联赛主场打皇马如此快打进2球，要追溯到1944年1月30日(12分钟)
47'上半场比赛补时2分钟                   47'马竞上次联赛主场打皇马如此快打进2球，要追溯到1944年1月30日(12分钟)
47'马竞右路的进攻，克罗斯回防将球破坏出边线                   47'马竞上次联赛主场打皇马如此快打进2球，要追溯到1944年1月30日(12分钟)
47'贝尔边路拿球强突，接着横传中间球，被断啦                   47'马竞上次联赛主场打皇马如此快打进2球，要追溯到1944年1月30日(12分钟)
47'皇马下半场用赫塞换下了赫迪拉                   47'马竞上次联赛主场打皇马如此快打进2球，要追溯到1944年1月30日(12分钟)
