5'上海上港获得角球机会                   5'第5分钟上港后场传接失误，曹S定断球后直接远射偏出
5'王佳玉来主罚这个角球                   5'第5分钟上港后场传接失误，曹S定断球后直接远射偏出
5'角球送后点，球在空中先出了底线                   5'第5分钟上港后场传接失误，曹S定断球后直接远射偏出
6'手机用户1774181463_v8j：COME ON恒大【走错直播室了吧】                   5'第5分钟上港后场传接失误，曹S定断球后直接远射偏出
6'柏佳骏起高球到禁区弧顶                   5'第5分钟上港后场传接失误，曹S定断球后直接远射偏出
6'莫雷诺这下没有拿到                   5'第5分钟上港后场传接失误，曹S定断球后直接远射偏出
6'绿地中场断球了                   5'第5分钟上港后场传接失误，曹S定断球后直接远射偏出
7'曹赟定拿球往前走，禁区外围的低射打偏了                   5'第5分钟上港后场传接失误，曹S定断球后直接远射偏出
8'绿地(申花)自上赛季起“德比已经几连胜？”[qiangda]                    5'第5分钟上港后场传接失误，曹S定断球后直接远射偏出
8'海森中场拿球被侵犯                   5'第5分钟上港后场传接失误，曹S定断球后直接远射偏出
8'绿地也是延缓了一下上港的进攻节奏                   5'第5分钟上港后场传接失误，曹S定断球后直接远射偏出
10'武磊拿球后稍作调整，禁区外围直接远射，球弹地后被耿晓峰扑出底线                   10'第10分钟王佳玉飞身拦截柏佳骏时犯规吃到黄牌
10'上海上海角球送后点，威胁不大                   10'第10分钟王佳玉飞身拦截柏佳骏时犯规吃到黄牌
10'上海绿地中场挑传打到前场                   10'第10分钟王佳玉飞身拦截柏佳骏时犯规吃到黄牌
11'哈蒂布想队友做配合没有成功                   10'第10分钟王佳玉飞身拦截柏佳骏时犯规吃到黄牌
11'柏佳骏前场争抢被王佳玉勾了一下                   10'第10分钟王佳玉飞身拦截柏佳骏时犯规吃到黄牌
11'王佳玉这个球脚抬起来了，危险动作                   10'第10分钟王佳玉飞身拦截柏佳骏时犯规吃到黄牌
11'王佳玉黄牌一张！                   10'第10分钟王佳玉飞身拦截柏佳骏时犯规吃到黄牌
12'绿地任意球送禁区内，第一点被上港顶了出来                   10'第10分钟王佳玉飞身拦截柏佳骏时犯规吃到黄牌
12'艺术涂料-特效漆：这场比赛是大比分【就因为是雨天么？】                   10'第10分钟王佳玉飞身拦截柏佳骏时犯规吃到黄牌
13'上海上港前场右侧界外球掷出                   10'第10分钟王佳玉飞身拦截柏佳骏时犯规吃到黄牌
13'武磊底线没有拿到球                   10'第10分钟王佳玉飞身拦截柏佳骏时犯规吃到黄牌
22'上海上港进球了！！！                   21'第21分钟进球来到，上港右后卫傅欢在后场长传禁区，绿地申花后卫安德烈头球解围到禁区外，正埋伏在此处的麦克布林直接起左脚凌空抽射，皮球虽然被腾身而起的耿晓峰碰到一点，但依然不可阻挡的飞入门内，1比0，上海上港领先
22'麦克布林！！                   21'第21分钟进球来到，上港右后卫傅欢在后场长传禁区，绿地申花后卫安德烈头球解围到禁区外，正埋伏在此处的麦克布林直接起左脚凌空抽射，皮球虽然被腾身而起的耿晓峰碰到一点，但依然不可阻挡的飞入门内，1比0，上海上港领先
23'上海上港右路起球送禁区内，绿地头球顶出禁区，麦克布林稍作调整直接打脚远射，耿晓峰扑救不及啊！                   21'第21分钟进球来到，上港右后卫傅欢在后场长传禁区，绿地申花后卫安德烈头球解围到禁区外，正埋伏在此处的麦克布林直接起左脚凌空抽射，皮球虽然被腾身而起的耿晓峰碰到一点，但依然不可阻挡的飞入门内，1比0，上海上港领先
24'傅欢右路送直塞找海森                   21'第21分钟进球来到，上港右后卫傅欢在后场长传禁区，绿地申花后卫安德烈头球解围到禁区外，正埋伏在此处的麦克布林直接起左脚凌空抽射，皮球虽然被腾身而起的耿晓峰碰到一点，但依然不可阻挡的飞入门内，1比0，上海上港领先
24'海森底线横敲门前                   21'第21分钟进球来到，上港右后卫傅欢在后场长传禁区，绿地申花后卫安德烈头球解围到禁区外，正埋伏在此处的麦克布林直接起左脚凌空抽射，皮球虽然被腾身而起的耿晓峰碰到一点，但依然不可阻挡的飞入门内，1比0，上海上港领先
