13'任意球斜传球到禁区前点，贝尔的头球，内格雷多手球改变了球的线路                   13'开场13分钟，克罗斯右路传中，贝尔前点头球一蹭击中内格雷多左臂，点球
13'主裁判给了皇马点球！！！                   13'开场13分钟，克罗斯右路传中，贝尔前点头球一蹭击中内格雷多左臂，点球
14'这个判罚无疑问，很准确                   13'开场13分钟，克罗斯右路传中，贝尔前点头球一蹭击中内格雷多左臂，点球
14'C罗主罚，命中！！！                   13'开场13分钟，克罗斯右路传中，贝尔前点头球一蹭击中内格雷多左臂，点球
14'C罗助跑，假动作，阿尔维斯扑向左侧，C罗右脚抽射阿尔维斯反向，打进！！！                   13'开场13分钟，克罗斯右路传中，贝尔前点头球一蹭击中内格雷多左臂，点球
15'戈麦斯前场拿球，拉莫斯上抢，戈麦斯挑传，拉莫斯被吹手球犯规                   13'开场13分钟，克罗斯右路传中，贝尔前点头球一蹭击中内格雷多左臂，点球
15'拉莫斯被主裁判出示了黄牌警告！！！                   13'开场13分钟，克罗斯右路传中，贝尔前点头球一蹭击中内格雷多左臂，点球
16'瓦伦西亚获得前场中路的任意球，斜传右侧                   13'开场13分钟，克罗斯右路传中，贝尔前点头球一蹭击中内格雷多左臂，点球
16'帕雷霍下底传中，卡西利亚斯出击单拳打出                   13'开场13分钟，克罗斯右路传中，贝尔前点头球一蹭击中内格雷多左臂，点球
16'没能打远，帕科侧身凌空抽射，打飞                   13'开场13分钟，克罗斯右路传中，贝尔前点头球一蹭击中内格雷多左臂，点球
16'贝尔前场争顶时再被奥尔班撞翻在地，犯规                   13'开场13分钟，克罗斯右路传中，贝尔前点头球一蹭击中内格雷多左臂，点球
21'皇马获得前场中路的任意球机会                   21'第21分钟，C罗在门前27米处任意球低射被迭戈-阿尔维斯抱住
21'贝尔虚跑，C罗任意球穿过人墙，弹地后被阿尔维斯没收                   21'第21分钟，C罗在门前27米处任意球低射被迭戈-阿尔维斯抱住
21'伊斯科刚刚被撞翻在地，球衣都被撕烂了，出场换球衣                   21'第21分钟，C罗在门前27米处任意球低射被迭戈-阿尔维斯抱住
22'帕科前场拿球，转身横切，斜塞给到内格雷多                   21'第21分钟，C罗在门前27米处任意球低射被迭戈-阿尔维斯抱住
22'传球力量有点大，内格雷多拿球，没机会，回传皮亚蒂                   21'第21分钟，C罗在门前27米处任意球低射被迭戈-阿尔维斯抱住
23'皮亚蒂脚下打滑，没能拿到，球出边线                   21'第21分钟，C罗在门前27米处任意球低射被迭戈-阿尔维斯抱住
23'皮亚蒂好像拉伤了，无法坚持，被31号盖亚换下                   21'第21分钟，C罗在门前27米处任意球低射被迭戈-阿尔维斯抱住
24'盖亚刚上来，就被主裁判出示了黄牌警告！！！                   21'第21分钟，C罗在门前27米处任意球低射被迭戈-阿尔维斯抱住
24'盖亚好像是带着不允许的物件登场，被黄牌警告后，出场及时休整                   21'第21分钟，C罗在门前27米处任意球低射被迭戈-阿尔维斯抱住
25'皇马前场左路大范围起球到右侧给贝尔                   25'第25分钟，贝尔反越位成功，禁区右侧左脚外脚背传中，C罗前点趟过迭戈-阿尔维斯，小角度打在边网上
25'贝尔停球，横传给到本泽马                   25'第25分钟，贝尔反越位成功，禁区右侧左脚外脚背传中，C罗前点趟过迭戈-阿尔维斯，小角度打在边网上
25'本泽马停球，面对两人上抢，调整，再打，被破坏                   25'第25分钟，贝尔反越位成功，禁区右侧左脚外脚背传中，C罗前点趟过迭戈-阿尔维斯，小角度打在边网上
26'皇马前场抢断，贝尔右路拿球，进入禁区，外脚背直塞给到C罗                   25'第25分钟，贝尔反越位成功，禁区右侧左脚外脚背传中，C罗前点趟过迭戈-阿尔维斯，小角度打在边网上
26'C罗停球，趟过出击的阿尔维斯，小角度打门，打在边网上。。。。                   25'第25分钟，贝尔反越位成功，禁区右侧左脚外脚背传中，C罗前点趟过迭戈-阿尔维斯，小角度打在边网上
26'这球瓦伦西亚球员好像又有手球啊，贝尔的传球貌似打在了奥尔班的手臂上                   25'第25分钟，贝尔反越位成功，禁区右侧左脚外脚背传中，C罗前点趟过迭戈-阿尔维斯，小角度打在边网上
27'伊斯科前场中路拿球，直塞找本泽马，被后卫破坏                   25'第25分钟，贝尔反越位成功，禁区右侧左脚外脚背传中，C罗前点趟过迭戈-阿尔维斯，小角度打在边网上
28'马塞洛左路拿球，强突被佩雷斯绊倒在地                   25'第25分钟，贝尔反越位成功，禁区右侧左脚外脚背传中，C罗前点趟过迭戈-阿尔维斯，小角度打在边网上
40'瓦拉内在场边热身，保险起见，看来安切洛蒂想让拉莫斯休息了啊                   40'第40分钟，帕科禁区右侧距门13米处左脚射门被佩佩背部挡出底线
40'瓦伦西亚前场进攻，巴拉甘拿球横切，左脚抽射                   40'第40分钟，帕科禁区右侧距门13米处左脚射门被佩佩背部挡出底线
40'好机会啊，可惜打在了佩佩的身上弹出了底线                   40'第40分钟，帕科禁区右侧距门13米处左脚射门被佩佩背部挡出底线
40'这球巴拉甘的打门，太追求角度啦                   40'第40分钟，帕科禁区右侧距门13米处左脚射门被佩佩背部挡出底线
41'瓦伦西亚获得右侧角球机会，可惜并未形成威胁                   40'第40分钟，帕科禁区右侧距门13米处左脚射门被佩佩背部挡出底线
41'佩佩后场抢断，带球到了中线位置                   40'第40分钟，帕科禁区右侧距门13米处左脚射门被佩佩背部挡出底线
42'帕科身后上抢，一个放铲，在佩佩出球后，从其身后勾倒了佩佩                   40'第40分钟，帕科禁区右侧距门13米处左脚射门被佩佩背部挡出底线
42'帕科被主裁判出示了黄牌警告！！！                   40'第40分钟，帕科禁区右侧距门13米处左脚射门被佩佩背部挡出底线
42'瓦伦西亚本场比赛的动作很大，拼的很凶                   40'第40分钟，帕科禁区右侧距门13米处左脚射门被佩佩背部挡出底线
43'瓦伦西亚前场进攻，戈麦斯左路拿球，下底传中                   40'第40分钟，帕科禁区右侧距门13米处左脚射门被佩佩背部挡出底线
43'没能传好，卡西利亚斯出击，在内格雷多之前将球拿到                   40'第40分钟，帕科禁区右侧距门13米处左脚射门被佩佩背部挡出底线
43'卡西利亚斯准备快发门球，帕雷霍上前干扰，撞倒了卡西利亚斯                   40'第40分钟，帕科禁区右侧距门13米处左脚射门被佩佩背部挡出底线
43'帕雷霍被主裁判出示了黄牌警告！！！                   40'第40分钟，帕科禁区右侧距门13米处左脚射门被佩佩背部挡出底线
52'皇马前场进攻，贝尔禁区线上拿球，横切，左脚搓射远角，打偏                   52'瓦伦西亚第52分钟扳平
52'瓦伦西亚进球啦！！                   52'瓦伦西亚第52分钟扳平
52'巴拉甘的打门，变向进网                   52'瓦伦西亚第52分钟扳平
