1'上半场比赛开始了                   1'第1分钟贵州队拼得很凶猛，一时间让上港无法组织有效进攻
1'恒丰开出皮球                   1'第1分钟贵州队拼得很凶猛，一时间让上港无法组织有效进攻
1'后场一个大脚上去，中场的拼抢，回敲后场的刘浩                   1'第1分钟贵州队拼得很凶猛，一时间让上港无法组织有效进攻
1'上港后场控球                   1'第1分钟贵州队拼得很凶猛，一时间让上港无法组织有效进攻
1'贺惯右侧推进上来，直传埃尔克森                   1'第1分钟贵州队拼得很凶猛，一时间让上港无法组织有效进攻
2'顺势的磕球被拦截                   1'第1分钟贵州队拼得很凶猛，一时间让上港无法组织有效进攻
2'贵州右路连续的传中球                   1'第1分钟贵州队拼得很凶猛，一时间让上港无法组织有效进攻
4'赵和靖后场护球被逼抢                   1'第1分钟贵州队拼得很凶猛，一时间让上港无法组织有效进攻
4'自己摔倒了，胡尔克的犯规                   1'第1分钟贵州队拼得很凶猛，一时间让上港无法组织有效进攻
4'石柯后场做球给到左侧的于海                   1'第1分钟贵州队拼得很凶猛，一时间让上港无法组织有效进攻
4'胡尔克外围护球，被逼抢                   1'第1分钟贵州队拼得很凶猛，一时间让上港无法组织有效进攻
4'裁判响哨，吹了胡尔克倒地手球                   1'第1分钟贵州队拼得很凶猛，一时间让上港无法组织有效进攻
7'埃尔克森右路传中球                   7'第7分钟胡尔克禁区外右侧突然发力怒射，球被苏渤洋用手碰了一下后弹出界外
7'禁区内争抢，胡尔克倒地了                   7'第7分钟胡尔克禁区外右侧突然发力怒射，球被苏渤洋用手碰了一下后弹出界外
7'裁判没吹                   7'第7分钟胡尔克禁区外右侧突然发力怒射，球被苏渤洋用手碰了一下后弹出界外
7'开场之后，武磊还有点隐身                   7'第7分钟胡尔克禁区外右侧突然发力怒射，球被苏渤洋用手碰了一下后弹出界外
9'胡尔克外围突破，直接起右脚的射门，被苏渤洋扑出底线                   7'第7分钟胡尔克禁区外右侧突然发力怒射，球被苏渤洋用手碰了一下后弹出界外
9'右侧的角球                   7'第7分钟胡尔克禁区外右侧突然发力怒射，球被苏渤洋用手碰了一下后弹出界外
9'角球给到后点，头球摆渡                   7'第7分钟胡尔克禁区外右侧突然发力怒射，球被苏渤洋用手碰了一下后弹出界外
9'吕文君的射门被封堵                   7'第7分钟胡尔克禁区外右侧突然发力怒射，球被苏渤洋用手碰了一下后弹出界外
10'刘浩的右路突破，起球了                   7'第7分钟胡尔克禁区外右侧突然发力怒射，球被苏渤洋用手碰了一下后弹出界外
10'直接被于海封堵，球是出了界外                   7'第7分钟胡尔克禁区外右侧突然发力怒射，球被苏渤洋用手碰了一下后弹出界外
11'贵州右路的横敲                   11'第11分钟胡尔克又是禁区外发炮，这次苏渤洋连扑两下将皮球搞定
12'斯蒂夫接球做给身后                   11'第11分钟胡尔克又是禁区外发炮，这次苏渤洋连扑两下将皮球搞定
12'苏亚雷斯得球分禁区右侧                   11'第11分钟胡尔克又是禁区外发炮，这次苏渤洋连扑两下将皮球搞定
12'刘浩插上得球，被吹了越位                   11'第11分钟胡尔克又是禁区外发炮，这次苏渤洋连扑两下将皮球搞定
13'胡尔克外线拿球，再次的起脚远射被没收                   11'第11分钟胡尔克又是禁区外发炮，这次苏渤洋连扑两下将皮球搞定
13'苏亚雷斯中圈得球给到左侧的范云龙                   11'第11分钟胡尔克又是禁区外发炮，这次苏渤洋连扑两下将皮球搞定
13'被上抢的王燊超放倒                   11'第11分钟胡尔克又是禁区外发炮，这次苏渤洋连扑两下将皮球搞定
14'颜骏凌大脚开出门球                   11'第11分钟胡尔克又是禁区外发炮，这次苏渤洋连扑两下将皮球搞定
14'双方的颤抖，裁判掏出了黄牌                   11'第11分钟胡尔克又是禁区外发炮，这次苏渤洋连扑两下将皮球搞定
14'给了贺惯，贵州有球员倒在地上                   11'第11分钟胡尔克又是禁区外发炮，这次苏渤洋连扑两下将皮球搞定
14'贺惯是侧后方铲倒了郑凯木                   11'第11分钟胡尔克又是禁区外发炮，这次苏渤洋连扑两下将皮球搞定
13'胡尔克外线拿球，再次的起脚远射被没收                   13'第13分钟贺惯铲翻郑凯木吃到黄牌，贺惯累积四黄，将缺席下轮和江苏队的客场战役
13'苏亚雷斯中圈得球给到左侧的范云龙                   13'第13分钟贺惯铲翻郑凯木吃到黄牌，贺惯累积四黄，将缺席下轮和江苏队的客场战役
13'被上抢的王燊超放倒                   13'第13分钟贺惯铲翻郑凯木吃到黄牌，贺惯累积四黄，将缺席下轮和江苏队的客场战役
14'颜骏凌大脚开出门球                   13'第13分钟贺惯铲翻郑凯木吃到黄牌，贺惯累积四黄，将缺席下轮和江苏队的客场战役
14'双方的颤抖，裁判掏出了黄牌                   13'第13分钟贺惯铲翻郑凯木吃到黄牌，贺惯累积四黄，将缺席下轮和江苏队的客场战役
14'给了贺惯，贵州有球员倒在地上                   13'第13分钟贺惯铲翻郑凯木吃到黄牌，贺惯累积四黄，将缺席下轮和江苏队的客场战役
14'贺惯是侧后方铲倒了郑凯木                   13'第13分钟贺惯铲翻郑凯木吃到黄牌，贺惯累积四黄，将缺席下轮和江苏队的客场战役
15'范云龙任意球开到禁区内                   13'第13分钟贺惯铲翻郑凯木吃到黄牌，贺惯累积四黄，将缺席下轮和江苏队的客场战役
15'被颜骏凌出击先打出来                   13'第13分钟贺惯铲翻郑凯木吃到黄牌，贺惯累积四黄，将缺席下轮和江苏队的客场战役
16'于海左路接球，回敲给到石柯                   13'第13分钟贺惯铲翻郑凯木吃到黄牌，贺惯累积四黄，将缺席下轮和江苏队的客场战役
16'埃尔克森背身拿球再次回做                   13'第13分钟贺惯铲翻郑凯木吃到黄牌，贺惯累积四黄，将缺席下轮和江苏队的客场战役
22'奥斯卡后场横敲吕文君                   22'第22分钟开场局面不算主动的上港把握住一次机会，奥斯卡中路转移球到右侧，吕文君起球传中，跑到杜威和博利中间的王燊超鱼跃头球攻门，1比0，上港领先
22'石柯一个长传球，给了苏渤洋                   22'第22分钟开场局面不算主动的上港把握住一次机会，奥斯卡中路转移球到右侧，吕文君起球传中，跑到杜威和博利中间的王燊超鱼跃头球攻门，1比0，上港领先
23'贵州前场拼抢犯规                   22'第22分钟开场局面不算主动的上港把握住一次机会，奥斯卡中路转移球到右侧，吕文君起球传中，跑到杜威和博利中间的王燊超鱼跃头球攻门，1比0，上港领先
23'蔡慧康倒在地上                   22'第22分钟开场局面不算主动的上港把握住一次机会，奥斯卡中路转移球到右侧，吕文君起球传中，跑到杜威和博利中间的王燊超鱼跃头球攻门，1比0，上港领先
24'上港进球啦                   22'第22分钟开场局面不算主动的上港把握住一次机会，奥斯卡中路转移球到右侧，吕文君起球传中，跑到杜威和博利中间的王燊超鱼跃头球攻门，1比0，上港领先
24'吕文君右路弧线球传中，王燊超禁区中路插上头球破门                   22'第22分钟开场局面不算主动的上港把握住一次机会，奥斯卡中路转移球到右侧，吕文君起球传中，跑到杜威和博利中间的王燊超鱼跃头球攻门，1比0，上港领先
25'王燊超插到了禁区，很意外啊                   22'第22分钟开场局面不算主动的上港把握住一次机会，奥斯卡中路转移球到右侧，吕文君起球传中，跑到杜威和博利中间的王燊超鱼跃头球攻门，1比0，上港领先
25'胡尔克禁区内的挑传                   22'第22分钟开场局面不算主动的上港把握住一次机会，奥斯卡中路转移球到右侧，吕文君起球传中，跑到杜威和博利中间的王燊超鱼跃头球攻门，1比0，上港领先
25'武磊侧身倒钩，先越位了                   22'第22分钟开场局面不算主动的上港把握住一次机会，奥斯卡中路转移球到右侧，吕文君起球传中，跑到杜威和博利中间的王燊超鱼跃头球攻门，1比0，上港领先
