1'中圈纽卡斯尔先开球！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
1'开球回给后场的耶德林！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
1'再给长传球到前场左路！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
1'这球被回防的若日尼奥断下来！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
1'若日尼奥给身边的吕迪格！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
1'再给右边路科瓦契奇！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
1'科瓦契奇斜传球给前场左侧阿扎尔！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
2'阿扎尔被迪亚梅犯规了！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
3'切尔西开定位球给后场路易斯！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
3'大卫-路易斯再给后场左侧马科斯-阿隆索！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
3'分球被寄诚庸断走了！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
3'斜传球给前场左侧克拉克！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
3'再给前场左侧墨菲！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
4'墨菲挑传球给禁区内后点！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
4'凯帕把球拿到了！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
4'凯帕大脚开球给中场右路！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
4'阿扎尔把球得到！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
4'直传球给前场左路科瓦契奇！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
4'科瓦契奇回给身后的若日尼奥！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
4'再给右边路阿兹皮利奎塔！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
4'倒脚给身后阿扎尔！                   1'1分钟后，阿扎尔突入禁区左侧低传，佩德罗禁区边缘内低射左下角又被没收
73'杜布拉夫卡大脚开球给中场！                   72'第72分钟，科瓦契奇传球，吕迪格30码处远射憾中横梁
74'里奇摆渡给右侧何塞卢！                   72'第72分钟，科瓦契奇传球，吕迪格30码处远射憾中横梁
74'再给禁区左侧转移找寄诚庸！                   72'第72分钟，科瓦契奇传球，吕迪格30码处远射憾中横梁
74'寄诚庸给身边杜梅特！                   72'第72分钟，科瓦契奇传球，吕迪格30码处远射憾中横梁
74'杜梅特挑传球给禁区内前点！                   72'第72分钟，科瓦契奇传球，吕迪格30码处远射憾中横梁
75'科瓦契奇把球领出来！                   72'第72分钟，科瓦契奇传球，吕迪格30码处远射憾中横梁
75'科瓦契奇带球被费尔南德斯犯规！                   72'第72分钟，科瓦契奇传球，吕迪格30码处远射憾中横梁
75'费尔南德斯被罚一张黄牌！                   72'第72分钟，科瓦契奇传球，吕迪格30码处远射憾中横梁
77'佩雷斯左路带球过来！                   76'切尔西第76分钟打破僵局，阿隆索切入禁区左肋被舍尔铲倒，裁判判罚点球引来纽卡斯尔球员不满，阿扎尔主罚点球命中
77'遭到了坎特的抢断！                   76'切尔西第76分钟打破僵局，阿隆索切入禁区左肋被舍尔铲倒，裁判判罚点球引来纽卡斯尔球员不满，阿扎尔主罚点球命中
77'坎特给身前科瓦契奇！                   76'切尔西第76分钟打破僵局，阿隆索切入禁区左肋被舍尔铲倒，裁判判罚点球引来纽卡斯尔球员不满，阿扎尔主罚点球命中
77'科瓦契奇直传球给前场左侧阿扎尔！                   76'切尔西第76分钟打破僵局，阿隆索切入禁区左肋被舍尔铲倒，裁判判罚点球引来纽卡斯尔球员不满，阿扎尔主罚点球命中
78'阿扎尔塞球给禁区内！                   76'切尔西第76分钟打破僵局，阿隆索切入禁区左肋被舍尔铲倒，裁判判罚点球引来纽卡斯尔球员不满，阿扎尔主罚点球命中
78'马科斯-阿隆索插上要球！被放倒了！                   76'切尔西第76分钟打破僵局，阿隆索切入禁区左肋被舍尔铲倒，裁判判罚点球引来纽卡斯尔球员不满，阿扎尔主罚点球命中
78'裁判给了切尔西点球！                   76'切尔西第76分钟打破僵局，阿隆索切入禁区左肋被舍尔铲倒，裁判判罚点球引来纽卡斯尔球员不满，阿扎尔主罚点球命中
78'马科斯-阿隆索被舍尔放倒！舍尔的犯规！                   76'切尔西第76分钟打破僵局，阿隆索切入禁区左肋被舍尔铲倒，裁判判罚点球引来纽卡斯尔球员不满，阿扎尔主罚点球命中
78'阿扎尔来操刀点球！                   76'切尔西第76分钟打破僵局，阿隆索切入禁区左肋被舍尔铲倒，裁判判罚点球引来纽卡斯尔球员不满，阿扎尔主罚点球命中
78'阿扎尔助跑！推射球门左侧！！                   76'切尔西第76分钟打破僵局，阿隆索切入禁区左肋被舍尔铲倒，裁判判罚点球引来纽卡斯尔球员不满，阿扎尔主罚点球命中
78'GOOOOOOOOOOOOAL！球进了！0-1！                   76'切尔西第76分钟打破僵局，阿隆索切入禁区左肋被舍尔铲倒，裁判判罚点球引来纽卡斯尔球员不满，阿扎尔主罚点球命中
79'马科斯-阿隆索造点！阿扎尔点射破门！切尔西1-0纽卡斯尔！                   76'切尔西第76分钟打破僵局，阿隆索切入禁区左肋被舍尔铲倒，裁判判罚点球引来纽卡斯尔球员不满，阿扎尔主罚点球命中
84'切尔西发球给前场中路吉鲁！                   83'纽卡斯尔第83分钟扳平，杜布拉夫卡大脚开球，耶德林肘击吉鲁抢球后右路传中，何塞卢小禁区边缘头球破门，1-1
