3'用户389864840420:45 你们资料库就是有问题，你可以去看看斯旺西首发肯定不是米楚---确实，前锋不是米楚                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
3'内格雷多右边路下底~~~                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
3'低平球再回敲门前~~~哲科摆腿打门！球偏出了左侧立柱                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
3'这球打得只差一点                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
3'斯旺西的门将到场边换上了橙色的球衣                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
4'额~之前他的球衣颜色跟曼城的球员几乎一样                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
5'秋085520:49 佩工为什么不给约维蒂奇机会?---不是不想用啊，是现在想用也用不了啊                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
5'嚯~~~                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
5'曼城差点被偷袭一个                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
5'伯尼~禁区外的突施冷箭！球贴着草皮飞出底线                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
5'曼城的中路防守出现了问题                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
6'沧海行云: 柠檬 主裁是菲利普多德吧---哈哈~被你发现了                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
6'有人受伤了                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
6'巴勃罗埃尔南德斯                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
6'左腿大腿的肌肉拉伤了                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
6'倒在了草皮上，这下是无法继续比赛了                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
6'比赛才开始了6分钟                   3'第3分钟，纳瓦斯和内格雷多右路配合传球，哲科禁区边缘内推射偏出左侧立柱
5'秋085520:49 佩工为什么不给约维蒂奇机会?---不是不想用啊，是现在想用也用不了啊                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
5'嚯~~~                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
5'曼城差点被偷袭一个                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
5'伯尼~禁区外的突施冷箭！球贴着草皮飞出底线                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
5'曼城的中路防守出现了问题                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
6'沧海行云: 柠檬 主裁是菲利普多德吧---哈哈~被你发现了                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
6'有人受伤了                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
6'巴勃罗埃尔南德斯                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
6'左腿大腿的肌肉拉伤了                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
6'倒在了草皮上，这下是无法继续比赛了                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
6'比赛才开始了6分钟                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
7'真倒霉，才复出不久又受伤了                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
7'纳维熊20:52 主播 约维帝奇怎么了---不断的受伤                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
7'游客8335: 席尔瓦是不是停赛？---对的                   5'第5分钟，德-古兹曼传球，伯尼25码处劲射擦左侧立柱偏出
