12'门兴球员赫尔曼大禁区左侧尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是克拉默.                   12'第12分钟，克拉默起球，赫尔曼卸球外脚背射门偏出远门柱
27'施特兰茨尔将球处理出底线,多特蒙德获得角球.                   27'第27分钟，皮什切克禁区内射门被挡，多特蒙德队员投诉对方手球
27'多特蒙德球员胡梅尔斯大禁区中央头球,被防守球员封堵.给他传球的是J-霍夫曼.                   27'第27分钟，皮什切克禁区内射门被挡，多特蒙德队员投诉对方手球
27'多特蒙德球员皮什切克大禁区中央右脚射门,被防守球员封堵.                   27'第27分钟，皮什切克禁区内射门被挡，多特蒙德队员投诉对方手球
29'多特蒙德球员奥巴梅扬大禁区右侧右脚射门,命中门柱横梁.给他传球的是莱万多夫斯基.                   27'第27分钟，皮什切克禁区内射门被挡，多特蒙德队员投诉对方手球
29'多特蒙德球员格罗斯克罗伊茨一脚直塞球给奥巴梅扬,但是边裁举旗显示后者已经越位.                   27'第27分钟，皮什切克禁区内射门被挡，多特蒙德队员投诉对方手球
30'多特蒙德球员凯尔拼抢犯规,对手获得控球权.                   27'第27分钟，皮什切克禁区内射门被挡，多特蒙德队员投诉对方手球
30'克鲁泽为门兴在右路,赢得一个任意球.                   27'第27分钟，皮什切克禁区内射门被挡，多特蒙德队员投诉对方手球
31'进球啦！！！门兴球员拉斐尔大禁区中央右脚射门,球从右下角飞进球门,球进了!助攻的是赫尔曼. 多特蒙德 0-1 门兴.                   31'第31分钟，施梅尔策回防滑铲，赫尔曼右路得球回敲，拉斐尔前点距门9米处似停似射，球慢慢滚入近角，1比0
56'射门!!!多特蒙德球员奥巴梅扬大禁区外右脚射门,被对方守门员横身扑出.给他传球的是帕帕斯塔索普洛斯.                   56'下半时开始11分钟，奥巴梅扬传中，格罗斯克罗伊茨后点头球高出
56'多特蒙德球员格罗斯克罗伊茨大禁区中央尝试头球,可惜皮球高出球门.给他传球的是奥巴梅扬.                   56'下半时开始11分钟，奥巴梅扬传中，格罗斯克罗伊茨后点头球高出
58'达姆斯将球处理出底线,多特蒙德获得角球.                   56'下半时开始11分钟，奥巴梅扬传中，格罗斯克罗伊茨后点头球高出
59'多特蒙德球员沙欣大禁区外尝试左脚射门,可惜皮球高出球门.                   56'下半时开始11分钟，奥巴梅扬传中，格罗斯克罗伊茨后点头球高出
66'射门!!!多特蒙德球员莱万多夫斯基大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是J-霍夫曼.                   66'第66分钟，赫尔曼传球，莱万中路推右下角被特尔施特根神勇扑出
66'特尔斯特根为门兴赢得一个任意球.                   66'第66分钟，赫尔曼传球，莱万中路推右下角被特尔施特根神勇扑出
66'多特蒙德球员格罗斯克罗伊茨拼抢犯规,对手获得控球权.                   66'第66分钟，赫尔曼传球，莱万中路推右下角被特尔施特根神勇扑出
67'多特蒙德换人,杜克施换下皮什切克                   66'第66分钟，赫尔曼传球，莱万中路推右下角被特尔施特根神勇扑出
68'门兴球员诺尔特韦斯特拼抢犯规,对手获得控球权.                   66'第66分钟，赫尔曼传球，莱万中路推右下角被特尔施特根神勇扑出
68'J-霍夫曼为多特蒙德赢得一个任意球.                   66'第66分钟，赫尔曼传球，莱万中路推右下角被特尔施特根神勇扑出
68'门兴球员诺尔特韦斯特被主裁判出示了一张黄牌.                   66'第66分钟，赫尔曼传球，莱万中路推右下角被特尔施特根神勇扑出
68'射门!!!多特蒙德球员杜克施大禁区外右脚射门,被对方守门员横身扑出.给他传球的是奥巴梅扬.                   66'第66分钟，赫尔曼传球，莱万中路推右下角被特尔施特根神勇扑出
69'门兴球员诺尔特韦斯特拼抢犯规,对手获得控球权.                   66'第66分钟，赫尔曼传球，莱万中路推右下角被特尔施特根神勇扑出
69'杜克施为多特蒙德赢得一个任意球.                   66'第66分钟，赫尔曼传球，莱万中路推右下角被特尔施特根神勇扑出
69'门兴球员诺尔特韦斯特因为恶意犯规,被裁判出示了第二张黄牌.                   66'第66分钟，赫尔曼传球，莱万中路推右下角被特尔施特根神勇扑出
