6'申花的进攻长传到禁区内，登巴巴遭遇严密防守，申花获得角球                   6'从开场到进球，第6分钟卡希尔禁区内被撞翻，马宁没有表示，张璐禁区外远射太正
6'左路王赟的角球给入前点                   6'从开场到进球，第6分钟卡希尔禁区内被撞翻，马宁没有表示，张璐禁区外远射太正
6'裴帅解围出来                   6'从开场到进球，第6分钟卡希尔禁区内被撞翻，马宁没有表示，张璐禁区外远射太正
6'曹赟定拿球突破，速度很快，到了底线                   6'从开场到进球，第6分钟卡希尔禁区内被撞翻，马宁没有表示，张璐禁区外远射太正
6'争抢位置的时候曹赟定被吹了推人犯规                   6'从开场到进球，第6分钟卡希尔禁区内被撞翻，马宁没有表示，张璐禁区外远射太正
7'今天申花的球员非常积极，看上去状态很好，个个生龙活虎，亚泰则有些发懵                   6'从开场到进球，第6分钟卡希尔禁区内被撞翻，马宁没有表示，张璐禁区外远射太正
8'卡希尔突入禁区摔倒，想要一个点球，马宁没有理睬                   6'从开场到进球，第6分钟卡希尔禁区内被撞翻，马宁没有表示，张璐禁区外远射太正
8'全场一片嘘声                   6'从开场到进球，第6分钟卡希尔禁区内被撞翻，马宁没有表示，张璐禁区外远射太正
8'外围张璐尝试一记远射，比较正，被吴亚轲得到                   6'从开场到进球，第6分钟卡希尔禁区内被撞翻，马宁没有表示，张璐禁区外远射太正
9'亚泰中场的拼抢，李光犯规了                   6'从开场到进球，第6分钟卡希尔禁区内被撞翻，马宁没有表示，张璐禁区外远射太正
9'亚泰开场到现在场面非常的被动                   6'从开场到进球，第6分钟卡希尔禁区内被撞翻，马宁没有表示，张璐禁区外远射太正
9'曹赟定左路拿球，闪开空当，一记传中到后点                   6'从开场到进球，第6分钟卡希尔禁区内被撞翻，马宁没有表示，张璐禁区外远射太正
11'这是亚泰开场的第一次射门，不过有些勉强                   11'第11分钟申花又从左路打进，柏佳骏下底传中，卡希尔小禁区外一点推射，但皮球正好被吴亚轲一巴掌拍出
11'申花右侧的一次对角线长传，曹赟定越位了                   11'第11分钟申花又从左路打进，柏佳骏下底传中，卡希尔小禁区外一点推射，但皮球正好被吴亚轲一巴掌拍出
11'申花越战越勇，在起过顶给登巴巴，登巴巴速度很快                   11'第11分钟申花又从左路打进，柏佳骏下底传中，卡希尔小禁区外一点推射，但皮球正好被吴亚轲一巴掌拍出
12'吴亚轲出击，禁区内吴亚轲和登巴巴相撞倒地，不过还是吴亚轲先把球挡出来                   11'第11分钟申花又从左路打进，柏佳骏下底传中，卡希尔小禁区外一点推射，但皮球正好被吴亚轲一巴掌拍出
13'现场的球迷气氛相当热烈，从开场第一分钟就迎来了高潮                   11'第11分钟申花又从左路打进，柏佳骏下底传中，卡希尔小禁区外一点推射，但皮球正好被吴亚轲一巴掌拍出
13'申花再次把亚泰的右路撕扯的粉碎                   11'第11分钟申花又从左路打进，柏佳骏下底传中，卡希尔小禁区外一点推射，但皮球正好被吴亚轲一巴掌拍出
13'申花左侧的下底传中，小禁区前卡希尔大力推射，势在必得，居然被吴亚轲神扑封堵                   11'第11分钟申花又从左路打进，柏佳骏下底传中，卡希尔小禁区外一点推射，但皮球正好被吴亚轲一巴掌拍出
14'吴亚轲这个球立了一大功                   11'第11分钟申花又从左路打进，柏佳骏下底传中，卡希尔小禁区外一点推射，但皮球正好被吴亚轲一巴掌拍出
14'亚泰禁区外防守犯规                   11'第11分钟申花又从左路打进，柏佳骏下底传中，卡希尔小禁区外一点推射，但皮球正好被吴亚轲一巴掌拍出
14'莫雷诺的任意球击中人墙上的裴帅弹出边线                   11'第11分钟申花又从左路打进，柏佳骏下底传中，卡希尔小禁区外一点推射，但皮球正好被吴亚轲一巴掌拍出
46'李建滨一个十分潇洒的倒钩，直接把熊飞爆头了，画面十分惨烈                   46'第1分钟申花完全压倒对手
47'莫雷罗趁对方中卫相撞之际，把球拿下，迅速进攻到禁区前                   46'第1分钟申花完全压倒对手
47'禁区前沿3打3，莫雷罗最后的射门被后卫挡了一下，失去威胁                   46'第1分钟申花完全压倒对手
47'上半场补时2分钟                   46'第1分钟申花完全压倒对手
