1'随着主裁判的一声哨响，比赛开始了                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
1'切尔西首先开球                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
1'莫拉塔回敲给后面的克里斯滕森                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
1'分左路的卡希尔，在回敲库尔图瓦                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
1'大脚开起来                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
1'中圈附近的争顶，，左侧南安普敦的球员踢出了边线                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
2'左侧界外球，给到了小法                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
2'在分中前场的威廉                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
2'回敲给身后，罗梅乌把球拦截                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
2'回敲给身后的贝德纳雷克                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
2'长传向前，，直接飞出边线了                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
2'边线球，中路交给阿扎尔                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
2'分身前找左路的同伴，也传出界外                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
2'南安普敦边线发球，给到右路                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
3'塞德里克得球，一记长传                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
3'坎特后场解围，踢在对手身上，出界                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
3'切尔西界外球，回敲给门前的库尔图瓦                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
3'在给身前克里斯滕森，交给右路的阿紫                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
3'阿紫长甩一发                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
3'前场右路莫拉塔把球护下来                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
3'裁判哨响，，，停球时候打手在先了                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
3'圣徒后场定位球，长传起来                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
3'禁区右肋库尔图瓦出来，把球没收                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
4'手抛给到中路的坎特                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
4'分前场左路的阿隆索                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
4'阿隆索回敲给到卡希尔                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
4'在送长传向前                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
4'禁区内麦卡锡把球没收                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
4'大脚开起来                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
4'右路威廉把球控制                   1'双方第1分钟争夺激烈，阿扎尔和扎帕科斯塔的射门均被封堵
