2'外围再吊，李帅击出                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
2'李提香中场分左路                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
2'转移右路，唐淼拿球内切，横敲                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
2'富力进球了！！                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
2'马俊亮                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
3'雷纳尔迪尼奥禁区右侧拿球，过掉李建滨的铲截，射门被李帅扑出，马俊亮后点补射得手                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
3'富力1-0领先申花                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
3'开场只有2分钟                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
4'栗鹏长传前场左路，被解围                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
4'瓜林中场拿球，敲给右路                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
4'罗梅罗拿球内切，塞禁区前被破坏                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
5'莫雷诺接应被破坏出来，罗梅罗拿到                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
5'调整一步拉开空当，远射被扑住                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
5'李提香分左路，传出边线                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
5'莫雷诺禁区前做球到右路，王林下底                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
5'传中去后点，拿一个角球                   2'第2分钟，雷纳尔迪尼奥内切远射造成混乱，马俊亮补射得手
46'上半场补时1分钟                   46'1分钟后，上海申花再遭打击，李晓明染红下场
46'扎哈维禁区前靠左，拿球，拉开角度                   46'1分钟后，上海申花再遭打击，李晓明染红下场
46'远射偏出远门柱                   46'1分钟后，上海申花再遭打击，李晓明染红下场
47'上半场比赛结束                   46'1分钟后，上海申花再遭打击，李晓明染红下场
46'下半场比赛开始                   46'1分钟后，上海申花再遭打击，李晓明染红下场
46'卢琳左路拿球回敲中场                   46'1分钟后，上海申花再遭打击，李晓明染红下场
47'肖智前场拿球，被瓜林破坏                   46'1分钟后，上海申花再遭打击，李晓明染红下场
47'罗梅罗中场接应，李提香蹬踏了                   46'1分钟后，上海申花再遭打击，李晓明染红下场
47'卢琳左路拿球扣过，被丛震绊倒                   46'1分钟后，上海申花再遭打击，李晓明染红下场
47'富力后场转移球失误，出边线                   46'1分钟后，上海申花再遭打击，李晓明染红下场
48'王林右路拿球回带，被逼抢的卢琳绊倒                   46'1分钟后，上海申花再遭打击，李晓明染红下场
49'高迪拉到右路做球，被破坏出界                   46'1分钟后，上海申花再遭打击，李晓明染红下场
49'王林右路强行突破被三人包夹，球出边线了                   46'1分钟后，上海申花再遭打击，李晓明染红下场
60'王林右路拿球突破被推倒，右路任意球                   60'第60分钟，罗梅罗任意球射门造成程月磊扑球脱手，高迪脚后跟破门
60'申花进球了！                   60'第60分钟，罗梅罗任意球射门造成程月磊扑球脱手，高迪脚后跟破门
61'罗梅罗任意球打近门柱，程月磊脱手，高迪补射进                   60'第60分钟，罗梅罗任意球射门造成程月磊扑球脱手，高迪脚后跟破门
61'但是裁判在听视频裁判的提示                   60'第60分钟，罗梅罗任意球射门造成程月磊扑球脱手，高迪脚后跟破门
62'主裁要到场边自己看                   60'第60分钟，罗梅罗任意球射门造成程月磊扑球脱手，高迪脚后跟破门
63'进球有效                   60'第60分钟，罗梅罗任意球射门造成程月磊扑球脱手，高迪脚后跟破门
63'高迪进球，申花1-3落后富力                   60'第60分钟，罗梅罗任意球射门造成程月磊扑球脱手，高迪脚后跟破门
63'扎哈维前场突破被栗鹏绊倒，任意球                   60'第60分钟，罗梅罗任意球射门造成程月磊扑球脱手，高迪脚后跟破门
92'扎哈维中路拿球，分右路常飞亚                   92'第92分钟，常飞亚边路拿球内切打出世界波
92'进禁区，左脚兜射远角破门                   92'第92分钟，常飞亚边路拿球内切打出世界波
92'常飞亚！                   92'第92分钟，常飞亚边路拿球内切打出世界波
93'富力4-2，杀死比赛                   92'第92分钟，常飞亚边路拿球内切打出世界波
93'这个球源于申花中场瓜林和罗梅罗随意的处理球被断                   92'第92分钟，常飞亚边路拿球内切打出世界波
93'瓜林中场倒地，接受治疗                   92'第92分钟，常飞亚边路拿球内切打出世界波
95'高迪禁区前打门被封堵                   92'第92分钟，常飞亚边路拿球内切打出世界波
95'外围再起球，荣昊头球摆渡，空位的栗鹏                   92'第92分钟，常飞亚边路拿球内切打出世界波
95'打门还是被封堵出来                   92'第92分钟，常飞亚边路拿球内切打出世界波
95'全部is结束                   92'第92分钟，常飞亚边路拿球内切打出世界波
95'富力4-2战胜申花                   92'第92分钟，常飞亚边路拿球内切打出世界波
47'上半场比赛结束                   47'第2分钟，雷纳尔迪尼奥边路拿球摆脱李建滨后弧线球低射，李帅扑球脱手，肖智抢点造成混乱，U23球员马俊亮补射空门得手，广州富力1-0领先
47'肖智前场拿球，被瓜林破坏                   47'第2分钟，雷纳尔迪尼奥边路拿球摆脱李建滨后弧线球低射，李帅扑球脱手，肖智抢点造成混乱，U23球员马俊亮补射空门得手，广州富力1-0领先
47'罗梅罗中场接应，李提香蹬踏了                   47'第2分钟，雷纳尔迪尼奥边路拿球摆脱李建滨后弧线球低射，李帅扑球脱手，肖智抢点造成混乱，U23球员马俊亮补射空门得手，广州富力1-0领先
47'卢琳左路拿球扣过，被丛震绊倒                   47'第2分钟，雷纳尔迪尼奥边路拿球摆脱李建滨后弧线球低射，李帅扑球脱手，肖智抢点造成混乱，U23球员马俊亮补射空门得手，广州富力1-0领先
