4'玄易爆誠-王姓假主任-marsjason：左翼，及时更新啊【没有补及时啊】                   4'开场4分钟，罗本中路挑传禁区，穆勒争顶偏出，他与斯莫林头部相撞，但没有大碍
4'拜仁传球到禁区内，穆勒头球顶偏                   4'开场4分钟，罗本中路挑传禁区，穆勒争顶偏出，他与斯莫林头部相撞，但没有大碍
5'拜仁右路起球到前点找曼朱基齐                   4'开场4分钟，罗本中路挑传禁区，穆勒争顶偏出，他与斯莫林头部相撞，但没有大碍
6'曼联先破坏将球踢出底线                   4'开场4分钟，罗本中路挑传禁区，穆勒争顶偏出，他与斯莫林头部相撞，但没有大碍
6'拜仁角球送了一个低球给前点                   4'开场4分钟，罗本中路挑传禁区，穆勒争顶偏出，他与斯莫林头部相撞，但没有大碍
6'穆勒转身的打门被后卫挡了一下                   4'开场4分钟，罗本中路挑传禁区，穆勒争顶偏出，他与斯莫林头部相撞，但没有大碍
6'禁区外围里贝里跟上的打门打偏了                   4'开场4分钟，罗本中路挑传禁区，穆勒争顶偏出，他与斯莫林头部相撞，但没有大碍
7'鲁尼左路起球送禁区内                   4'开场4分钟，罗本中路挑传禁区，穆勒争顶偏出，他与斯莫林头部相撞，但没有大碍
7'丹特头球顶了出来                   4'开场4分钟，罗本中路挑传禁区，穆勒争顶偏出，他与斯莫林头部相撞，但没有大碍
7'曼联二次进攻直接出了底线                   4'开场4分钟，罗本中路挑传禁区，穆勒争顶偏出，他与斯莫林头部相撞，但没有大碍
8'鲁尼禁区内机会啊                   8'第8分钟，弗莱彻传球，鲁尼突至禁区边缘，没传左侧无人盯防的香川真司，自己射门被判侵犯丹特
9'球在左脚上，没有打啊                   8'第8分钟，弗莱彻传球，鲁尼突至禁区边缘，没传左侧无人盯防的香川真司，自己射门被判侵犯丹特
9'还是调整到了右脚，再打被丹特挡了一下                   8'第8分钟，弗莱彻传球，鲁尼突至禁区边缘，没传左侧无人盯防的香川真司，自己射门被判侵犯丹特
9'禁区内，鲁尼争抢头球的时候撞倒了丹特                   8'第8分钟，弗莱彻传球，鲁尼突至禁区边缘，没传左侧无人盯防的香川真司，自己射门被判侵犯丹特
9'裁判吹了鲁尼犯规                   8'第8分钟，弗莱彻传球，鲁尼突至禁区边缘，没传左侧无人盯防的香川真司，自己射门被判侵犯丹特
9'里贝里左路拿球到禁区内                   8'第8分钟，弗莱彻传球，鲁尼突至禁区边缘，没传左侧无人盯防的香川真司，自己射门被判侵犯丹特
10'菲尔-琼斯卡住身位将球护出底线                   8'第8分钟，弗莱彻传球，鲁尼突至禁区边缘，没传左侧无人盯防的香川真司，自己射门被判侵犯丹特
11'罗本右路起球到禁区内                   8'第8分钟，弗莱彻传球，鲁尼突至禁区边缘，没传左侧无人盯防的香川真司，自己射门被判侵犯丹特
17'同时进行的另外一场比赛，马德里竞技1-0领先巴萨了                   16'第16分钟，罗本禁区边缘左脚劲射高出
17'曼联进球了，但被先吹了越位                   16'第16分钟，罗本禁区边缘左脚劲射高出
17'香川真司左路拿球给到鲁尼                   16'第16分钟，罗本禁区边缘左脚劲射高出
17'鲁尼禁区角上起球送禁区内                   16'第16分钟，罗本禁区边缘左脚劲射高出
18'曼联是中路和后点都有人包抄                   16'第16分钟，罗本禁区边缘左脚劲射高出
18'虽然瓦伦西亚后点滑铲将球打进，但鲁尼传的时候，曼联这两点都越位了                   16'第16分钟，罗本禁区边缘左脚劲射高出
19'维尔贝克左路带球通过中场被阿拉巴铲出边线                   16'第16分钟，罗本禁区边缘左脚劲射高出
27'角球开出，曼联顶到第一点之后被德赫亚拿到                   27'第27分钟，里贝里左侧距门30米处低射击中边网
27'开场后，两队的节奏并没有第一场快                   27'第27分钟，里贝里左侧距门30米处低射击中边网
27'但两队能威胁球门的机会都并不多                   27'第27分钟，里贝里左侧距门30米处低射击中边网
27'里贝里禁区外围远射打在边网上                   27'第27分钟，里贝里左侧距门30米处低射击中边网
28'维迪奇中场争抢头球的时候，胳膊肘上有动作                   27'第27分钟，里贝里左侧距门30米处低射击中边网
28'维迪奇得到一张黄牌！                   27'第27分钟，里贝里左侧距门30米处低射击中边网
29'香川真司左路送直塞到禁区内                   27'第27分钟，里贝里左侧距门30米处低射击中边网
30'埃夫拉底线传球造了拜仁的手球                   27'第27分钟，里贝里左侧距门30米处低射击中边网
30'但这球埃夫拉在启动的时候先越位了                   27'第27分钟，里贝里左侧距门30米处低射击中边网
29'香川真司左路送直塞到禁区内                   29'第29分钟，香川真司直传，埃夫拉禁区左侧铲传击中博阿滕手臂，但越位在先
30'埃夫拉底线传球造了拜仁的手球                   29'第29分钟，香川真司直传，埃夫拉禁区左侧铲传击中博阿滕手臂，但越位在先
30'但这球埃夫拉在启动的时候先越位了                   29'第29分钟，香川真司直传，埃夫拉禁区左侧铲传击中博阿滕手臂，但越位在先
32'【互动话题】见过如此狼狈的拜仁吗？[qiangda]                   29'第29分钟，香川真司直传，埃夫拉禁区左侧铲传击中博阿滕手臂，但越位在先
44'罗本突破到禁区内，横向摆脱射门被斯马林挡出底线                   44'第44分钟，罗本突入禁区右侧距门10米处左脚抽射被斯莫林挡出底线
44'拜仁角球送中路，落点并不好                   44'第44分钟，罗本突入禁区右侧距门10米处左脚抽射被斯莫林挡出底线
45'里贝里拼抢的时候被撞了一下                   44'第44分钟，罗本突入禁区右侧距门10米处左脚抽射被斯莫林挡出底线
